time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(67, 36)",2,19.0
0,Greedy,T2,"(89, 13)",9,21.0
0,Greedy,T3,"(79, 20)",1,26.0
0,Greedy,T4,"(47, 82)",1,13.0
0,Greedy,T5,"(73, 54)",5,28.0
0,Greedy,T6,"(14, 95)",3,12.0
0,Greedy,T7,"(90, 28)",1,14.0
0,Greedy,T8,"(5, 10)",1,18.0
0,Greedy,T9,"(26, 68)",1,27.0
0,Greedy,T10,"(98, 67)",8,24.0
0,Auction,T1,"(67, 36)",2,19.0
0,Auction,T2,"(89, 13)",9,21.0
0,Auction,T3,"(79, 20)",1,26.0
0,Auction,T4,"(47, 82)",1,13.0
0,Auction,T5,"(73, 54)",5,28.0
0,Auction,T6,"(14, 95)",3,12.0
0,Auction,T7,"(90, 28)",1,14.0
0,Auction,T8,"(5, 10)",1,18.0
0,Auction,T9,"(26, 68)",1,27.0
0,Auction,T10,"(98, 67)",8,24.0
0,Q-Learning,T1,"(67, 36)",2,19.0
0,Q-Learning,T2,"(89, 13)",9,21.0
0,Q-Learning,T3,"(79, 20)",1,26.0
0,Q-Learning,T4,"(47, 82)",1,13.0
0,Q-Learning,T5,"(73, 54)",5,28.0
0,Q-Learning,T6,"(14, 95)",3,12.0
0,Q-Learning,T7,"(90, 28)",1,14.0
0,Q-Learning,T8,"(5, 10)",1,18.0
0,Q-Learning,T9,"(26, 68)",1,27.0
0,Q-Learning,T10,"(98, 67)",8,24.0
1,Greedy,T9,"(26, 68)",2,27.0
1,Auction,T4,"(47, 82)",2,13.0
1,Q-Learning,T1,"(67, 36)",3,19.0
1,Q-Learning,T3,"(79, 20)",2,26.0
1,Q-Learning,T4,"(47, 82)",2,13.0
1,Q-Learning,T5,"(73, 54)",6,28.0
1,Q-Learning,T6,"(14, 95)",4,12.0
1,Q-Learning,T7,"(90, 28)",2,14.0
1,Q-Learning,T8,"(5, 10)",2,18.0
1,Q-Learning,T10,"(98, 67)",9,24.0
2,Greedy,T9,"(26, 68)",3,27.0
2,Auction,T4,"(47, 82)",3,13.0
2,Q-Learning,T1,"(67, 36)",4,19.0
2,Q-Learning,T3,"(79, 20)",3,26.0
2,Q-Learning,T4,"(47, 82)",3,13.0
2,Q-Learning,T5,"(73, 54)",7,28.0
2,Q-Learning,T7,"(90, 28)",3,14.0
2,Q-Learning,T8,"(5, 10)",3,18.0
3,Greedy,T9,"(26, 68)",4,27.0
3,Greedy,E2,"(87, 50)",8,15.0
3,Auction,T4,"(47, 82)",4,13.0
3,Auction,E2,"(87, 50)",8,15.0
3,Q-Learning,T1,"(67, 36)",5,19.0
3,Q-Learning,T3,"(79, 20)",4,26.0
3,Q-Learning,T4,"(47, 82)",4,13.0
3,Q-Learning,T7,"(90, 28)",4,14.0
3,Q-Learning,T8,"(5, 10)",4,18.0
3,Q-Learning,E2,"(87, 50)",8,15.0
4,Greedy,T9,"(26, 68)",5,27.0
4,Greedy,E2,"(87, 50)",9,15.0
4,Greedy,E3,"(34, 98)",9,10.0
4,Auction,T4,"(47, 82)",5,13.0
4,Auction,E2,"(87, 50)",9,15.0
4,Auction,E3,"(34, 98)",9,10.0
4,Q-Learning,T1,"(67, 36)",6,19.0
4,Q-Learning,T3,"(79, 20)",5,26.0
4,Q-Learning,T4,"(47, 82)",5,13.0
4,Q-Learning,T7,"(90, 28)",5,14.0
4,Q-Learning,T8,"(5, 10)",5,18.0
5,Greedy,T9,"(26, 68)",6,27.0
5,Greedy,E2,"(87, 50)",10,15.0
5,Greedy,E3,"(34, 98)",10,10.0
5,Auction,T4,"(47, 82)",6,13.0
5,Auction,E2,"(87, 50)",10,15.0
5,Auction,E3,"(34, 98)",10,10.0
5,Q-Learning,T3,"(79, 20)",6,26.0
5,Q-Learning,T4,"(47, 82)",6,13.0
5,Q-Learning,T7,"(90, 28)",6,14.0
5,Q-Learning,T8,"(5, 10)",6,18.0
6,Greedy,T9,"(26, 68)",7,27.0
6,Greedy,E2,"(87, 50)",11,15.0
6,Greedy,E3,"(34, 98)",11,10.0
6,Auction,T4,"(47, 82)",7,13.0
6,Auction,E2,"(87, 50)",11,15.0
6,Auction,E3,"(34, 98)",11,10.0
6,Q-Learning,T3,"(79, 20)",7,26.0
6,Q-Learning,T4,"(47, 82)",7,13.0
6,Q-Learning,T7,"(90, 28)",7,14.0
7,Greedy,T9,"(26, 68)",8,27.0
7,Greedy,E2,"(87, 50)",12,15.0
7,Greedy,E3,"(34, 98)",12,10.0
7,Auction,T4,"(47, 82)",8,13.0
7,Auction,E2,"(87, 50)",12,15.0
7,Auction,E3,"(34, 98)",12,10.0
7,Q-Learning,T3,"(79, 20)",8,26.0
7,Q-Learning,T4,"(47, 82)",8,13.0
7,Q-Learning,T7,"(90, 28)",8,14.0
8,Greedy,T9,"(26, 68)",9,27.0
8,Greedy,E2,"(87, 50)",13,15.0
8,Greedy,E3,"(34, 98)",13,10.0
8,Auction,T4,"(47, 82)",9,13.0
8,Auction,E2,"(87, 50)",13,15.0
8,Auction,E3,"(34, 98)",13,10.0
8,Q-Learning,T3,"(79, 20)",9,26.0
8,Q-Learning,T4,"(47, 82)",9,13.0
8,Q-Learning,T7,"(90, 28)",9,14.0
9,Greedy,T9,"(26, 68)",10,27.0
9,Greedy,E2,"(87, 50)",14,15.0
9,Greedy,E3,"(34, 98)",14,10.0
9,Auction,T4,"(47, 82)",10,13.0
9,Auction,E2,"(87, 50)",14,15.0
9,Auction,E3,"(34, 98)",14,10.0
9,Q-Learning,T3,"(79, 20)",10,26.0
9,Q-Learning,T4,"(47, 82)",10,13.0
9,Q-Learning,T7,"(90, 28)",10,14.0
10,Greedy,T9,"(26, 68)",11,27.0
10,Greedy,E2,"(87, 50)",15,15.0
10,Greedy,E3,"(34, 98)",15,10.0
10,Auction,T4,"(47, 82)",11,13.0
10,Auction,E2,"(87, 50)",15,15.0
10,Auction,E3,"(34, 98)",15,10.0
10,Q-Learning,T3,"(79, 20)",11,26.0
10,Q-Learning,T4,"(47, 82)",11,13.0
10,Q-Learning,T7,"(90, 28)",11,14.0
11,Greedy,T9,"(26, 68)",12,27.0
11,Greedy,E2,"(87, 50)",16,15.0
11,Greedy,E3,"(34, 98)",16,10.0
11,Auction,T4,"(47, 82)",12,13.0
11,Auction,E2,"(87, 50)",16,15.0
11,Auction,E3,"(34, 98)",16,10.0
11,Q-Learning,T3,"(79, 20)",12,26.0
11,Q-Learning,T4,"(47, 82)",12,13.0
11,Q-Learning,T7,"(90, 28)",12,14.0
12,Greedy,T9,"(26, 68)",13,27.0
12,Greedy,E2,"(87, 50)",17,15.0
12,Greedy,E3,"(34, 98)",17,10.0
12,Auction,T4,"(47, 82)",13,13.0
12,Auction,E2,"(87, 50)",17,15.0
12,Auction,E3,"(34, 98)",17,10.0
12,Q-Learning,T3,"(79, 20)",13,26.0
12,Q-Learning,T4,"(47, 82)",13,13.0
12,Q-Learning,T7,"(90, 28)",13,14.0
13,Greedy,T9,"(26, 68)",14,27.0
13,Greedy,E2,"(87, 50)",18,15.0
13,Greedy,E3,"(34, 98)",18,10.0
