time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(44, 37)",6,18.0
0,Greedy,T2,"(74, 44)",2,15.0
0,Greedy,T3,"(7, 54)",5,18.0
0,Greedy,T4,"(23, 28)",8,13.0
0,Greedy,T5,"(28, 24)",2,15.0
0,Greedy,T6,"(79, 92)",5,22.0
0,Greedy,T7,"(4, 2)",7,27.0
0,Greedy,T8,"(22, 17)",2,22.0
0,Greedy,T9,"(49, 30)",1,28.0
0,Greedy,T10,"(44, 1)",4,21.0
0,Auction,T1,"(44, 37)",6,18.0
0,Auction,T2,"(74, 44)",2,15.0
0,Auction,T3,"(7, 54)",5,18.0
0,Auction,T4,"(23, 28)",8,13.0
0,Auction,T5,"(28, 24)",2,15.0
0,Auction,T6,"(79, 92)",5,22.0
0,Auction,T7,"(4, 2)",7,27.0
0,Auction,T8,"(22, 17)",2,22.0
0,Auction,T9,"(49, 30)",1,28.0
0,Auction,T10,"(44, 1)",4,21.0
0,Q-Learning,T1,"(44, 37)",6,18.0
0,Q-Learning,T2,"(74, 44)",2,15.0
0,Q-Learning,T3,"(7, 54)",5,18.0
0,Q-Learning,T4,"(23, 28)",8,13.0
0,Q-Learning,T5,"(28, 24)",2,15.0
0,Q-Learning,T6,"(79, 92)",5,22.0
0,Q-Learning,T7,"(4, 2)",7,27.0
0,Q-Learning,T8,"(22, 17)",2,22.0
0,Q-Learning,T9,"(49, 30)",1,28.0
0,Q-Learning,T10,"(44, 1)",4,21.0
3,Greedy,D1,"(32, 55)",9,28.0
3,Auction,D1,"(32, 55)",9,28.0
3,Q-Learning,D1,"(32, 55)",9,28.0
4,Greedy,D1,"(32, 55)",10,28.0
4,Greedy,D2,"(74, 90)",1,26.0
4,Auction,D1,"(32, 55)",10,28.0
4,Auction,D2,"(74, 90)",1,26.0
4,Q-Learning,D1,"(32, 55)",10,28.0
4,Q-Learning,D2,"(74, 90)",1,26.0
5,Greedy,D1,"(32, 55)",11,28.0
5,Greedy,D2,"(74, 90)",2,26.0
5,Greedy,D3,"(91, 9)",4,18.0
