time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(84, 94)",5,25.0
0,Greedy,T2,"(50, 98)",2,30.0
0,Greedy,T3,"(31, 33)",10,23.0
0,Greedy,T4,"(7, 26)",3,18.0
0,Greedy,T5,"(18, 90)",9,29.0
0,Greedy,T6,"(43, 71)",1,10.0
0,Greedy,T7,"(79, 4)",10,10.0
0,Greedy,T8,"(91, 45)",7,11.0
0,Greedy,T9,"(67, 82)",9,30.0
0,Greedy,T10,"(1, 62)",5,15.0
0,Auction,T1,"(84, 94)",5,25.0
0,Auction,T2,"(50, 98)",2,30.0
0,Auction,T3,"(31, 33)",10,23.0
0,Auction,T4,"(7, 26)",3,18.0
0,Auction,T5,"(18, 90)",9,29.0
0,Auction,T6,"(43, 71)",1,10.0
0,Auction,T7,"(79, 4)",10,10.0
0,Auction,T8,"(91, 45)",7,11.0
0,Auction,T9,"(67, 82)",9,30.0
0,Auction,T10,"(1, 62)",5,15.0
0,Q-Learning,T1,"(84, 94)",5,25.0
0,Q-Learning,T2,"(50, 98)",2,30.0
0,Q-Learning,T3,"(31, 33)",10,23.0
0,Q-Learning,T4,"(7, 26)",3,18.0
0,Q-Learning,T5,"(18, 90)",9,29.0
0,Q-Learning,T6,"(43, 71)",1,10.0
0,Q-Learning,T7,"(79, 4)",10,10.0
0,Q-Learning,T8,"(91, 45)",7,11.0
0,Q-Learning,T9,"(67, 82)",9,30.0
0,Q-Learning,T10,"(1, 62)",5,15.0
3,Greedy,D1,"(55, 68)",9,10.0
3,Auction,D1,"(55, 68)",9,10.0
3,Q-Learning,D1,"(55, 68)",9,10.0
4,Greedy,D1,"(55, 68)",10,10.0
4,Greedy,D2,"(84, 7)",2,24.0
4,Auction,D1,"(55, 68)",10,10.0
4,Auction,D2,"(84, 7)",2,24.0
4,Q-Learning,D1,"(55, 68)",10,10.0
4,Q-Learning,D2,"(84, 7)",2,24.0
5,Greedy,D1,"(55, 68)",11,10.0
5,Greedy,D2,"(84, 7)",3,24.0
5,Auction,D1,"(55, 68)",11,10.0
5,Auction,D2,"(84, 7)",3,24.0
5,Q-Learning,D1,"(55, 68)",11,10.0
5,Q-Learning,D2,"(84, 7)",3,24.0
6,Greedy,D1,"(55, 68)",12,10.0
6,Greedy,D2,"(84, 7)",4,24.0
6,Greedy,D3,"(3, 59)",8,30.0
6,Auction,D1,"(55, 68)",12,10.0
6,Auction,D2,"(84, 7)",4,24.0
6,Auction,D3,"(3, 59)",8,30.0
6,Q-Learning,D1,"(55, 68)",12,10.0
6,Q-Learning,D2,"(84, 7)",4,24.0
6,Q-Learning,D3,"(3, 59)",8,30.0
7,Greedy,D1,"(55, 68)",13,10.0
7,Greedy,D2,"(84, 7)",5,24.0
7,Greedy,D3,"(3, 59)",9,30.0
7,Auction,D1,"(55, 68)",13,10.0
7,Auction,D2,"(84, 7)",5,24.0
7,Auction,D3,"(3, 59)",9,30.0
7,Q-Learning,D1,"(55, 68)",13,10.0
7,Q-Learning,D2,"(84, 7)",5,24.0
7,Q-Learning,D3,"(3, 59)",9,30.0
8,Greedy,D1,"(55, 68)",14,10.0
8,Greedy,D2,"(84, 7)",6,24.0
8,Greedy,D3,"(3, 59)",10,30.0
8,Auction,D1,"(55, 68)",14,10.0
8,Auction,D2,"(84, 7)",6,24.0
8,Auction,D3,"(3, 59)",10,30.0
8,Q-Learning,D1,"(55, 68)",14,10.0
8,Q-Learning,D2,"(84, 7)",6,24.0
8,Q-Learning,D3,"(3, 59)",10,30.0
9,Greedy,D1,"(55, 68)",15,10.0
9,Greedy,D2,"(84, 7)",7,24.0
