time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(2, 68)",4,29.0
0,Greedy,T2,"(78, 39)",3,13.0
0,Greedy,T3,"(89, 72)",4,18.0
0,Greedy,T4,"(53, 83)",9,14.0
0,Greedy,T5,"(14, 84)",4,11.0
0,Greedy,T6,"(85, 24)",7,10.0
0,Greedy,T7,"(32, 51)",3,19.0
0,Greedy,T8,"(60, 53)",3,25.0
0,Greedy,T9,"(35, 27)",6,30.0
0,Greedy,T10,"(5, 96)",10,24.0
0,Auction,T1,"(2, 68)",4,29.0
0,Auction,T2,"(78, 39)",3,13.0
0,Auction,T3,"(89, 72)",4,18.0
0,Auction,T4,"(53, 83)",9,14.0
0,Auction,T5,"(14, 84)",4,11.0
0,Auction,T6,"(85, 24)",7,10.0
0,Auction,T7,"(32, 51)",3,19.0
0,Auction,T8,"(60, 53)",3,25.0
0,Auction,T9,"(35, 27)",6,30.0
0,Auction,T10,"(5, 96)",10,24.0
0,Q-Learning,T1,"(2, 68)",4,29.0
0,Q-Learning,T2,"(78, 39)",3,13.0
0,Q-Learning,T3,"(89, 72)",4,18.0
0,Q-Learning,T4,"(53, 83)",9,14.0
0,Q-Learning,T5,"(14, 84)",4,11.0
0,Q-Learning,T6,"(85, 24)",7,10.0
0,Q-Learning,T7,"(32, 51)",3,19.0
0,Q-Learning,T8,"(60, 53)",3,25.0
0,Q-Learning,T9,"(35, 27)",6,30.0
0,Q-Learning,T10,"(5, 96)",10,24.0
1,Q-Learning,T3,"(89, 72)",5,18.0
1,Q-Learning,T6,"(85, 24)",8,10.0
1,Q-Learning,T9,"(35, 27)",7,30.0
2,Greedy,E1,"(40, 24)",3,15.0
2,Auction,E1,"(40, 24)",3,15.0
2,Q-Learning,T3,"(89, 72)",6,18.0
2,Q-Learning,E1,"(40, 24)",3,15.0
3,Greedy,E1,"(40, 24)",4,15.0
3,Greedy,E2,"(36, 77)",5,13.0
3,Auction,E1,"(40, 24)",4,15.0
3,Auction,E2,"(36, 77)",5,13.0
3,Q-Learning,E1,"(40, 24)",4,15.0
3,Q-Learning,E2,"(36, 77)",5,13.0
4,Greedy,E1,"(40, 24)",5,15.0
4,Greedy,E2,"(36, 77)",6,13.0
4,Greedy,E3,"(51, 86)",4,18.0
4,Auction,E1,"(40, 24)",5,15.0
