task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T4,22.0,1.3050383136138188,23.305038313613817,1.0593199233460826,23.305038313613817
D1,14.0,4.060788100849391,18.06078810084939,1.2900562929178137,18.06078810084939
T8,19.0,4.686149805543993,23.68614980554399,1.2466394634496838,23.68614980554399
T7,21.0,17.770137247015786,38.77013724701578,1.8461970117626563,38.77013724701578
T2,19.0,7.213875518748573,26.213875518748573,1.3796776588815038,26.213875518748573
T10,24.0,0.8385254915624212,24.83852549156242,1.0349385621484342,24.83852549156242
T6,30.0,7.267220926874317,37.267220926874316,1.2422406975624771,37.267220926874316
T1,24.0,6.078701940706636,30.078701940706637,1.2532792475294432,30.078701940706637
T3,14.0,12.560254774486065,26.560254774486065,1.8971610553204332,26.560254774486065
T5,17.0,11.047875612784367,28.047875612784367,1.6498750360461392,28.047875612784367
D2,30.0,4.386342439892262,34.38634243989226,1.1462114146630753,34.38634243989226
T9,20.0,2.720294101747089,22.72029410174709,1.1360147050873546,22.72029410174709
D3,12.0,6.670832032063167,18.670832032063167,1.5559026693385973,18.670832032063167
D4,12.0,3.6443449342783127,15.644344934278312,1.3036954111898593,15.644344934278312
D5,12.0,9.138927727036691,21.13892772703669,1.761577310586391,21.13892772703669
D8,19.0,8.287339742040263,27.287339742040263,1.4361757758968559,27.287339742040263
D6,19.0,2.1343747458109497,21.13437474581095,1.1123355129374184,21.13437474581095
D7,14.0,4.687782913273108,18.687782913273107,1.3348416366623648,18.687782913273107
D11,14.0,7.133766536690137,21.13376653669014,1.5095547526207242,21.13376653669014
D9,20.0,13.535960336164635,33.535960336164635,1.6767980168082317,33.535960336164635
D10,18.0,12.08110611657724,30.08110611657724,1.6711725620320688,30.08110611657724
D12,15.0,3.8017265814363874,18.801726581436387,1.2534484387624258,18.801726581436387
D13,20.0,3.8470768123342687,23.84707681233427,1.1923538406167133,23.84707681233427
D14,18.0,9.654014708917737,27.654014708917735,1.5363341504954298,27.654014708917735
D15,20.0,1.3005222123021807,21.30052221230218,1.065026110615109,21.30052221230218
D19,13.0,9.067647005823629,22.06764700582363,1.6975113081402793,22.06764700582363
D16,12.0,2.6870057685088806,14.68700576850888,1.22391714737574,14.68700576850888
D17,30.0,7.093659140387279,37.09365914038728,1.236455304679576,37.09365914038728
D21,17.0,4.2463219378657575,21.24632193786576,1.249783643403868,21.24632193786576
D24,15.0,1.8582585934148133,16.858258593414813,1.1238839062276542,16.858258593414813
D27,12.0,9.551032521262934,21.551032521262933,1.795919376771911,21.551032521262933
D32,14.0,2.752839443193155,16.752839443193153,1.196631388799511,16.752839443193153
