time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(50, 10)",1,22.0
0,Greedy,T2,"(14, 9)",6,23.0
0,Greedy,T3,"(58, 49)",7,26.0
0,Greedy,T4,"(65, 60)",5,12.0
0,Greedy,T5,"(49, 25)",10,27.0
0,Greedy,T6,"(87, 74)",3,28.0
0,Greedy,T7,"(94, 18)",1,16.0
0,Greedy,T8,"(62, 76)",2,26.0
0,Greedy,T9,"(71, 25)",10,11.0
0,Greedy,T10,"(14, 65)",2,27.0
0,Auction,T1,"(50, 10)",1,22.0
0,Auction,T2,"(14, 9)",6,23.0
0,Auction,T3,"(58, 49)",7,26.0
0,Auction,T4,"(65, 60)",5,12.0
0,Auction,T5,"(49, 25)",10,27.0
0,Auction,T6,"(87, 74)",3,28.0
0,Auction,T7,"(94, 18)",1,16.0
0,Auction,T8,"(62, 76)",2,26.0
0,Auction,T9,"(71, 25)",10,11.0
0,Auction,T10,"(14, 65)",2,27.0
0,Q-Learning,T1,"(50, 10)",1,22.0
0,Q-Learning,T2,"(14, 9)",6,23.0
0,Q-Learning,T3,"(58, 49)",7,26.0
0,Q-Learning,T4,"(65, 60)",5,12.0
0,Q-Learning,T5,"(49, 25)",10,27.0
0,Q-Learning,T6,"(87, 74)",3,28.0
0,Q-Learning,T7,"(94, 18)",1,16.0
0,Q-Learning,T8,"(62, 76)",2,26.0
0,Q-Learning,T9,"(71, 25)",10,11.0
0,Q-Learning,T10,"(14, 65)",2,27.0
2,Greedy,D1,"(88, 92)",8,12.0
2,Auction,D1,"(88, 92)",8,12.0
2,Q-Learning,D1,"(88, 92)",8,12.0
3,Greedy,D1,"(88, 92)",9,12.0
3,Auction,D1,"(88, 92)",9,12.0
3,Q-Learning,D1,"(88, 92)",9,12.0
4,Greedy,D1,"(88, 92)",10,12.0
4,Auction,D1,"(88, 92)",10,12.0
4,Q-Learning,D1,"(88, 92)",10,12.0
5,Greedy,D1,"(88, 92)",11,12.0
5,Auction,D1,"(88, 92)",11,12.0
5,Q-Learning,D1,"(88, 92)",11,12.0
6,Greedy,D1,"(88, 92)",12,12.0
6,Auction,D1,"(88, 92)",12,12.0
6,Q-Learning,D1,"(88, 92)",12,12.0
7,Greedy,D1,"(88, 92)",13,12.0
7,Auction,D1,"(88, 92)",13,12.0
7,Q-Learning,D1,"(88, 92)",13,12.0
8,Greedy,D1,"(88, 92)",14,12.0
8,Auction,D1,"(88, 92)",14,12.0
8,Q-Learning,D1,"(88, 92)",14,12.0
9,Greedy,D1,"(88, 92)",15,12.0
9,Greedy,D2,"(12, 28)",10,22.0
9,Auction,D1,"(88, 92)",15,12.0
9,Auction,D2,"(12, 28)",10,22.0
