time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(38, 87)",9,16.0
0,Greedy,T2,"(98, 86)",5,14.0
0,Greedy,T3,"(39, 89)",9,26.0
0,Greedy,T4,"(90, 44)",9,17.0
0,Greedy,T5,"(10, 65)",1,24.0
0,Greedy,T6,"(15, 90)",9,15.0
0,Greedy,T7,"(73, 73)",4,26.0
0,Greedy,T8,"(72, 63)",8,18.0
0,Greedy,T9,"(75, 63)",4,24.0
0,Greedy,T10,"(61, 42)",10,30.0
0,Auction,T1,"(38, 87)",9,16.0
0,Auction,T2,"(98, 86)",5,14.0
0,Auction,T3,"(39, 89)",9,26.0
0,Auction,T4,"(90, 44)",9,17.0
0,Auction,T5,"(10, 65)",1,24.0
0,Auction,T6,"(15, 90)",9,15.0
0,Auction,T7,"(73, 73)",4,26.0
0,Auction,T8,"(72, 63)",8,18.0
0,Auction,T9,"(75, 63)",4,24.0
0,Auction,T10,"(61, 42)",10,30.0
0,Q-Learning,T1,"(38, 87)",9,16.0
0,Q-Learning,T2,"(98, 86)",5,14.0
0,Q-Learning,T3,"(39, 89)",9,26.0
0,Q-Learning,T4,"(90, 44)",9,17.0
0,Q-Learning,T5,"(10, 65)",1,24.0
0,Q-Learning,T6,"(15, 90)",9,15.0
0,Q-Learning,T7,"(73, 73)",4,26.0
0,Q-Learning,T8,"(72, 63)",8,18.0
0,Q-Learning,T9,"(75, 63)",4,24.0
0,Q-Learning,T10,"(61, 42)",10,30.0
1,Q-Learning,T1,"(38, 87)",10,16.0
1,Q-Learning,T2,"(98, 86)",6,14.0
1,Q-Learning,T3,"(39, 89)",10,26.0
1,Q-Learning,T4,"(90, 44)",10,17.0
1,Q-Learning,T6,"(15, 90)",10,15.0
1,Q-Learning,T7,"(73, 73)",5,26.0
1,Q-Learning,T9,"(75, 63)",5,24.0
2,Greedy,E1,"(2, 8)",2,22.0
2,Auction,E1,"(2, 8)",2,22.0
2,Q-Learning,T2,"(98, 86)",7,14.0
2,Q-Learning,T7,"(73, 73)",6,26.0
2,Q-Learning,T9,"(75, 63)",6,24.0
2,Q-Learning,E1,"(2, 8)",2,22.0
3,Greedy,E1,"(2, 8)",3,22.0
3,Auction,E1,"(2, 8)",3,22.0
