time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(72, 68)",9,25.0
0,Greedy,T2,"(18, 95)",1,17.0
0,Greedy,T3,"(75, 74)",5,21.0
0,Greedy,T4,"(58, 81)",9,27.0
0,Greedy,T5,"(68, 25)",2,27.0
0,Greedy,T6,"(87, 39)",9,25.0
0,Greedy,T7,"(10, 30)",10,13.0
0,Greedy,T8,"(74, 67)",9,12.0
0,Greedy,T9,"(16, 98)",9,10.0
0,Greedy,T10,"(8, 20)",6,14.0
0,Auction,T1,"(72, 68)",9,25.0
0,Auction,T2,"(18, 95)",1,17.0
0,Auction,T3,"(75, 74)",5,21.0
0,Auction,T4,"(58, 81)",9,27.0
0,Auction,T5,"(68, 25)",2,27.0
0,Auction,T6,"(87, 39)",9,25.0
0,Auction,T7,"(10, 30)",10,13.0
0,Auction,T8,"(74, 67)",9,12.0
0,Auction,T9,"(16, 98)",9,10.0
0,Auction,T10,"(8, 20)",6,14.0
0,Q-Learning,T1,"(72, 68)",9,25.0
0,Q-Learning,T2,"(18, 95)",1,17.0
0,Q-Learning,T3,"(75, 74)",5,21.0
0,Q-Learning,T4,"(58, 81)",9,27.0
0,Q-Learning,T5,"(68, 25)",2,27.0
0,Q-Learning,T6,"(87, 39)",9,25.0
0,Q-Learning,T7,"(10, 30)",10,13.0
0,Q-Learning,T8,"(74, 67)",9,12.0
0,Q-Learning,T9,"(16, 98)",9,10.0
0,Q-Learning,T10,"(8, 20)",6,14.0
1,Greedy,T2,"(18, 95)",2,17.0
1,Auction,T5,"(68, 25)",3,27.0
1,Q-Learning,T5,"(68, 25)",3,27.0
2,Greedy,T2,"(18, 95)",3,17.0
2,Auction,T5,"(68, 25)",4,27.0
2,Q-Learning,T5,"(68, 25)",4,27.0
3,Greedy,T2,"(18, 95)",4,17.0
3,Greedy,D2,"(40, 86)",8,11.0
3,Auction,T5,"(68, 25)",5,27.0
3,Auction,D2,"(40, 86)",8,11.0
3,Q-Learning,T5,"(68, 25)",5,27.0
3,Q-Learning,D2,"(40, 86)",8,11.0
4,Greedy,T2,"(18, 95)",5,17.0
4,Greedy,D2,"(40, 86)",9,11.0
4,Auction,T5,"(68, 25)",6,27.0
4,Auction,D2,"(40, 86)",9,11.0
4,Q-Learning,T5,"(68, 25)",6,27.0
4,Q-Learning,D2,"(40, 86)",9,11.0
5,Greedy,T2,"(18, 95)",6,17.0
5,Greedy,D2,"(40, 86)",10,11.0
5,Auction,T5,"(68, 25)",7,27.0
5,Auction,D2,"(40, 86)",10,11.0
5,Q-Learning,T5,"(68, 25)",7,27.0
5,Q-Learning,D2,"(40, 86)",10,11.0
6,Greedy,T2,"(18, 95)",7,17.0
6,Greedy,D2,"(40, 86)",11,11.0
6,Greedy,D3,"(9, 30)",10,13.0
6,Auction,T5,"(68, 25)",8,27.0
6,Auction,D2,"(40, 86)",11,11.0
6,Auction,D3,"(9, 30)",10,13.0
6,Q-Learning,T5,"(68, 25)",8,27.0
6,Q-Learning,D2,"(40, 86)",11,11.0
6,Q-Learning,D3,"(9, 30)",10,13.0
7,Greedy,T2,"(18, 95)",8,17.0
7,Greedy,D2,"(40, 86)",12,11.0
7,Greedy,D3,"(9, 30)",11,13.0
7,Auction,T5,"(68, 25)",9,27.0
7,Auction,D2,"(40, 86)",12,11.0
7,Auction,D3,"(9, 30)",11,13.0
