time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(82, 16)",1,30.0
0,Greedy,T2,"(15, 86)",10,23.0
0,Greedy,T3,"(37, 11)",10,14.0
0,Greedy,T4,"(22, 33)",8,17.0
0,Greedy,T5,"(100, 71)",8,17.0
0,Greedy,T6,"(61, 23)",10,26.0
0,Greedy,T7,"(62, 43)",9,11.0
0,Greedy,T8,"(19, 78)",3,15.0
0,Greedy,T9,"(35, 100)",4,14.0
0,Greedy,T10,"(58, 80)",5,11.0
0,Auction,T1,"(82, 16)",1,30.0
0,Auction,T2,"(15, 86)",10,23.0
0,Auction,T3,"(37, 11)",10,14.0
0,Auction,T4,"(22, 33)",8,17.0
0,Auction,T5,"(100, 71)",8,17.0
0,Auction,T6,"(61, 23)",10,26.0
0,Auction,T7,"(62, 43)",9,11.0
0,Auction,T8,"(19, 78)",3,15.0
0,Auction,T9,"(35, 100)",4,14.0
0,Auction,T10,"(58, 80)",5,11.0
0,Q-Learning,T1,"(82, 16)",1,30.0
0,Q-Learning,T2,"(15, 86)",10,23.0
0,Q-Learning,T3,"(37, 11)",10,14.0
0,Q-Learning,T4,"(22, 33)",8,17.0
0,Q-Learning,T5,"(100, 71)",8,17.0
0,Q-Learning,T6,"(61, 23)",10,26.0
0,Q-Learning,T7,"(62, 43)",9,11.0
0,Q-Learning,T8,"(19, 78)",3,15.0
0,Q-Learning,T9,"(35, 100)",4,14.0
0,Q-Learning,T10,"(58, 80)",5,11.0
1,Q-Learning,T5,"(100, 71)",9,17.0
1,Q-Learning,T7,"(62, 43)",10,11.0
1,Q-Learning,T8,"(19, 78)",4,15.0
1,Q-Learning,T9,"(35, 100)",5,14.0
1,Q-Learning,T10,"(58, 80)",6,11.0
2,Q-Learning,T5,"(100, 71)",10,17.0
2,Q-Learning,T8,"(19, 78)",5,15.0
2,Q-Learning,T9,"(35, 100)",6,14.0
2,Q-Learning,T10,"(58, 80)",7,11.0
3,Greedy,E1,"(5, 46)",5,22.0
3,Auction,E1,"(5, 46)",5,22.0
3,Q-Learning,T8,"(19, 78)",6,15.0
3,Q-Learning,T9,"(35, 100)",7,14.0
3,Q-Learning,T10,"(58, 80)",8,11.0
3,Q-Learning,E1,"(5, 46)",5,22.0
4,Greedy,E1,"(5, 46)",6,22.0
4,Greedy,E2,"(80, 77)",6,30.0
4,Auction,E1,"(5, 46)",6,22.0
4,Auction,E2,"(80, 77)",6,30.0
4,Q-Learning,T8,"(19, 78)",7,15.0
4,Q-Learning,T9,"(35, 100)",8,14.0
4,Q-Learning,E1,"(5, 46)",6,22.0
4,Q-Learning,E2,"(80, 77)",6,30.0
5,Greedy,E1,"(5, 46)",7,22.0
5,Greedy,E2,"(80, 77)",7,30.0
5,Greedy,E3,"(23, 29)",6,26.0
5,Auction,E1,"(5, 46)",7,22.0
5,Auction,E2,"(80, 77)",7,30.0
5,Auction,E3,"(23, 29)",6,26.0
5,Q-Learning,T8,"(19, 78)",8,15.0
5,Q-Learning,E1,"(5, 46)",7,22.0
5,Q-Learning,E2,"(80, 77)",7,30.0
5,Q-Learning,E3,"(23, 29)",6,26.0
6,Greedy,E1,"(5, 46)",8,22.0
6,Greedy,E2,"(80, 77)",8,30.0
6,Greedy,E3,"(23, 29)",7,26.0
6,Greedy,E4,"(83, 85)",6,25.0
6,Auction,E1,"(5, 46)",8,22.0
6,Auction,E2,"(80, 77)",8,30.0
6,Auction,E3,"(23, 29)",7,26.0
6,Auction,E4,"(83, 85)",6,25.0
6,Q-Learning,E1,"(5, 46)",8,22.0
6,Q-Learning,E2,"(80, 77)",8,30.0
6,Q-Learning,E3,"(23, 29)",7,26.0
6,Q-Learning,E4,"(83, 85)",6,25.0
7,Greedy,E1,"(5, 46)",9,22.0
7,Greedy,E2,"(80, 77)",9,30.0
7,Greedy,E3,"(23, 29)",8,26.0
7,Greedy,E4,"(83, 85)",7,25.0
7,Greedy,E5,"(78, 17)",1,23.0
7,Auction,E1,"(5, 46)",9,22.0
7,Auction,E2,"(80, 77)",9,30.0
7,Auction,E3,"(23, 29)",8,26.0
7,Auction,E4,"(83, 85)",7,25.0
7,Auction,E5,"(78, 17)",1,23.0
7,Q-Learning,E1,"(5, 46)",9,22.0
7,Q-Learning,E2,"(80, 77)",9,30.0
7,Q-Learning,E3,"(23, 29)",8,26.0
7,Q-Learning,E4,"(83, 85)",7,25.0
7,Q-Learning,E5,"(78, 17)",1,23.0
8,Greedy,E1,"(5, 46)",10,22.0
8,Greedy,E2,"(80, 77)",10,30.0
8,Greedy,E3,"(23, 29)",9,26.0
8,Greedy,E4,"(83, 85)",8,25.0
8,Greedy,E5,"(78, 17)",2,23.0
8,Greedy,E6,"(45, 26)",8,25.0
8,Auction,E1,"(5, 46)",10,22.0
8,Auction,E2,"(80, 77)",10,30.0
8,Auction,E3,"(23, 29)",9,26.0
8,Auction,E4,"(83, 85)",8,25.0
8,Auction,E5,"(78, 17)",2,23.0
8,Auction,E6,"(45, 26)",8,25.0
8,Q-Learning,E1,"(5, 46)",10,22.0
8,Q-Learning,E2,"(80, 77)",10,30.0
8,Q-Learning,E3,"(23, 29)",9,26.0
8,Q-Learning,E4,"(83, 85)",8,25.0
8,Q-Learning,E5,"(78, 17)",2,23.0
8,Q-Learning,E6,"(45, 26)",8,25.0
9,Greedy,E1,"(5, 46)",11,22.0
9,Greedy,E2,"(80, 77)",11,30.0
9,Greedy,E3,"(23, 29)",10,26.0
9,Greedy,E4,"(83, 85)",9,25.0
9,Greedy,E5,"(78, 17)",3,23.0
9,Greedy,E6,"(45, 26)",9,25.0
9,Auction,E1,"(5, 46)",11,22.0
9,Auction,E2,"(80, 77)",11,30.0
9,Auction,E3,"(23, 29)",10,26.0
9,Auction,E4,"(83, 85)",9,25.0
9,Auction,E5,"(78, 17)",3,23.0
9,Auction,E6,"(45, 26)",9,25.0
9,Q-Learning,E1,"(5, 46)",11,22.0
9,Q-Learning,E2,"(80, 77)",11,30.0
9,Q-Learning,E3,"(23, 29)",10,26.0
9,Q-Learning,E4,"(83, 85)",9,25.0
9,Q-Learning,E5,"(78, 17)",3,23.0
9,Q-Learning,E6,"(45, 26)",9,25.0
10,Greedy,E1,"(5, 46)",12,22.0
10,Greedy,E2,"(80, 77)",12,30.0
10,Greedy,E3,"(23, 29)",11,26.0
10,Greedy,E4,"(83, 85)",10,25.0
10,Greedy,E5,"(78, 17)",4,23.0
10,Greedy,E6,"(45, 26)",10,25.0
10,Greedy,E7,"(96, 55)",6,21.0
10,Auction,E1,"(5, 46)",12,22.0
10,Auction,E2,"(80, 77)",12,30.0
10,Auction,E3,"(23, 29)",11,26.0
10,Auction,E4,"(83, 85)",10,25.0
10,Auction,E5,"(78, 17)",4,23.0
10,Auction,E6,"(45, 26)",10,25.0
10,Auction,E7,"(96, 55)",6,21.0
10,Q-Learning,E1,"(5, 46)",12,22.0
10,Q-Learning,E2,"(80, 77)",12,30.0
10,Q-Learning,E3,"(23, 29)",11,26.0
10,Q-Learning,E4,"(83, 85)",10,25.0
10,Q-Learning,E5,"(78, 17)",4,23.0
10,Q-Learning,E6,"(45, 26)",10,25.0
10,Q-Learning,E7,"(96, 55)",6,21.0
11,Greedy,E1,"(5, 46)",13,22.0
11,Greedy,E2,"(80, 77)",13,30.0
11,Greedy,E3,"(23, 29)",12,26.0
11,Greedy,E4,"(83, 85)",11,25.0
11,Greedy,E5,"(78, 17)",5,23.0
11,Greedy,E6,"(45, 26)",11,25.0
11,Greedy,E7,"(96, 55)",7,21.0
11,Auction,E1,"(5, 46)",13,22.0
11,Auction,E2,"(80, 77)",13,30.0
