time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(47, 8)",7,16.0
0,Greedy,T2,"(93, 23)",3,17.0
0,Greedy,T3,"(7, 51)",4,26.0
0,Greedy,T4,"(99, 47)",4,10.0
0,Greedy,T5,"(54, 6)",7,22.0
0,Greedy,T6,"(33, 5)",5,26.0
0,Greedy,T7,"(76, 76)",8,12.0
0,Greedy,T8,"(87, 46)",10,12.0
0,Greedy,T9,"(10, 64)",7,18.0
0,Greedy,T10,"(37, 60)",7,27.0
0,Auction,T1,"(47, 8)",7,16.0
0,Auction,T2,"(93, 23)",3,17.0
0,Auction,T3,"(7, 51)",4,26.0
0,Auction,T4,"(99, 47)",4,10.0
0,Auction,T5,"(54, 6)",7,22.0
0,Auction,T6,"(33, 5)",5,26.0
0,Auction,T7,"(76, 76)",8,12.0
0,Auction,T8,"(87, 46)",10,12.0
0,Auction,T9,"(10, 64)",7,18.0
0,Auction,T10,"(37, 60)",7,27.0
0,Q-Learning,T1,"(47, 8)",7,16.0
0,Q-Learning,T2,"(93, 23)",3,17.0
0,Q-Learning,T3,"(7, 51)",4,26.0
0,Q-Learning,T4,"(99, 47)",4,10.0
0,Q-Learning,T5,"(54, 6)",7,22.0
0,Q-Learning,T6,"(33, 5)",5,26.0
0,Q-Learning,T7,"(76, 76)",8,12.0
0,Q-Learning,T8,"(87, 46)",10,12.0
0,Q-Learning,T9,"(10, 64)",7,18.0
0,Q-Learning,T10,"(37, 60)",7,27.0
1,Greedy,D1,"(89, 46)",3,12.0
1,Auction,T2,"(93, 23)",4,17.0
1,Q-Learning,T2,"(93, 23)",4,17.0
2,Greedy,D1,"(89, 46)",4,12.0
2,Greedy,D2,"(62, 10)",3,10.0
2,Auction,T2,"(93, 23)",5,17.0
2,Auction,D2,"(62, 10)",3,10.0
2,Q-Learning,T2,"(93, 23)",5,17.0
2,Q-Learning,D2,"(62, 10)",3,10.0
3,Greedy,D1,"(89, 46)",5,12.0
3,Greedy,D2,"(62, 10)",4,10.0
3,Auction,T2,"(93, 23)",6,17.0
3,Auction,D2,"(62, 10)",4,10.0
3,Q-Learning,T2,"(93, 23)",6,17.0
3,Q-Learning,D2,"(62, 10)",4,10.0
4,Greedy,D1,"(89, 46)",6,12.0
4,Greedy,D2,"(62, 10)",5,10.0
4,Greedy,D3,"(4, 85)",2,23.0
4,Auction,T2,"(93, 23)",7,17.0
4,Auction,D2,"(62, 10)",5,10.0
4,Auction,D3,"(4, 85)",2,23.0
4,Q-Learning,T2,"(93, 23)",7,17.0
4,Q-Learning,D2,"(62, 10)",5,10.0
4,Q-Learning,D3,"(4, 85)",2,23.0
5,Greedy,D1,"(89, 46)",7,12.0
5,Greedy,D2,"(62, 10)",6,10.0
5,Greedy,D3,"(4, 85)",3,23.0
5,Greedy,D4,"(9, 88)",4,15.0
5,Auction,T2,"(93, 23)",8,17.0
5,Auction,D2,"(62, 10)",6,10.0
5,Auction,D3,"(4, 85)",3,23.0
5,Auction,D4,"(9, 88)",4,15.0
5,Q-Learning,T2,"(93, 23)",8,17.0
5,Q-Learning,D2,"(62, 10)",6,10.0
5,Q-Learning,D3,"(4, 85)",3,23.0
5,Q-Learning,D4,"(9, 88)",4,15.0
6,Greedy,D1,"(89, 46)",8,12.0
6,Greedy,D2,"(62, 10)",7,10.0
6,Greedy,D3,"(4, 85)",4,23.0
6,Greedy,D4,"(9, 88)",5,15.0
6,Greedy,D5,"(62, 2)",8,18.0
6,Auction,T2,"(93, 23)",9,17.0
