task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T1,17.0,7.363574011458174,24.363574011458173,1.4331514124387161,24.363574011458173
T9,22.0,0.7071067811865476,22.707106781186546,1.032141217326661,22.707106781186546
T3,21.0,2.050152433357091,23.05015243335709,1.0976263063503378,23.05015243335709
T7,20.0,3.9597979746446663,23.959797974644665,1.1979898987322333,23.959797974644665
T5,17.0,3.0886890422961004,20.0886890422961,1.1816875907233,20.0886890422961
T6,29.0,3.5377429245212264,32.537742924521226,1.121991135328318,32.537742924521226
T2,29.0,3.6055512754639896,32.60555127546399,1.1243293543263444,32.60555127546399
T4,27.0,20.765890836230028,47.76589083623003,1.7691070680085195,47.76589083623003
T10,16.0,7.513321502504735,23.513321502504734,1.4695825939065459,23.513321502504734
T8,12.0,4.5155979670471105,16.51559796704711,1.3762998305872591,16.51559796704711
D2,22.0,12.016265018715258,34.01626501871526,1.5461938644870572,34.01626501871526
D4,24.0,1.708800749063506,25.708800749063506,1.0712000312109795,25.708800749063506
D1,17.0,6.830538046157125,23.830538046157123,1.4017963556563013,23.830538046157123
D3,23.0,3.4928498393145957,26.492849839314594,1.1518630364919389,26.492849839314594
D5,17.0,2.8284271247461903,19.82842712474619,1.1663780661615406,19.82842712474619
D6,24.0,3.2062439083762797,27.20624390837628,1.133593496182345,27.20624390837628
D9,23.0,13.337499349161703,36.3374993491617,1.5798912760505088,36.3374993491617
D7,12.0,11.14176327557218,23.14176327557218,1.9284802729643484,23.14176327557218
D8,14.0,8.105746418436738,22.105746418436738,1.5789818870311956,22.105746418436738
D10,26.0,3.841874542459709,29.84187454245971,1.1477644054792195,29.84187454245971
D14,23.0,11.142542349033276,34.14254234903328,1.484458363001447,34.14254234903328
D11,24.0,8.228000972289685,32.228000972289685,1.3428333738454035,32.228000972289685
D17,18.0,9.645270861930213,27.645270861930214,1.5358483812183452,27.645270861930214
D15,21.0,12.472369462135092,33.47236946213509,1.5939223553397663,33.47236946213509
D21,12.0,1.9525624189766635,13.952562418976663,1.162713534914722,13.952562418976663
D24,10.0,10.089873911776873,20.089873911776873,2.0089873911776874,20.089873911776873
D12,25.0,4.955356249106169,29.955356249106167,1.1982142499642467,29.955356249106167
D29,11.0,2.2135943621178655,13.213594362117865,1.2012358511016241,13.213594362117865
