time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(37, 100)",4,27.0
0,Greedy,T2,"(35, 8)",4,14.0
0,Greedy,T3,"(90, 32)",4,16.0
0,Greedy,T4,"(74, 82)",2,26.0
0,Greedy,T5,"(40, 63)",6,22.0
0,Greedy,T6,"(11, 67)",2,11.0
0,Greedy,T7,"(3, 71)",2,12.0
0,Greedy,T8,"(22, 49)",6,27.0
0,Greedy,T9,"(71, 49)",7,27.0
0,Greedy,T10,"(88, 88)",3,20.0
0,Auction,T1,"(37, 100)",4,27.0
0,Auction,T2,"(35, 8)",4,14.0
0,Auction,T3,"(90, 32)",4,16.0
0,Auction,T4,"(74, 82)",2,26.0
0,Auction,T5,"(40, 63)",6,22.0
0,Auction,T6,"(11, 67)",2,11.0
0,Auction,T7,"(3, 71)",2,12.0
0,Auction,T8,"(22, 49)",6,27.0
0,Auction,T9,"(71, 49)",7,27.0
0,Auction,T10,"(88, 88)",3,20.0
0,Q-Learning,T1,"(37, 100)",4,27.0
0,Q-Learning,T2,"(35, 8)",4,14.0
0,Q-Learning,T3,"(90, 32)",4,16.0
0,Q-Learning,T4,"(74, 82)",2,26.0
0,Q-Learning,T5,"(40, 63)",6,22.0
0,Q-Learning,T6,"(11, 67)",2,11.0
0,Q-Learning,T7,"(3, 71)",2,12.0
0,Q-Learning,T8,"(22, 49)",6,27.0
0,Q-Learning,T9,"(71, 49)",7,27.0
0,Q-Learning,T10,"(88, 88)",3,20.0
1,Q-Learning,T7,"(3, 71)",3,12.0
3,Greedy,D1,"(98, 7)",3,22.0
3,Auction,D1,"(98, 7)",3,22.0
3,Q-Learning,D1,"(98, 7)",3,22.0
4,Greedy,D1,"(98, 7)",4,22.0
4,Greedy,D2,"(26, 67)",6,16.0
4,Auction,D1,"(98, 7)",4,22.0
4,Auction,D2,"(26, 67)",6,16.0
4,Q-Learning,D1,"(98, 7)",4,22.0
4,Q-Learning,D2,"(26, 67)",6,16.0
5,Greedy,D1,"(98, 7)",5,22.0
5,Greedy,D2,"(26, 67)",7,16.0
5,Auction,D1,"(98, 7)",5,22.0
5,Auction,D2,"(26, 67)",7,16.0
5,Q-Learning,D1,"(98, 7)",5,22.0
5,Q-Learning,D2,"(26, 67)",7,16.0
6,Greedy,D1,"(98, 7)",6,22.0
6,Greedy,D2,"(26, 67)",8,16.0
6,Greedy,D3,"(18, 31)",2,10.0
6,Auction,D1,"(98, 7)",6,22.0
6,Auction,D2,"(26, 67)",8,16.0
6,Auction,D3,"(18, 31)",2,10.0
6,Q-Learning,D1,"(98, 7)",6,22.0
6,Q-Learning,D2,"(26, 67)",8,16.0
6,Q-Learning,D3,"(18, 31)",2,10.0
7,Greedy,D1,"(98, 7)",7,22.0
7,Greedy,D2,"(26, 67)",9,16.0
7,Greedy,D3,"(18, 31)",3,10.0
7,Auction,D1,"(98, 7)",7,22.0
7,Auction,D2,"(26, 67)",9,16.0
7,Auction,D3,"(18, 31)",3,10.0
7,Q-Learning,D1,"(98, 7)",7,22.0
7,Q-Learning,D2,"(26, 67)",9,16.0
7,Q-Learning,D3,"(18, 31)",3,10.0
8,Greedy,D1,"(98, 7)",8,22.0
8,Greedy,D2,"(26, 67)",10,16.0
8,Greedy,D3,"(18, 31)",4,10.0
8,Auction,D1,"(98, 7)",8,22.0
8,Auction,D2,"(26, 67)",10,16.0
8,Auction,D3,"(18, 31)",4,10.0
8,Q-Learning,D1,"(98, 7)",8,22.0
8,Q-Learning,D2,"(26, 67)",10,16.0
8,Q-Learning,D3,"(18, 31)",4,10.0
9,Greedy,D1,"(98, 7)",9,22.0
9,Greedy,D2,"(26, 67)",11,16.0
9,Greedy,D3,"(18, 31)",5,10.0
9,Greedy,D4,"(29, 71)",9,17.0
9,Auction,D1,"(98, 7)",9,22.0
9,Auction,D2,"(26, 67)",11,16.0
9,Auction,D3,"(18, 31)",5,10.0
9,Auction,D4,"(29, 71)",9,17.0
9,Q-Learning,D1,"(98, 7)",9,22.0
9,Q-Learning,D2,"(26, 67)",11,16.0
9,Q-Learning,D3,"(18, 31)",5,10.0
9,Q-Learning,D4,"(29, 71)",9,17.0
10,Greedy,D1,"(98, 7)",10,22.0
10,Greedy,D2,"(26, 67)",12,16.0
10,Greedy,D3,"(18, 31)",6,10.0
10,Greedy,D4,"(29, 71)",10,17.0
10,Greedy,D5,"(72, 81)",7,27.0
10,Auction,D1,"(98, 7)",10,22.0
10,Auction,D2,"(26, 67)",12,16.0
10,Auction,D3,"(18, 31)",6,10.0
10,Auction,D4,"(29, 71)",10,17.0
10,Auction,D5,"(72, 81)",7,27.0
10,Q-Learning,D1,"(98, 7)",10,22.0
10,Q-Learning,D2,"(26, 67)",12,16.0
10,Q-Learning,D3,"(18, 31)",6,10.0
10,Q-Learning,D4,"(29, 71)",10,17.0
10,Q-Learning,D5,"(72, 81)",7,27.0
11,Greedy,D1,"(98, 7)",11,22.0
11,Greedy,D2,"(26, 67)",13,16.0
11,Greedy,D3,"(18, 31)",7,10.0
11,Greedy,D4,"(29, 71)",11,17.0
11,Greedy,D5,"(72, 81)",8,27.0
11,Greedy,D6,"(71, 39)",1,19.0
11,Auction,D1,"(98, 7)",11,22.0
11,Auction,D2,"(26, 67)",13,16.0
11,Auction,D3,"(18, 31)",7,10.0
11,Auction,D4,"(29, 71)",11,17.0
11,Auction,D5,"(72, 81)",8,27.0
11,Auction,D6,"(71, 39)",1,19.0
11,Q-Learning,D1,"(98, 7)",11,22.0
11,Q-Learning,D2,"(26, 67)",13,16.0
11,Q-Learning,D3,"(18, 31)",7,10.0
11,Q-Learning,D4,"(29, 71)",11,17.0
11,Q-Learning,D5,"(72, 81)",8,27.0
11,Q-Learning,D6,"(71, 39)",1,19.0
12,Greedy,D1,"(98, 7)",12,22.0
12,Greedy,D2,"(26, 67)",14,16.0
12,Greedy,D3,"(18, 31)",8,10.0
12,Greedy,D4,"(29, 71)",12,17.0
12,Greedy,D5,"(72, 81)",9,27.0
12,Greedy,D6,"(71, 39)",2,19.0
12,Greedy,D7,"(46, 47)",8,23.0
12,Auction,D1,"(98, 7)",12,22.0
12,Auction,D2,"(26, 67)",14,16.0
12,Auction,D3,"(18, 31)",8,10.0
12,Auction,D4,"(29, 71)",12,17.0
12,Auction,D5,"(72, 81)",9,27.0
12,Auction,D6,"(71, 39)",2,19.0
12,Auction,D7,"(46, 47)",8,23.0
12,Q-Learning,D1,"(98, 7)",12,22.0
12,Q-Learning,D2,"(26, 67)",14,16.0
12,Q-Learning,D3,"(18, 31)",8,10.0
12,Q-Learning,D4,"(29, 71)",12,17.0
12,Q-Learning,D5,"(72, 81)",9,27.0
12,Q-Learning,D6,"(71, 39)",2,19.0
12,Q-Learning,D7,"(46, 47)",8,23.0
13,Greedy,D1,"(98, 7)",13,22.0
13,Greedy,D2,"(26, 67)",15,16.0
13,Greedy,D3,"(18, 31)",9,10.0
13,Greedy,D4,"(29, 71)",13,17.0
13,Greedy,D5,"(72, 81)",10,27.0
13,Greedy,D6,"(71, 39)",3,19.0
13,Greedy,D7,"(46, 47)",9,23.0
13,Auction,D1,"(98, 7)",13,22.0
13,Auction,D2,"(26, 67)",15,16.0
13,Auction,D3,"(18, 31)",9,10.0
13,Auction,D4,"(29, 71)",13,17.0
13,Auction,D5,"(72, 81)",10,27.0
13,Auction,D6,"(71, 39)",3,19.0
13,Auction,D7,"(46, 47)",9,23.0
13,Q-Learning,D1,"(98, 7)",13,22.0
13,Q-Learning,D2,"(26, 67)",15,16.0
13,Q-Learning,D3,"(18, 31)",9,10.0
13,Q-Learning,D4,"(29, 71)",13,17.0
13,Q-Learning,D5,"(72, 81)",10,27.0
13,Q-Learning,D6,"(71, 39)",3,19.0
13,Q-Learning,D7,"(46, 47)",9,23.0
14,Greedy,D1,"(98, 7)",14,22.0
14,Greedy,D2,"(26, 67)",16,16.0
14,Greedy,D3,"(18, 31)",10,10.0
14,Greedy,D4,"(29, 71)",14,17.0
14,Greedy,D5,"(72, 81)",11,27.0
14,Greedy,D6,"(71, 39)",4,19.0
14,Greedy,D7,"(46, 47)",10,23.0
14,Greedy,D8,"(75, 72)",1,22.0
14,Auction,D1,"(98, 7)",14,22.0
14,Auction,D2,"(26, 67)",16,16.0
14,Auction,D3,"(18, 31)",10,10.0
14,Auction,D4,"(29, 71)",14,17.0
14,Auction,D5,"(72, 81)",11,27.0
14,Auction,D6,"(71, 39)",4,19.0
14,Auction,D7,"(46, 47)",10,23.0
14,Auction,D8,"(75, 72)",1,22.0
14,Q-Learning,D1,"(98, 7)",14,22.0
14,Q-Learning,D2,"(26, 67)",16,16.0
14,Q-Learning,D3,"(18, 31)",10,10.0
14,Q-Learning,D4,"(29, 71)",14,17.0
14,Q-Learning,D5,"(72, 81)",11,27.0
14,Q-Learning,D6,"(71, 39)",4,19.0
14,Q-Learning,D7,"(46, 47)",10,23.0
14,Q-Learning,D8,"(75, 72)",1,22.0
15,Greedy,D1,"(98, 7)",15,22.0
15,Greedy,D2,"(26, 67)",17,16.0
15,Greedy,D3,"(18, 31)",11,10.0
15,Greedy,D4,"(29, 71)",15,17.0
15,Greedy,D5,"(72, 81)",12,27.0
15,Greedy,D6,"(71, 39)",5,19.0
15,Greedy,D7,"(46, 47)",11,23.0
15,Greedy,D8,"(75, 72)",2,22.0
15,Auction,D1,"(98, 7)",15,22.0
15,Auction,D2,"(26, 67)",17,16.0
15,Auction,D3,"(18, 31)",11,10.0
15,Auction,D4,"(29, 71)",15,17.0
15,Auction,D5,"(72, 81)",12,27.0
15,Auction,D6,"(71, 39)",5,19.0
15,Auction,D7,"(46, 47)",11,23.0
15,Auction,D8,"(75, 72)",2,22.0
15,Q-Learning,D1,"(98, 7)",15,22.0
15,Q-Learning,D2,"(26, 67)",17,16.0
15,Q-Learning,D3,"(18, 31)",11,10.0
15,Q-Learning,D4,"(29, 71)",15,17.0
15,Q-Learning,D5,"(72, 81)",12,27.0
15,Q-Learning,D6,"(71, 39)",5,19.0
15,Q-Learning,D7,"(46, 47)",11,23.0
15,Q-Learning,D8,"(75, 72)",2,22.0
16,Greedy,D1,"(98, 7)",16,22.0
16,Greedy,D2,"(26, 67)",18,16.0
16,Greedy,D3,"(18, 31)",12,10.0
16,Greedy,D4,"(29, 71)",16,17.0
16,Greedy,D5,"(72, 81)",13,27.0
16,Greedy,D6,"(71, 39)",6,19.0
16,Greedy,D7,"(46, 47)",12,23.0
16,Greedy,D8,"(75, 72)",3,22.0
16,Greedy,D9,"(89, 38)",8,26.0
16,Auction,D1,"(98, 7)",16,22.0
16,Auction,D2,"(26, 67)",18,16.0
16,Auction,D3,"(18, 31)",12,10.0
16,Auction,D4,"(29, 71)",16,17.0
16,Auction,D5,"(72, 81)",13,27.0
16,Auction,D6,"(71, 39)",6,19.0
16,Auction,D7,"(46, 47)",12,23.0
16,Auction,D8,"(75, 72)",3,22.0
16,Auction,D9,"(89, 38)",8,26.0
16,Q-Learning,D1,"(98, 7)",16,22.0
16,Q-Learning,D2,"(26, 67)",18,16.0
16,Q-Learning,D3,"(18, 31)",12,10.0
16,Q-Learning,D4,"(29, 71)",16,17.0
16,Q-Learning,D5,"(72, 81)",13,27.0
16,Q-Learning,D6,"(71, 39)",6,19.0
16,Q-Learning,D7,"(46, 47)",12,23.0
16,Q-Learning,D8,"(75, 72)",3,22.0
16,Q-Learning,D9,"(89, 38)",8,26.0
17,Greedy,D1,"(98, 7)",17,22.0
17,Greedy,D3,"(18, 31)",13,10.0
17,Greedy,D4,"(29, 71)",17,17.0
17,Greedy,D5,"(72, 81)",14,27.0
17,Greedy,D6,"(71, 39)",7,19.0
17,Greedy,D7,"(46, 47)",13,23.0
17,Greedy,D8,"(75, 72)",4,22.0
17,Greedy,D9,"(89, 38)",9,26.0
17,Greedy,D10,"(7, 76)",10,26.0
17,Auction,D1,"(98, 7)",17,22.0
17,Auction,D2,"(26, 67)",19,16.0
17,Auction,D4,"(29, 71)",17,17.0
17,Auction,D5,"(72, 81)",14,27.0
17,Auction,D6,"(71, 39)",7,19.0
17,Auction,D7,"(46, 47)",13,23.0
17,Auction,D8,"(75, 72)",4,22.0
17,Auction,D9,"(89, 38)",9,26.0
17,Auction,D10,"(7, 76)",10,26.0
17,Q-Learning,D1,"(98, 7)",17,22.0
17,Q-Learning,D2,"(26, 67)",19,16.0
17,Q-Learning,D3,"(18, 31)",13,10.0
17,Q-Learning,D4,"(29, 71)",17,17.0
17,Q-Learning,D5,"(72, 81)",14,27.0
17,Q-Learning,D6,"(71, 39)",7,19.0
17,Q-Learning,D7,"(46, 47)",13,23.0
17,Q-Learning,D8,"(75, 72)",4,22.0
17,Q-Learning,D9,"(89, 38)",9,26.0
17,Q-Learning,D10,"(7, 76)",10,26.0
18,Greedy,D1,"(98, 7)",18,22.0
18,Greedy,D3,"(18, 31)",14,10.0
18,Greedy,D4,"(29, 71)",18,17.0
18,Greedy,D5,"(72, 81)",15,27.0
18,Greedy,D6,"(71, 39)",8,19.0
18,Greedy,D7,"(46, 47)",14,23.0
18,Greedy,D8,"(75, 72)",5,22.0
18,Greedy,D9,"(89, 38)",10,26.0
18,Greedy,D10,"(7, 76)",11,26.0
