task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
D1,12.0,3.3715496346302705,15.37154963463027,1.2809624695525226,15.37154963463027
T9,16.0,5.350233639758174,21.350233639758173,1.3343896024848858,21.350233639758173
T6,11.0,8.498365855987975,19.498365855987977,1.7725787141807252,19.498365855987977
T5,15.0,8.339997335464536,23.33999733546454,1.5559998223643026,23.33999733546454
T3,14.0,5.897268670984711,19.89726867098471,1.421233476498908,19.89726867098471
T2,23.0,1.7568209223157663,24.756820922315768,1.076383518361555,24.756820922315768
T1,16.0,3.9824615503479754,19.982461550347974,1.2489038468967484,19.982461550347974
T10,10.0,0.4040610178208843,10.404061017820885,1.0404061017820885,10.404061017820885
T8,13.0,4.751644452187053,17.75164445218705,1.3655111117066963,17.75164445218705
T7,24.0,2.82842712474619,26.82842712474619,1.117851130197758,26.82842712474619
T4,26.0,3.3135467156409146,29.313546715640914,1.1274441044477275,29.313546715640914
D2,19.0,5.8901508937395155,24.890150893739516,1.310007941775764,24.890150893739516
D5,18.0,2.57390753524675,20.57390753524675,1.142994863069264,20.57390753524675
D6,18.0,4.743416490252569,22.74341649025257,1.263523138347365,22.74341649025257
D3,11.0,6.835365551469959,17.83536555146996,1.6213968683154507,17.83536555146996
D7,11.0,0.854400374531753,11.854400374531753,1.0776727613210684,11.854400374531753
D9,26.0,3.400367627183861,29.40036762718386,1.1307833702763024,29.40036762718386
D4,12.0,24.680176480550358,36.68017648055036,3.0566813733791967,36.68017648055036
D10,16.0,3.590109871423002,19.590109871423003,1.2243818669639377,19.590109871423003
D8,14.0,9.78235372721946,23.78235372721946,1.698739551944247,23.78235372721946
D13,24.0,0.8602325267042626,24.860232526704262,1.0358430219460109,24.860232526704262
D16,22.0,6.674994798166929,28.674994798166928,1.3034088544621332,28.674994798166928
D14,21.0,5.62638871746345,26.62638871746345,1.2679232722601643,26.62638871746345
D19,11.0,2.147613768338987,13.147613768338987,1.1952376153035442,13.147613768338987
D12,19.0,2.457807219155036,21.457807219155036,1.1293582746923703,21.457807219155036
D11,16.0,5.497474167490214,21.497474167490214,1.3435921354681384,21.497474167490214
D18,13.0,3.2394177193585003,16.2394177193585,1.2491859784121924,16.2394177193585
D25,30.0,6.4398930287872185,36.43989302878722,1.2146631009595739,36.43989302878722
D21,28.0,0.6373774391990981,28.6373774391991,1.0227634799713965,28.6373774391991
D15,22.0,9.638358739104572,31.63835873910457,1.4381072154138441,31.63835873910457
D23,10.0,1.4708043058552858,11.470804305855285,1.1470804305855284,11.470804305855285
D20,17.0,6.719840027857806,23.719840027857806,1.3952847075210475,23.719840027857806
D17,18.0,5.871304984602845,23.871304984602844,1.3261836102557136,23.871304984602844
D36,16.0,6.287337452761539,22.28733745276154,1.3929585907975963,22.28733745276154
