task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T1,13.0,2.23606797749979,15.23606797749979,1.1720052290384453,15.23606797749979
T3,22.0,2.2222222222222223,24.22222222222222,1.101010101010101,24.22222222222222
T8,28.0,1.8027756377319946,29.802775637731994,1.0643848442047141,29.802775637731994
T9,23.0,2.2803508501982757,25.280350850198275,1.0991456891390554,25.280350850198275
D1,29.0,1.6441183047457382,30.64411830474574,1.0566937346464047,30.64411830474574
T10,28.0,5.587684871413404,33.5876848714134,1.19956017397905,33.5876848714134
T6,18.0,1.5595187608464665,19.559518760846466,1.086639931158137,19.559518760846466
T2,20.0,3.733630940518894,23.733630940518893,1.1866815470259446,23.733630940518893
T7,24.0,6.07289058027559,30.07289058027559,1.253037107511483,30.07289058027559
T4,21.0,8.19383236885457,29.193832368854572,1.3901824937549796,29.193832368854572
D2,25.0,9.067647005823629,34.06764700582363,1.3627058802329453,34.06764700582363
T5,28.0,1.4907119849998598,29.49071198499986,1.053239713749995,29.49071198499986
D5,10.0,2.6076809620810595,12.607680962081059,1.2607680962081058,12.607680962081059
D3,10.0,5.578840093614752,15.578840093614751,1.5578840093614752,15.578840093614751
D6,13.0,10.64518670573701,23.64518670573701,1.818860515825924,23.64518670573701
D4,30.0,9.846036991827953,39.84603699182795,1.3282012330609316,39.84603699182795
D7,18.0,12.03185875083314,30.031858750833138,1.6684365972685076,30.031858750833138
D8,16.0,0.3605551275463989,16.360555127546398,1.0225346954716499,16.360555127546398
D14,11.0,10.606601717798213,21.606601717798213,1.9642365197998375,21.606601717798213
D9,28.0,6.432728814430156,34.432728814430156,1.229740314801077,34.432728814430156
D15,15.0,2.5,17.5,1.1666666666666667,17.5
D19,11.0,8.602325267042627,19.602325267042627,1.782029569731148,19.602325267042627
D26,14.0,1.5231546211727818,15.523154621172782,1.1087967586551988,15.523154621172782
