time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(26, 88)",10,25.0
0,Greedy,T2,"(89, 1)",4,23.0
0,Greedy,T3,"(27, 82)",2,26.0
0,Greedy,T4,"(68, 31)",10,10.0
0,Greedy,T5,"(60, 84)",5,24.0
0,Greedy,T6,"(27, 23)",9,25.0
0,Greedy,T7,"(69, 75)",8,10.0
0,Greedy,T8,"(67, 39)",9,13.0
0,Greedy,T9,"(84, 55)",9,11.0
0,Greedy,T10,"(53, 87)",1,15.0
0,Auction,T1,"(26, 88)",10,25.0
0,Auction,T2,"(89, 1)",4,23.0
0,Auction,T3,"(27, 82)",2,26.0
0,Auction,T4,"(68, 31)",10,10.0
0,Auction,T5,"(60, 84)",5,24.0
0,Auction,T6,"(27, 23)",9,25.0
0,Auction,T7,"(69, 75)",8,10.0
0,Auction,T8,"(67, 39)",9,13.0
0,Auction,T9,"(84, 55)",9,11.0
0,Auction,T10,"(53, 87)",1,15.0
0,Q-Learning,T1,"(26, 88)",10,25.0
0,Q-Learning,T2,"(89, 1)",4,23.0
0,Q-Learning,T3,"(27, 82)",2,26.0
0,Q-Learning,T4,"(68, 31)",10,10.0
0,Q-Learning,T5,"(60, 84)",5,24.0
0,Q-Learning,T6,"(27, 23)",9,25.0
0,Q-Learning,T7,"(69, 75)",8,10.0
0,Q-Learning,T8,"(67, 39)",9,13.0
0,Q-Learning,T9,"(84, 55)",9,11.0
0,Q-Learning,T10,"(53, 87)",1,15.0
1,Q-Learning,T2,"(89, 1)",5,23.0
1,Q-Learning,T5,"(60, 84)",6,24.0
1,Q-Learning,T7,"(69, 75)",9,10.0
1,Q-Learning,T8,"(67, 39)",10,13.0
1,Q-Learning,T10,"(53, 87)",2,15.0
2,Greedy,E1,"(35, 97)",5,29.0
2,Auction,E1,"(35, 97)",5,29.0
2,Q-Learning,T2,"(89, 1)",6,23.0
2,Q-Learning,T5,"(60, 84)",7,24.0
2,Q-Learning,T7,"(69, 75)",10,10.0
2,Q-Learning,T10,"(53, 87)",3,15.0
3,Greedy,E1,"(35, 97)",6,29.0
3,Greedy,E2,"(11, 27)",3,27.0
3,Auction,E1,"(35, 97)",6,29.0
3,Auction,E2,"(11, 27)",3,27.0
3,Q-Learning,T2,"(89, 1)",7,23.0
3,Q-Learning,T5,"(60, 84)",8,24.0
3,Q-Learning,T10,"(53, 87)",4,15.0
3,Q-Learning,E2,"(11, 27)",3,27.0
4,Greedy,E1,"(35, 97)",7,29.0
