time_step,method,vehicle_id,position,battery,busy,remaining_duration,idle_time
0,Greedy,V1,"(78, 16)",97.0,False,0.0,0.0
0,Greedy,V2,"(51, 56)",51.0,False,0.0,0.0
0,Greedy,V3,"(93, 16)",89.0,False,0.0,0.0
0,Greedy,V4,"(79, 78)",73.0,False,0.0,0.0
0,Greedy,V5,"(75, 39)",76.0,False,0.0,0.0
0,Greedy,V6,"(59, 69)",82.0,False,0.0,0.0
0,Greedy,V7,"(49, 38)",53.0,False,0.0,0.0
0,Greedy,V8,"(100, 23)",51.0,False,0.0,0.0
0,Greedy,V9,"(72, 51)",69.0,False,0.0,0.0
0,Greedy,V10,"(68, 47)",63.0,False,0.0,0.0
0,Auction,V1,"(78, 16)",97.0,False,0.0,0.0
0,Auction,V2,"(51, 56)",51.0,False,0.0,0.0
0,Auction,V3,"(93, 16)",89.0,False,0.0,0.0
0,Auction,V4,"(79, 78)",73.0,False,0.0,0.0
0,Auction,V5,"(75, 39)",76.0,False,0.0,0.0
0,Auction,V6,"(59, 69)",82.0,False,0.0,0.0
0,Auction,V7,"(49, 38)",53.0,False,0.0,0.0
0,Auction,V8,"(100, 23)",51.0,False,0.0,0.0
0,Auction,V9,"(72, 51)",69.0,False,0.0,0.0
0,Auction,V10,"(68, 47)",63.0,False,0.0,0.0
0,Q-Learning,V1,"(78, 16)",97.0,False,0.0,0.0
0,Q-Learning,V2,"(51, 56)",51.0,False,0.0,0.0
0,Q-Learning,V3,"(93, 16)",89.0,False,0.0,0.0
0,Q-Learning,V4,"(79, 78)",73.0,False,0.0,0.0
0,Q-Learning,V5,"(75, 39)",76.0,False,0.0,0.0
0,Q-Learning,V6,"(59, 69)",82.0,False,0.0,0.0
0,Q-Learning,V7,"(49, 38)",53.0,False,0.0,0.0
0,Q-Learning,V8,"(100, 23)",51.0,False,0.0,0.0
0,Q-Learning,V9,"(72, 51)",69.0,False,0.0,0.0
0,Q-Learning,V10,"(68, 47)",63.0,False,0.0,0.0
1,Greedy,V1,"(78, 16)",62.58820531277622,True,34.41179468722378,1.0
1,Greedy,V2,"(51, 56)",21.03841920849642,True,29.96158079150358,1.0
1,Greedy,V3,"(93, 16)",58.85812898081514,True,30.14187101918486,1.0
1,Greedy,V4,"(79, 78)",50.35758378549775,True,22.642416214502248,1.0
1,Greedy,V5,"(75, 39)",57.13255824431913,True,18.867441755680876,1.0
1,Greedy,V6,"(59, 69)",45.849927113857504,True,36.150072886142496,1.0
1,Greedy,V7,"(49, 38)",34.03827583553254,True,18.961724164467462,1.0
1,Greedy,V8,"(100, 23)",29.160994961093596,True,21.839005038906404,1.0
1,Greedy,V9,"(72, 51)",44.41197210121821,True,24.588027898781785,1.0
