time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(84, 93)",6,16.0
0,Greedy,T2,"(10, 81)",4,25.0
0,Greedy,T3,"(8, 62)",10,14.0
0,Greedy,T4,"(6, 13)",1,24.0
0,Greedy,T5,"(98, 35)",10,14.0
0,Greedy,T6,"(98, 48)",10,18.0
0,Greedy,T7,"(44, 99)",1,14.0
0,Greedy,T8,"(27, 33)",5,16.0
0,Greedy,T9,"(15, 9)",8,22.0
0,Greedy,T10,"(36, 99)",4,22.0
0,Auction,T1,"(84, 93)",6,16.0
0,Auction,T2,"(10, 81)",4,25.0
0,Auction,T3,"(8, 62)",10,14.0
0,Auction,T4,"(6, 13)",1,24.0
0,Auction,T5,"(98, 35)",10,14.0
0,Auction,T6,"(98, 48)",10,18.0
0,Auction,T7,"(44, 99)",1,14.0
0,Auction,T8,"(27, 33)",5,16.0
0,Auction,T9,"(15, 9)",8,22.0
0,Auction,T10,"(36, 99)",4,22.0
0,Q-Learning,T1,"(84, 93)",6,16.0
0,Q-Learning,T2,"(10, 81)",4,25.0
0,Q-Learning,T3,"(8, 62)",10,14.0
0,Q-Learning,T4,"(6, 13)",1,24.0
0,Q-Learning,T5,"(98, 35)",10,14.0
0,Q-Learning,T6,"(98, 48)",10,18.0
0,Q-Learning,T7,"(44, 99)",1,14.0
0,Q-Learning,T8,"(27, 33)",5,16.0
0,Q-Learning,T9,"(15, 9)",8,22.0
0,Q-Learning,T10,"(36, 99)",4,22.0
1,Q-Learning,T1,"(84, 93)",7,16.0
1,Q-Learning,T2,"(10, 81)",5,25.0
1,Q-Learning,T4,"(6, 13)",2,24.0
1,Q-Learning,T7,"(44, 99)",2,14.0
1,Q-Learning,T9,"(15, 9)",9,22.0
2,Q-Learning,T1,"(84, 93)",8,16.0
2,Q-Learning,T2,"(10, 81)",6,25.0
2,Q-Learning,T7,"(44, 99)",3,14.0
3,Q-Learning,T2,"(10, 81)",7,25.0
3,Q-Learning,T7,"(44, 99)",4,14.0
4,Greedy,E1,"(10, 62)",3,25.0
4,Auction,E1,"(10, 62)",3,25.0
4,Q-Learning,T7,"(44, 99)",5,14.0
4,Q-Learning,E1,"(10, 62)",3,25.0
5,Greedy,E1,"(10, 62)",4,25.0
5,Auction,E1,"(10, 62)",4,25.0
5,Q-Learning,E1,"(10, 62)",4,25.0
6,Greedy,E1,"(10, 62)",5,25.0
6,Greedy,E2,"(72, 76)",2,10.0
6,Auction,E1,"(10, 62)",5,25.0
6,Auction,E2,"(72, 76)",2,10.0
6,Q-Learning,E1,"(10, 62)",5,25.0
6,Q-Learning,E2,"(72, 76)",2,10.0
7,Greedy,E1,"(10, 62)",6,25.0
7,Greedy,E2,"(72, 76)",3,10.0
7,Auction,E1,"(10, 62)",6,25.0
7,Auction,E2,"(72, 76)",3,10.0
7,Q-Learning,E1,"(10, 62)",6,25.0
7,Q-Learning,E2,"(72, 76)",3,10.0
8,Greedy,E1,"(10, 62)",7,25.0
8,Greedy,E2,"(72, 76)",4,10.0
8,Auction,E1,"(10, 62)",7,25.0
8,Auction,E2,"(72, 76)",4,10.0
8,Q-Learning,E1,"(10, 62)",7,25.0
8,Q-Learning,E2,"(72, 76)",4,10.0
9,Greedy,E1,"(10, 62)",8,25.0
9,Greedy,E2,"(72, 76)",5,10.0
9,Auction,E1,"(10, 62)",8,25.0
9,Auction,E2,"(72, 76)",5,10.0
9,Q-Learning,E1,"(10, 62)",8,25.0
9,Q-Learning,E2,"(72, 76)",5,10.0
10,Greedy,E1,"(10, 62)",9,25.0
10,Greedy,E2,"(72, 76)",6,10.0
10,Greedy,E3,"(4, 18)",5,21.0
10,Auction,E1,"(10, 62)",9,25.0
10,Auction,E2,"(72, 76)",6,10.0
10,Auction,E3,"(4, 18)",5,21.0
10,Q-Learning,E1,"(10, 62)",9,25.0
10,Q-Learning,E2,"(72, 76)",6,10.0
10,Q-Learning,E3,"(4, 18)",5,21.0
11,Greedy,E1,"(10, 62)",10,25.0
11,Greedy,E2,"(72, 76)",7,10.0
11,Greedy,E3,"(4, 18)",6,21.0
11,Auction,E1,"(10, 62)",10,25.0
11,Auction,E2,"(72, 76)",7,10.0
11,Auction,E3,"(4, 18)",6,21.0
11,Q-Learning,E1,"(10, 62)",10,25.0
11,Q-Learning,E2,"(72, 76)",7,10.0
11,Q-Learning,E3,"(4, 18)",6,21.0
12,Greedy,E1,"(10, 62)",11,25.0
12,Greedy,E2,"(72, 76)",8,10.0
12,Greedy,E3,"(4, 18)",7,21.0
12,Greedy,E4,"(54, 49)",3,23.0
12,Auction,E1,"(10, 62)",11,25.0
12,Auction,E2,"(72, 76)",8,10.0
12,Auction,E3,"(4, 18)",7,21.0
12,Auction,E4,"(54, 49)",3,23.0
12,Q-Learning,E1,"(10, 62)",11,25.0
12,Q-Learning,E2,"(72, 76)",8,10.0
12,Q-Learning,E3,"(4, 18)",7,21.0
12,Q-Learning,E4,"(54, 49)",3,23.0
13,Greedy,E1,"(10, 62)",12,25.0
13,Greedy,E2,"(72, 76)",9,10.0
13,Greedy,E3,"(4, 18)",8,21.0
13,Greedy,E4,"(54, 49)",4,23.0
13,Auction,E1,"(10, 62)",12,25.0
13,Auction,E2,"(72, 76)",9,10.0
13,Auction,E3,"(4, 18)",8,21.0
13,Auction,E4,"(54, 49)",4,23.0
13,Q-Learning,E1,"(10, 62)",12,25.0
13,Q-Learning,E2,"(72, 76)",9,10.0
13,Q-Learning,E3,"(4, 18)",8,21.0
13,Q-Learning,E4,"(54, 49)",4,23.0
14,Greedy,E1,"(10, 62)",13,25.0
14,Greedy,E2,"(72, 76)",10,10.0
14,Greedy,E3,"(4, 18)",9,21.0
14,Greedy,E4,"(54, 49)",5,23.0
14,Auction,E1,"(10, 62)",13,25.0
14,Auction,E2,"(72, 76)",10,10.0
14,Auction,E3,"(4, 18)",9,21.0
14,Auction,E4,"(54, 49)",5,23.0
14,Q-Learning,E1,"(10, 62)",13,25.0
14,Q-Learning,E2,"(72, 76)",10,10.0
14,Q-Learning,E3,"(4, 18)",9,21.0
