time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(39, 21)",1,25.0
0,Greedy,T2,"(27, 89)",10,18.0
0,Greedy,T3,"(23, 83)",3,19.0
0,Greedy,T4,"(87, 10)",2,15.0
0,Greedy,T5,"(23, 76)",5,29.0
0,Greedy,T6,"(91, 40)",9,29.0
0,Greedy,T7,"(9, 9)",3,20.0
0,Greedy,T8,"(52, 67)",5,13.0
0,Greedy,T9,"(34, 44)",2,23.0
0,Greedy,T10,"(100, 29)",2,17.0
0,Auction,T1,"(39, 21)",1,25.0
0,Auction,T2,"(27, 89)",10,18.0
0,Auction,T3,"(23, 83)",3,19.0
0,Auction,T4,"(87, 10)",2,15.0
0,Auction,T5,"(23, 76)",5,29.0
0,Auction,T6,"(91, 40)",9,29.0
0,Auction,T7,"(9, 9)",3,20.0
0,Auction,T8,"(52, 67)",5,13.0
0,Auction,T9,"(34, 44)",2,23.0
0,Auction,T10,"(100, 29)",2,17.0
0,Q-Learning,T1,"(39, 21)",1,25.0
0,Q-Learning,T2,"(27, 89)",10,18.0
0,Q-Learning,T3,"(23, 83)",3,19.0
0,Q-Learning,T4,"(87, 10)",2,15.0
0,Q-Learning,T5,"(23, 76)",5,29.0
0,Q-Learning,T6,"(91, 40)",9,29.0
0,Q-Learning,T7,"(9, 9)",3,20.0
0,Q-Learning,T8,"(52, 67)",5,13.0
0,Q-Learning,T9,"(34, 44)",2,23.0
0,Q-Learning,T10,"(100, 29)",2,17.0
1,Greedy,T1,"(39, 21)",2,25.0
1,Auction,T1,"(39, 21)",2,25.0
1,Q-Learning,T9,"(34, 44)",3,23.0
2,Greedy,T1,"(39, 21)",3,25.0
2,Greedy,D2,"(40, 88)",5,28.0
2,Auction,T1,"(39, 21)",3,25.0
2,Auction,D2,"(40, 88)",5,28.0
2,Q-Learning,T9,"(34, 44)",4,23.0
2,Q-Learning,D2,"(40, 88)",5,28.0
3,Greedy,T1,"(39, 21)",4,25.0
3,Greedy,D2,"(40, 88)",6,28.0
3,Greedy,D3,"(19, 45)",1,18.0
3,Auction,T1,"(39, 21)",4,25.0
3,Auction,D2,"(40, 88)",6,28.0
3,Auction,D3,"(19, 45)",1,18.0
3,Q-Learning,T9,"(34, 44)",5,23.0
3,Q-Learning,D2,"(40, 88)",6,28.0
3,Q-Learning,D3,"(19, 45)",1,18.0
4,Greedy,T1,"(39, 21)",5,25.0
4,Greedy,D2,"(40, 88)",7,28.0
4,Greedy,D3,"(19, 45)",2,18.0
4,Auction,T1,"(39, 21)",5,25.0
4,Auction,D2,"(40, 88)",7,28.0
4,Auction,D3,"(19, 45)",2,18.0
4,Q-Learning,T9,"(34, 44)",6,23.0
4,Q-Learning,D2,"(40, 88)",7,28.0
4,Q-Learning,D3,"(19, 45)",2,18.0
5,Greedy,T1,"(39, 21)",6,25.0
5,Greedy,D2,"(40, 88)",8,28.0
5,Greedy,D3,"(19, 45)",3,18.0
5,Auction,T1,"(39, 21)",6,25.0
5,Auction,D2,"(40, 88)",8,28.0
5,Auction,D3,"(19, 45)",3,18.0
5,Q-Learning,T9,"(34, 44)",7,23.0
5,Q-Learning,D2,"(40, 88)",8,28.0
5,Q-Learning,D3,"(19, 45)",3,18.0
6,Greedy,T1,"(39, 21)",7,25.0
6,Greedy,D2,"(40, 88)",9,28.0
6,Greedy,D3,"(19, 45)",4,18.0
6,Auction,T1,"(39, 21)",7,25.0
6,Auction,D2,"(40, 88)",9,28.0
6,Auction,D3,"(19, 45)",4,18.0
6,Q-Learning,T9,"(34, 44)",8,23.0
6,Q-Learning,D2,"(40, 88)",9,28.0
6,Q-Learning,D3,"(19, 45)",4,18.0
7,Greedy,T1,"(39, 21)",8,25.0
7,Greedy,D2,"(40, 88)",10,28.0
7,Greedy,D3,"(19, 45)",5,18.0
7,Auction,T1,"(39, 21)",8,25.0
7,Auction,D2,"(40, 88)",10,28.0
7,Auction,D3,"(19, 45)",5,18.0
7,Q-Learning,T9,"(34, 44)",9,23.0
7,Q-Learning,D2,"(40, 88)",10,28.0
7,Q-Learning,D3,"(19, 45)",5,18.0
8,Greedy,T1,"(39, 21)",9,25.0
8,Greedy,D2,"(40, 88)",11,28.0
8,Greedy,D3,"(19, 45)",6,18.0
8,Auction,T1,"(39, 21)",9,25.0
8,Auction,D2,"(40, 88)",11,28.0
8,Auction,D3,"(19, 45)",6,18.0
8,Q-Learning,T9,"(34, 44)",10,23.0
8,Q-Learning,D2,"(40, 88)",11,28.0
8,Q-Learning,D3,"(19, 45)",6,18.0
9,Greedy,T1,"(39, 21)",10,25.0
9,Greedy,D2,"(40, 88)",12,28.0
9,Greedy,D3,"(19, 45)",7,18.0
9,Greedy,D4,"(1, 37)",5,18.0
9,Auction,T1,"(39, 21)",10,25.0
9,Auction,D2,"(40, 88)",12,28.0
9,Auction,D3,"(19, 45)",7,18.0
9,Auction,D4,"(1, 37)",5,18.0
9,Q-Learning,T9,"(34, 44)",11,23.0
9,Q-Learning,D2,"(40, 88)",12,28.0
9,Q-Learning,D3,"(19, 45)",7,18.0
9,Q-Learning,D4,"(1, 37)",5,18.0
10,Greedy,T1,"(39, 21)",11,25.0
10,Greedy,D2,"(40, 88)",13,28.0
10,Greedy,D3,"(19, 45)",8,18.0
10,Greedy,D4,"(1, 37)",6,18.0
10,Greedy,D5,"(80, 72)",4,13.0
10,Auction,T1,"(39, 21)",11,25.0
10,Auction,D2,"(40, 88)",13,28.0
10,Auction,D3,"(19, 45)",8,18.0
10,Auction,D4,"(1, 37)",6,18.0
10,Auction,D5,"(80, 72)",4,13.0
10,Q-Learning,T9,"(34, 44)",12,23.0
10,Q-Learning,D2,"(40, 88)",13,28.0
10,Q-Learning,D3,"(19, 45)",8,18.0
10,Q-Learning,D4,"(1, 37)",6,18.0
10,Q-Learning,D5,"(80, 72)",4,13.0
11,Greedy,T1,"(39, 21)",12,25.0
11,Greedy,D2,"(40, 88)",14,28.0
11,Greedy,D3,"(19, 45)",9,18.0
11,Greedy,D4,"(1, 37)",7,18.0
11,Greedy,D5,"(80, 72)",5,13.0
11,Auction,T1,"(39, 21)",12,25.0
11,Auction,D2,"(40, 88)",14,28.0
11,Auction,D3,"(19, 45)",9,18.0
11,Auction,D4,"(1, 37)",7,18.0
11,Auction,D5,"(80, 72)",5,13.0
11,Q-Learning,T9,"(34, 44)",13,23.0
11,Q-Learning,D2,"(40, 88)",14,28.0
11,Q-Learning,D3,"(19, 45)",9,18.0
11,Q-Learning,D4,"(1, 37)",7,18.0
11,Q-Learning,D5,"(80, 72)",5,13.0
12,Greedy,T1,"(39, 21)",13,25.0
12,Greedy,D2,"(40, 88)",15,28.0
12,Greedy,D3,"(19, 45)",10,18.0
12,Greedy,D4,"(1, 37)",8,18.0
12,Greedy,D5,"(80, 72)",6,13.0
12,Greedy,D6,"(46, 89)",8,21.0
12,Auction,T1,"(39, 21)",13,25.0
12,Auction,D2,"(40, 88)",15,28.0
12,Auction,D3,"(19, 45)",10,18.0
12,Auction,D4,"(1, 37)",8,18.0
12,Auction,D5,"(80, 72)",6,13.0
12,Auction,D6,"(46, 89)",8,21.0
12,Q-Learning,T9,"(34, 44)",14,23.0
12,Q-Learning,D2,"(40, 88)",15,28.0
12,Q-Learning,D3,"(19, 45)",10,18.0
12,Q-Learning,D4,"(1, 37)",8,18.0
12,Q-Learning,D5,"(80, 72)",6,13.0
12,Q-Learning,D6,"(46, 89)",8,21.0
13,Greedy,T1,"(39, 21)",14,25.0
13,Greedy,D2,"(40, 88)",16,28.0
13,Greedy,D3,"(19, 45)",11,18.0
13,Greedy,D4,"(1, 37)",9,18.0
13,Greedy,D5,"(80, 72)",7,13.0
13,Greedy,D6,"(46, 89)",9,21.0
13,Auction,T1,"(39, 21)",14,25.0
13,Auction,D2,"(40, 88)",16,28.0
13,Auction,D3,"(19, 45)",11,18.0
13,Auction,D4,"(1, 37)",9,18.0
13,Auction,D5,"(80, 72)",7,13.0
13,Auction,D6,"(46, 89)",9,21.0
13,Q-Learning,T9,"(34, 44)",15,23.0
13,Q-Learning,D2,"(40, 88)",16,28.0
13,Q-Learning,D3,"(19, 45)",11,18.0
13,Q-Learning,D4,"(1, 37)",9,18.0
13,Q-Learning,D5,"(80, 72)",7,13.0
13,Q-Learning,D6,"(46, 89)",9,21.0
14,Greedy,T1,"(39, 21)",15,25.0
14,Greedy,D2,"(40, 88)",17,28.0
14,Greedy,D3,"(19, 45)",12,18.0
14,Greedy,D4,"(1, 37)",10,18.0
14,Greedy,D5,"(80, 72)",8,13.0
14,Greedy,D6,"(46, 89)",10,21.0
14,Greedy,D7,"(5, 94)",10,13.0
14,Auction,T1,"(39, 21)",15,25.0
14,Auction,D2,"(40, 88)",17,28.0
14,Auction,D3,"(19, 45)",12,18.0
14,Auction,D4,"(1, 37)",10,18.0
14,Auction,D5,"(80, 72)",8,13.0
14,Auction,D6,"(46, 89)",10,21.0
14,Auction,D7,"(5, 94)",10,13.0
14,Q-Learning,T9,"(34, 44)",16,23.0
14,Q-Learning,D2,"(40, 88)",17,28.0
14,Q-Learning,D3,"(19, 45)",12,18.0
14,Q-Learning,D4,"(1, 37)",10,18.0
14,Q-Learning,D5,"(80, 72)",8,13.0
14,Q-Learning,D6,"(46, 89)",10,21.0
14,Q-Learning,D7,"(5, 94)",10,13.0
15,Greedy,T1,"(39, 21)",16,25.0
15,Greedy,D2,"(40, 88)",18,28.0
15,Greedy,D3,"(19, 45)",13,18.0
15,Greedy,D4,"(1, 37)",11,18.0
