task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T10,19.0,0.41231056256176607,19.412310562561768,1.0217005559243035,19.412310562561768
T8,17.0,1.063014581273465,18.063014581273464,1.0625302694866743,18.063014581273464
T7,26.0,3.2249030993194197,29.22490309931942,1.1240347345892086,29.22490309931942
T1,17.0,1.6970562748477138,18.697056274847714,1.0998268396969244,18.697056274847714
D1,23.0,4.366062299143245,27.366062299143245,1.1898287956149236,27.366062299143245
T4,30.0,1.8915932438026946,31.891593243802696,1.0630531081267565,31.891593243802696
T2,21.0,5.497680401398244,26.497680401398245,1.2617943048284879,26.497680401398245
T9,11.0,6.285714285714286,17.285714285714285,1.5714285714285714,17.285714285714285
T6,20.0,6.574360974438673,26.574360974438672,1.3287180487219337,26.574360974438672
T3,10.0,16.027753706895076,26.027753706895076,2.602775370689508,26.027753706895076
D3,17.0,2.0454030090394792,19.04540300903948,1.1203178240611458,19.04540300903948
D4,14.0,2.831960451701259,16.83196045170126,1.2022828894072328,16.83196045170126
D2,13.0,3.3526109228480423,16.352610922848044,1.257893147911388,16.352610922848044
T5,28.0,3.026549190084311,31.02654919008431,1.108091042503011,31.02654919008431
D6,10.0,4.323641700120445,14.323641700120444,1.4323641700120444,14.323641700120444
D5,17.0,4.447221354708778,21.447221354708777,1.2616012561593397,21.447221354708777
D10,18.0,2.4037008503093262,20.403700850309328,1.133538936128296,20.403700850309328
D8,11.0,3.8507304501873407,14.85073045018734,1.3500664045624855,14.85073045018734
D7,27.0,14.422205101855956,41.42220510185596,1.5341557445131837,41.42220510185596
D13,20.0,1.7001838135919305,21.70018381359193,1.0850091906795964,21.70018381359193
D12,21.0,5.6,26.6,1.2666666666666668,26.6
D20,17.0,3.223004049336708,20.22300404933671,1.1895884734903945,20.22300404933671
D24,19.0,9.297550453987569,28.29755045398757,1.4893447607361878,28.29755045398757
D9,20.0,6.589366668081216,26.589366668081215,1.3294683334040607,26.589366668081215
D11,18.0,7.696752561957543,25.696752561957542,1.4275973645531967,25.696752561957542
D17,11.0,11.576511780324848,22.57651178032485,2.0524101618477135,22.57651178032485
D19,24.0,2.340939982143925,26.340939982143926,1.0975391659226637,26.340939982143926
D18,20.0,4.219004621945798,24.2190046219458,1.21095023109729,24.2190046219458
D26,17.0,3.342579768109183,20.342579768109182,1.1966223393005402,20.342579768109182
D38,10.0,3.1016124838541645,13.101612483854165,1.3101612483854166,13.101612483854165
D45,10.0,1.7897276329095442,11.789727632909544,1.1789727632909544,11.789727632909544
