time_step,method,vehicle_id,position,battery,busy,remaining_duration,idle_time
0,Greedy,V1,"(94, 60)",84.0,False,0.0,0.0
0,Greedy,V2,"(71, 88)",54.0,False,0.0,0.0
0,Greedy,V3,"(63, 31)",83.0,False,0.0,0.0
0,Greedy,V4,"(42, 53)",83.0,False,0.0,0.0
0,Greedy,V5,"(20, 60)",65.0,False,0.0,0.0
0,Greedy,V6,"(20, 17)",100.0,False,0.0,0.0
0,Greedy,V7,"(78, 11)",91.0,False,0.0,0.0
0,Greedy,V8,"(32, 55)",98.0,False,0.0,0.0
0,Greedy,V9,"(84, 68)",74.0,False,0.0,0.0
0,Greedy,V10,"(93, 38)",52.0,False,0.0,0.0
0,Auction,V1,"(94, 60)",84.0,False,0.0,0.0
0,Auction,V2,"(71, 88)",54.0,False,0.0,0.0
0,Auction,V3,"(63, 31)",83.0,False,0.0,0.0
0,Auction,V4,"(42, 53)",83.0,False,0.0,0.0
0,Auction,V5,"(20, 60)",65.0,False,0.0,0.0
0,Auction,V6,"(20, 17)",100.0,False,0.0,0.0
0,Auction,V7,"(78, 11)",91.0,False,0.0,0.0
0,Auction,V8,"(32, 55)",98.0,False,0.0,0.0
0,Auction,V9,"(84, 68)",74.0,False,0.0,0.0
0,Auction,V10,"(93, 38)",52.0,False,0.0,0.0
0,Q-Learning,V1,"(94, 60)",84.0,False,0.0,0.0
0,Q-Learning,V2,"(71, 88)",54.0,False,0.0,0.0
0,Q-Learning,V3,"(63, 31)",83.0,False,0.0,0.0
0,Q-Learning,V4,"(42, 53)",83.0,False,0.0,0.0
0,Q-Learning,V5,"(20, 60)",65.0,False,0.0,0.0
0,Q-Learning,V6,"(20, 17)",100.0,False,0.0,0.0
0,Q-Learning,V7,"(78, 11)",91.0,False,0.0,0.0
0,Q-Learning,V8,"(32, 55)",98.0,False,0.0,0.0
0,Q-Learning,V9,"(84, 68)",74.0,False,0.0,0.0
0,Q-Learning,V10,"(93, 38)",52.0,False,0.0,0.0
1,Greedy,V1,"(94, 60)",62.121170577194405,True,21.878829422805595,1.0
1,Greedy,V2,"(71, 88)",34.68645328435909,True,19.313546715640914,1.0
1,Greedy,V3,"(63, 31)",62.95177987421593,True,20.048220125784066,1.0
