time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(29, 27)",4,21.0
0,Greedy,T2,"(94, 100)",7,29.0
0,Greedy,T3,"(65, 84)",9,24.0
0,Greedy,T4,"(63, 1)",5,16.0
0,Greedy,T5,"(37, 11)",8,17.0
0,Greedy,T6,"(71, 29)",7,21.0
0,Greedy,T7,"(23, 54)",5,24.0
0,Greedy,T8,"(22, 6)",6,19.0
0,Greedy,T9,"(59, 94)",5,25.0
0,Greedy,T10,"(65, 10)",5,23.0
0,Auction,T1,"(29, 27)",4,21.0
0,Auction,T2,"(94, 100)",7,29.0
0,Auction,T3,"(65, 84)",9,24.0
0,Auction,T4,"(63, 1)",5,16.0
0,Auction,T5,"(37, 11)",8,17.0
0,Auction,T6,"(71, 29)",7,21.0
0,Auction,T7,"(23, 54)",5,24.0
0,Auction,T8,"(22, 6)",6,19.0
0,Auction,T9,"(59, 94)",5,25.0
0,Auction,T10,"(65, 10)",5,23.0
0,Q-Learning,T1,"(29, 27)",4,21.0
0,Q-Learning,T2,"(94, 100)",7,29.0
0,Q-Learning,T3,"(65, 84)",9,24.0
0,Q-Learning,T4,"(63, 1)",5,16.0
0,Q-Learning,T5,"(37, 11)",8,17.0
0,Q-Learning,T6,"(71, 29)",7,21.0
0,Q-Learning,T7,"(23, 54)",5,24.0
0,Q-Learning,T8,"(22, 6)",6,19.0
0,Q-Learning,T9,"(59, 94)",5,25.0
0,Q-Learning,T10,"(65, 10)",5,23.0
2,Greedy,D1,"(65, 84)",1,30.0
2,Auction,D1,"(65, 84)",1,30.0
2,Q-Learning,D1,"(65, 84)",1,30.0
3,Greedy,D1,"(65, 84)",2,30.0
3,Greedy,D2,"(30, 10)",5,15.0
3,Auction,D1,"(65, 84)",2,30.0
3,Auction,D2,"(30, 10)",5,15.0
3,Q-Learning,D1,"(65, 84)",2,30.0
3,Q-Learning,D2,"(30, 10)",5,15.0
4,Greedy,D1,"(65, 84)",3,30.0
4,Greedy,D2,"(30, 10)",6,15.0
4,Auction,D1,"(65, 84)",3,30.0
4,Auction,D2,"(30, 10)",6,15.0
4,Q-Learning,D1,"(65, 84)",3,30.0
4,Q-Learning,D2,"(30, 10)",6,15.0
5,Greedy,D1,"(65, 84)",4,30.0
5,Greedy,D2,"(30, 10)",7,15.0
5,Greedy,D3,"(62, 34)",4,11.0
5,Auction,D1,"(65, 84)",4,30.0
5,Auction,D2,"(30, 10)",7,15.0
5,Auction,D3,"(62, 34)",4,11.0
5,Q-Learning,D1,"(65, 84)",4,30.0
5,Q-Learning,D2,"(30, 10)",7,15.0
5,Q-Learning,D3,"(62, 34)",4,11.0
6,Greedy,D1,"(65, 84)",5,30.0
6,Greedy,D2,"(30, 10)",8,15.0
6,Greedy,D3,"(62, 34)",5,11.0
6,Auction,D1,"(65, 84)",5,30.0
6,Auction,D2,"(30, 10)",8,15.0
6,Auction,D3,"(62, 34)",5,11.0
6,Q-Learning,D1,"(65, 84)",5,30.0
6,Q-Learning,D2,"(30, 10)",8,15.0
6,Q-Learning,D3,"(62, 34)",5,11.0
7,Greedy,D1,"(65, 84)",6,30.0
7,Greedy,D2,"(30, 10)",9,15.0
7,Greedy,D3,"(62, 34)",6,11.0
7,Greedy,D4,"(67, 35)",7,29.0
7,Auction,D1,"(65, 84)",6,30.0
7,Auction,D2,"(30, 10)",9,15.0
7,Auction,D3,"(62, 34)",6,11.0
7,Auction,D4,"(67, 35)",7,29.0
7,Q-Learning,D1,"(65, 84)",6,30.0
7,Q-Learning,D2,"(30, 10)",9,15.0
7,Q-Learning,D3,"(62, 34)",6,11.0
7,Q-Learning,D4,"(67, 35)",7,29.0
8,Greedy,D1,"(65, 84)",7,30.0
8,Greedy,D2,"(30, 10)",10,15.0
8,Greedy,D3,"(62, 34)",7,11.0
8,Greedy,D4,"(67, 35)",8,29.0
8,Greedy,D5,"(84, 42)",2,25.0
8,Auction,D1,"(65, 84)",7,30.0
8,Auction,D2,"(30, 10)",10,15.0
8,Auction,D3,"(62, 34)",7,11.0
8,Auction,D4,"(67, 35)",8,29.0
8,Auction,D5,"(84, 42)",2,25.0
8,Q-Learning,D1,"(65, 84)",7,30.0
8,Q-Learning,D2,"(30, 10)",10,15.0
8,Q-Learning,D3,"(62, 34)",7,11.0
8,Q-Learning,D4,"(67, 35)",8,29.0
8,Q-Learning,D5,"(84, 42)",2,25.0
9,Greedy,D1,"(65, 84)",8,30.0
9,Greedy,D2,"(30, 10)",11,15.0
9,Greedy,D3,"(62, 34)",8,11.0
9,Greedy,D4,"(67, 35)",9,29.0
9,Greedy,D5,"(84, 42)",3,25.0
9,Greedy,D6,"(65, 56)",7,20.0
9,Auction,D1,"(65, 84)",8,30.0
9,Auction,D2,"(30, 10)",11,15.0
9,Auction,D3,"(62, 34)",8,11.0
9,Auction,D4,"(67, 35)",9,29.0
9,Auction,D5,"(84, 42)",3,25.0
9,Auction,D6,"(65, 56)",7,20.0
9,Q-Learning,D1,"(65, 84)",8,30.0
9,Q-Learning,D2,"(30, 10)",11,15.0
9,Q-Learning,D3,"(62, 34)",8,11.0
9,Q-Learning,D4,"(67, 35)",9,29.0
9,Q-Learning,D5,"(84, 42)",3,25.0
9,Q-Learning,D6,"(65, 56)",7,20.0
10,Greedy,D1,"(65, 84)",9,30.0
10,Greedy,D2,"(30, 10)",12,15.0
10,Greedy,D3,"(62, 34)",9,11.0
10,Greedy,D4,"(67, 35)",10,29.0
10,Greedy,D5,"(84, 42)",4,25.0
10,Greedy,D6,"(65, 56)",8,20.0
10,Auction,D1,"(65, 84)",9,30.0
10,Auction,D2,"(30, 10)",12,15.0
10,Auction,D3,"(62, 34)",9,11.0
10,Auction,D4,"(67, 35)",10,29.0
10,Auction,D5,"(84, 42)",4,25.0
10,Auction,D6,"(65, 56)",8,20.0
10,Q-Learning,D1,"(65, 84)",9,30.0
