time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(2, 48)",10,14.0
0,Greedy,T2,"(61, 65)",6,12.0
0,Greedy,T3,"(80, 81)",8,19.0
0,Greedy,T4,"(86, 55)",6,30.0
0,Greedy,T5,"(41, 6)",4,15.0
0,Greedy,T6,"(94, 5)",3,12.0
0,Greedy,T7,"(86, 11)",2,22.0
0,Greedy,T8,"(27, 33)",5,19.0
0,Greedy,T9,"(62, 99)",9,12.0
0,Greedy,T10,"(5, 23)",7,30.0
0,Auction,T1,"(2, 48)",10,14.0
0,Auction,T2,"(61, 65)",6,12.0
0,Auction,T3,"(80, 81)",8,19.0
0,Auction,T4,"(86, 55)",6,30.0
0,Auction,T5,"(41, 6)",4,15.0
0,Auction,T6,"(94, 5)",3,12.0
0,Auction,T7,"(86, 11)",2,22.0
0,Auction,T8,"(27, 33)",5,19.0
0,Auction,T9,"(62, 99)",9,12.0
0,Auction,T10,"(5, 23)",7,30.0
0,Q-Learning,T1,"(2, 48)",10,14.0
0,Q-Learning,T2,"(61, 65)",6,12.0
0,Q-Learning,T3,"(80, 81)",8,19.0
0,Q-Learning,T4,"(86, 55)",6,30.0
0,Q-Learning,T5,"(41, 6)",4,15.0
0,Q-Learning,T6,"(94, 5)",3,12.0
0,Q-Learning,T7,"(86, 11)",2,22.0
0,Q-Learning,T8,"(27, 33)",5,19.0
0,Q-Learning,T9,"(62, 99)",9,12.0
0,Q-Learning,T10,"(5, 23)",7,30.0
2,Greedy,D1,"(3, 71)",4,13.0
2,Auction,D1,"(3, 71)",4,13.0
2,Q-Learning,D1,"(3, 71)",4,13.0
3,Greedy,D1,"(3, 71)",5,13.0
3,Greedy,D2,"(9, 32)",5,26.0
3,Auction,D1,"(3, 71)",5,13.0
3,Auction,D2,"(9, 32)",5,26.0
3,Q-Learning,D1,"(3, 71)",5,13.0
3,Q-Learning,D2,"(9, 32)",5,26.0
4,Greedy,D1,"(3, 71)",6,13.0
4,Greedy,D2,"(9, 32)",6,26.0
4,Greedy,D3,"(32, 28)",5,27.0
4,Auction,D1,"(3, 71)",6,13.0
4,Auction,D2,"(9, 32)",6,26.0
4,Auction,D3,"(32, 28)",5,27.0
4,Q-Learning,D1,"(3, 71)",6,13.0
4,Q-Learning,D2,"(9, 32)",6,26.0
4,Q-Learning,D3,"(32, 28)",5,27.0
5,Greedy,D1,"(3, 71)",7,13.0
5,Greedy,D2,"(9, 32)",7,26.0
5,Greedy,D3,"(32, 28)",6,27.0
5,Greedy,D4,"(89, 52)",2,30.0
5,Auction,D1,"(3, 71)",7,13.0
5,Auction,D2,"(9, 32)",7,26.0
5,Auction,D3,"(32, 28)",6,27.0
5,Auction,D4,"(89, 52)",2,30.0
5,Q-Learning,D1,"(3, 71)",7,13.0
5,Q-Learning,D2,"(9, 32)",7,26.0
5,Q-Learning,D3,"(32, 28)",6,27.0
5,Q-Learning,D4,"(89, 52)",2,30.0
6,Greedy,D1,"(3, 71)",8,13.0
6,Greedy,D2,"(9, 32)",8,26.0
6,Greedy,D3,"(32, 28)",7,27.0
6,Greedy,D4,"(89, 52)",3,30.0
6,Greedy,D5,"(89, 98)",2,23.0
6,Auction,D1,"(3, 71)",8,13.0
6,Auction,D2,"(9, 32)",8,26.0
6,Auction,D3,"(32, 28)",7,27.0
6,Auction,D4,"(89, 52)",3,30.0
6,Auction,D5,"(89, 98)",2,23.0
6,Q-Learning,D1,"(3, 71)",8,13.0
6,Q-Learning,D2,"(9, 32)",8,26.0
6,Q-Learning,D3,"(32, 28)",7,27.0
6,Q-Learning,D4,"(89, 52)",3,30.0
6,Q-Learning,D5,"(89, 98)",2,23.0
7,Greedy,D1,"(3, 71)",9,13.0
7,Greedy,D2,"(9, 32)",9,26.0
7,Greedy,D3,"(32, 28)",8,27.0
7,Greedy,D4,"(89, 52)",4,30.0
7,Greedy,D5,"(89, 98)",3,23.0
7,Auction,D1,"(3, 71)",9,13.0
7,Auction,D2,"(9, 32)",9,26.0
7,Auction,D3,"(32, 28)",8,27.0
7,Auction,D4,"(89, 52)",4,30.0
7,Auction,D5,"(89, 98)",3,23.0
7,Q-Learning,D1,"(3, 71)",9,13.0
7,Q-Learning,D2,"(9, 32)",9,26.0
7,Q-Learning,D3,"(32, 28)",8,27.0
7,Q-Learning,D4,"(89, 52)",4,30.0
7,Q-Learning,D5,"(89, 98)",3,23.0
8,Greedy,D1,"(3, 71)",10,13.0
8,Greedy,D2,"(9, 32)",10,26.0
8,Greedy,D3,"(32, 28)",9,27.0
8,Greedy,D4,"(89, 52)",5,30.0
8,Greedy,D5,"(89, 98)",4,23.0
8,Auction,D1,"(3, 71)",10,13.0
8,Auction,D2,"(9, 32)",10,26.0
8,Auction,D3,"(32, 28)",9,27.0
8,Auction,D4,"(89, 52)",5,30.0
8,Auction,D5,"(89, 98)",4,23.0
8,Q-Learning,D1,"(3, 71)",10,13.0
8,Q-Learning,D2,"(9, 32)",10,26.0
8,Q-Learning,D3,"(32, 28)",9,27.0
8,Q-Learning,D4,"(89, 52)",5,30.0
8,Q-Learning,D5,"(89, 98)",4,23.0
9,Greedy,D1,"(3, 71)",11,13.0
9,Greedy,D2,"(9, 32)",11,26.0
9,Greedy,D3,"(32, 28)",10,27.0
9,Greedy,D4,"(89, 52)",6,30.0
9,Greedy,D5,"(89, 98)",5,23.0
9,Auction,D1,"(3, 71)",11,13.0
9,Auction,D2,"(9, 32)",11,26.0
9,Auction,D3,"(32, 28)",10,27.0
9,Auction,D4,"(89, 52)",6,30.0
9,Auction,D5,"(89, 98)",5,23.0
9,Q-Learning,D1,"(3, 71)",11,13.0
9,Q-Learning,D2,"(9, 32)",11,26.0
9,Q-Learning,D3,"(32, 28)",10,27.0
9,Q-Learning,D4,"(89, 52)",6,30.0
9,Q-Learning,D5,"(89, 98)",5,23.0
10,Greedy,D1,"(3, 71)",12,13.0
10,Greedy,D2,"(9, 32)",12,26.0
10,Greedy,D3,"(32, 28)",11,27.0
10,Greedy,D4,"(89, 52)",7,30.0
10,Greedy,D5,"(89, 98)",6,23.0
10,Auction,D1,"(3, 71)",12,13.0
10,Auction,D2,"(9, 32)",12,26.0
10,Auction,D3,"(32, 28)",11,27.0
10,Auction,D4,"(89, 52)",7,30.0
10,Auction,D5,"(89, 98)",6,23.0
10,Q-Learning,D1,"(3, 71)",12,13.0
10,Q-Learning,D2,"(9, 32)",12,26.0
10,Q-Learning,D3,"(32, 28)",11,27.0
10,Q-Learning,D4,"(89, 52)",7,30.0
10,Q-Learning,D5,"(89, 98)",6,23.0
11,Greedy,D1,"(3, 71)",13,13.0
11,Greedy,D2,"(9, 32)",13,26.0
11,Greedy,D3,"(32, 28)",12,27.0
11,Greedy,D4,"(89, 52)",8,30.0
11,Greedy,D5,"(89, 98)",7,23.0
11,Auction,D1,"(3, 71)",13,13.0
11,Auction,D2,"(9, 32)",13,26.0
11,Auction,D3,"(32, 28)",12,27.0
11,Auction,D4,"(89, 52)",8,30.0
11,Auction,D5,"(89, 98)",7,23.0
11,Q-Learning,D1,"(3, 71)",13,13.0
11,Q-Learning,D2,"(9, 32)",13,26.0
11,Q-Learning,D3,"(32, 28)",12,27.0
11,Q-Learning,D4,"(89, 52)",8,30.0
11,Q-Learning,D5,"(89, 98)",7,23.0
12,Greedy,D1,"(3, 71)",14,13.0
12,Greedy,D2,"(9, 32)",14,26.0
12,Greedy,D3,"(32, 28)",13,27.0
12,Greedy,D4,"(89, 52)",9,30.0
12,Greedy,D5,"(89, 98)",8,23.0
12,Auction,D1,"(3, 71)",14,13.0
12,Auction,D2,"(9, 32)",14,26.0
12,Auction,D3,"(32, 28)",13,27.0
12,Auction,D4,"(89, 52)",9,30.0
12,Auction,D5,"(89, 98)",8,23.0
12,Q-Learning,D1,"(3, 71)",14,13.0
12,Q-Learning,D2,"(9, 32)",14,26.0
12,Q-Learning,D3,"(32, 28)",13,27.0
12,Q-Learning,D4,"(89, 52)",9,30.0
12,Q-Learning,D5,"(89, 98)",8,23.0
13,Greedy,D1,"(3, 71)",15,13.0
13,Greedy,D2,"(9, 32)",15,26.0
13,Greedy,D3,"(32, 28)",14,27.0
13,Greedy,D4,"(89, 52)",10,30.0
13,Greedy,D5,"(89, 98)",9,23.0
13,Auction,D1,"(3, 71)",15,13.0
13,Auction,D2,"(9, 32)",15,26.0
