task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T2,23.0,4.642796092394707,27.642796092394708,1.201860699669335,27.642796092394708
T6,24.0,1.0770329614269007,25.0770329614269,1.0448763733927875,25.0770329614269
T7,19.0,2.1633307652783937,21.163330765278396,1.1138595139620209,21.163330765278396
E1,11.0,0.7453559924999299,11.74535599249993,1.0677596356818118,11.74535599249993
T5,11.0,5.5901699437494745,16.590169943749473,1.5081972676135884,16.590169943749473
T8,10.0,2.5298221281347035,12.529822128134704,1.2529822128134704,12.529822128134704
T1,25.0,2.0,27.0,1.08,27.0
T4,11.0,3.099183484662523,14.099183484662523,1.2817439531511385,14.099183484662523
E2,21.0,13.601470508735444,34.601470508735446,1.647689071844545,34.601470508735446
T10,23.0,7.964923100695951,30.96492310069595,1.3463010043780848,30.96492310069595
T3,26.0,1.0243938285880985,27.0243938285881,1.0393997626380038,27.0243938285881
E7,25.0,1.3038404810405297,26.30384048104053,1.0521536192416212,26.30384048104053
T9,16.0,2.6100766272276377,18.610076627227638,1.1631297892017274,18.610076627227638
E4,11.0,6.502611061510903,17.502611061510905,1.591146460137355,17.502611061510905
E13,28.0,3.577708763999664,31.577708763999663,1.127775312999988,31.577708763999663
E16,22.0,2.8,24.8,1.1272727272727272,24.8
E6,14.0,18.141419765583702,32.141419765583706,2.2958156975416935,32.141419765583706
E3,20.0,11.000561152914536,31.000561152914536,1.5500280576457268,31.000561152914536
E5,15.0,6.356099432828282,21.35609943282828,1.423739962188552,21.35609943282828
E8,23.0,10.25,33.25,1.4456521739130435,33.25
E9,26.0,10.431323022512533,36.43132302251253,1.4012047316350973,36.43132302251253
E11,12.0,1.9180751668480076,13.918075166848007,1.1598395972373339,13.918075166848007
E10,11.0,3.869794392726222,14.869794392726222,1.3517994902478383,14.869794392726222
E18,30.0,1.9,31.9,1.0633333333333332,31.9
E12,20.0,1.0198039027185568,21.019803902718557,1.050990195135928,21.019803902718557
E14,19.0,2.3752842584924387,21.37528425849244,1.1250149609732862,21.37528425849244
E17,14.0,2.096440251568134,16.096440251568133,1.1497457322548665,16.096440251568133
E28,11.0,1.1661903789690602,12.16619037896906,1.1060173071790056,12.16619037896906
E15,14.0,9.75,23.75,1.6964285714285714,23.75
E36,11.0,6.013318551349164,17.013318551349165,1.546665322849924,17.013318551349165
E19,18.0,5.430821959933305,23.430821959933304,1.3017123311074057,23.430821959933304
E21,20.0,3.5355339059327378,23.535533905932738,1.176776695296637,23.535533905932738
E23,12.0,1.4142135623730951,13.414213562373096,1.117851130197758,13.414213562373096
