time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(34, 59)",4,17.0
0,Greedy,T2,"(46, 98)",1,15.0
0,Greedy,T3,"(70, 77)",10,26.0
0,Greedy,T4,"(3, 76)",4,19.0
0,Greedy,T5,"(63, 40)",3,10.0
0,Greedy,T6,"(81, 17)",6,11.0
0,Greedy,T7,"(88, 70)",9,29.0
0,Greedy,T8,"(43, 31)",9,20.0
0,Greedy,T9,"(19, 66)",7,22.0
0,Greedy,T10,"(13, 100)",6,14.0
0,Auction,T1,"(34, 59)",4,17.0
0,Auction,T2,"(46, 98)",1,15.0
0,Auction,T3,"(70, 77)",10,26.0
0,Auction,T4,"(3, 76)",4,19.0
0,Auction,T5,"(63, 40)",3,10.0
0,Auction,T6,"(81, 17)",6,11.0
0,Auction,T7,"(88, 70)",9,29.0
0,Auction,T8,"(43, 31)",9,20.0
0,Auction,T9,"(19, 66)",7,22.0
0,Auction,T10,"(13, 100)",6,14.0
0,Q-Learning,T1,"(34, 59)",4,17.0
0,Q-Learning,T2,"(46, 98)",1,15.0
0,Q-Learning,T3,"(70, 77)",10,26.0
0,Q-Learning,T4,"(3, 76)",4,19.0
0,Q-Learning,T5,"(63, 40)",3,10.0
0,Q-Learning,T6,"(81, 17)",6,11.0
0,Q-Learning,T7,"(88, 70)",9,29.0
0,Q-Learning,T8,"(43, 31)",9,20.0
0,Q-Learning,T9,"(19, 66)",7,22.0
0,Q-Learning,T10,"(13, 100)",6,14.0
1,Greedy,T2,"(46, 98)",2,15.0
1,Auction,T2,"(46, 98)",2,15.0
1,Q-Learning,T10,"(13, 100)",7,14.0
2,Greedy,T2,"(46, 98)",3,15.0
2,Greedy,D2,"(19, 29)",2,16.0
2,Auction,T2,"(46, 98)",3,15.0
2,Auction,D2,"(19, 29)",2,16.0
2,Q-Learning,T10,"(13, 100)",8,14.0
2,Q-Learning,D2,"(19, 29)",2,16.0
3,Greedy,T2,"(46, 98)",4,15.0
3,Greedy,D2,"(19, 29)",3,16.0
3,Greedy,D3,"(31, 80)",9,28.0
3,Auction,T2,"(46, 98)",4,15.0
3,Auction,D2,"(19, 29)",3,16.0
3,Auction,D3,"(31, 80)",9,28.0
3,Q-Learning,T10,"(13, 100)",9,14.0
3,Q-Learning,D2,"(19, 29)",3,16.0
3,Q-Learning,D3,"(31, 80)",9,28.0
4,Greedy,T2,"(46, 98)",5,15.0
4,Greedy,D2,"(19, 29)",4,16.0
4,Greedy,D3,"(31, 80)",10,28.0
4,Auction,T2,"(46, 98)",5,15.0
4,Auction,D2,"(19, 29)",4,16.0
4,Auction,D3,"(31, 80)",10,28.0
4,Q-Learning,T10,"(13, 100)",10,14.0
4,Q-Learning,D2,"(19, 29)",4,16.0
4,Q-Learning,D3,"(31, 80)",10,28.0
5,Greedy,T2,"(46, 98)",6,15.0
5,Greedy,D2,"(19, 29)",5,16.0
5,Greedy,D3,"(31, 80)",11,28.0
5,Greedy,D4,"(49, 92)",9,18.0
5,Auction,T2,"(46, 98)",6,15.0
5,Auction,D2,"(19, 29)",5,16.0
5,Auction,D3,"(31, 80)",11,28.0
5,Auction,D4,"(49, 92)",9,18.0
5,Q-Learning,T10,"(13, 100)",11,14.0
5,Q-Learning,D2,"(19, 29)",5,16.0
5,Q-Learning,D3,"(31, 80)",11,28.0
5,Q-Learning,D4,"(49, 92)",9,18.0
6,Greedy,T2,"(46, 98)",7,15.0
6,Greedy,D2,"(19, 29)",6,16.0
6,Greedy,D3,"(31, 80)",12,28.0
6,Greedy,D4,"(49, 92)",10,18.0
6,Greedy,D5,"(29, 57)",6,22.0
6,Auction,T2,"(46, 98)",7,15.0
6,Auction,D2,"(19, 29)",6,16.0
6,Auction,D3,"(31, 80)",12,28.0
6,Auction,D4,"(49, 92)",10,18.0
6,Auction,D5,"(29, 57)",6,22.0
6,Q-Learning,T10,"(13, 100)",12,14.0
6,Q-Learning,D2,"(19, 29)",6,16.0
6,Q-Learning,D3,"(31, 80)",12,28.0
6,Q-Learning,D4,"(49, 92)",10,18.0
6,Q-Learning,D5,"(29, 57)",6,22.0
7,Greedy,T2,"(46, 98)",8,15.0
7,Greedy,D2,"(19, 29)",7,16.0
7,Greedy,D3,"(31, 80)",13,28.0
7,Greedy,D4,"(49, 92)",11,18.0
7,Greedy,D5,"(29, 57)",7,22.0
7,Auction,T2,"(46, 98)",8,15.0
7,Auction,D2,"(19, 29)",7,16.0
7,Auction,D3,"(31, 80)",13,28.0
7,Auction,D4,"(49, 92)",11,18.0
7,Auction,D5,"(29, 57)",7,22.0
7,Q-Learning,T10,"(13, 100)",13,14.0
7,Q-Learning,D2,"(19, 29)",7,16.0
7,Q-Learning,D3,"(31, 80)",13,28.0
7,Q-Learning,D4,"(49, 92)",11,18.0
7,Q-Learning,D5,"(29, 57)",7,22.0
8,Greedy,T2,"(46, 98)",9,15.0
8,Greedy,D2,"(19, 29)",8,16.0
8,Greedy,D3,"(31, 80)",14,28.0
8,Greedy,D4,"(49, 92)",12,18.0
8,Greedy,D5,"(29, 57)",8,22.0
8,Auction,T2,"(46, 98)",9,15.0
8,Auction,D2,"(19, 29)",8,16.0
8,Auction,D3,"(31, 80)",14,28.0
8,Auction,D4,"(49, 92)",12,18.0
8,Auction,D5,"(29, 57)",8,22.0
8,Q-Learning,T10,"(13, 100)",14,14.0
8,Q-Learning,D2,"(19, 29)",8,16.0
8,Q-Learning,D3,"(31, 80)",14,28.0
8,Q-Learning,D4,"(49, 92)",12,18.0
8,Q-Learning,D5,"(29, 57)",8,22.0
9,Greedy,T2,"(46, 98)",10,15.0
9,Greedy,D2,"(19, 29)",9,16.0
9,Greedy,D3,"(31, 80)",15,28.0
9,Greedy,D4,"(49, 92)",13,18.0
9,Greedy,D5,"(29, 57)",9,22.0
9,Greedy,D6,"(59, 43)",3,24.0
9,Auction,T2,"(46, 98)",10,15.0
9,Auction,D2,"(19, 29)",9,16.0
9,Auction,D3,"(31, 80)",15,28.0
9,Auction,D4,"(49, 92)",13,18.0
