task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T7,29.0,3.1719433301677884,32.171943330167785,1.1093773562126823,32.171943330167785
T9,19.0,1.503329637837291,20.50332963783729,1.079122612517752,20.50332963783729
T3,29.0,2.125,31.125,1.0732758620689655,31.125
T6,10.0,2.290174220268771,12.29017422026877,1.229017422026877,12.29017422026877
T10,25.0,2.2847319317591728,27.284731931759172,1.0913892772703668,27.284731931759172
E1,27.0,2.7414640249326636,29.741464024932665,1.1015357046271357,29.741464024932665
T4,17.0,3.446236093171294,20.446236093171294,1.2027197701865466,20.446236093171294
T8,14.0,2.3392781412696997,16.3392781412697,1.1670912958049784,16.3392781412697
T1,11.0,7.2886898685566255,18.288689868556624,1.662608169868784,18.288689868556624
T2,12.0,8.35995746932297,20.35995746932297,1.6966631224435809,20.35995746932297
E2,12.0,9.716386327503972,21.716386327503972,1.809698860625331,21.716386327503972
E3,23.0,9.05691877946235,32.05691877946235,1.3937790773679282,32.05691877946235
E5,20.0,4.2019340784929025,24.201934078492904,1.2100967039246453,24.201934078492904
E6,25.0,3.0463092423455636,28.046309242345565,1.1218523696938225,28.046309242345565
E4,23.0,2.888888888888889,25.88888888888889,1.1256038647342996,25.88888888888889
E7,14.0,27.018512172212592,41.018512172212596,2.929893726586614,41.018512172212596
T5,23.0,3.7013511046643495,26.70135110466435,1.1609283088984501,26.70135110466435
E9,10.0,9.003471552684553,19.00347155268455,1.9003471552684552,19.00347155268455
E11,13.0,3.553167600887974,16.553167600887974,1.2733205846836904,16.553167600887974
E8,25.0,13.480901078101235,38.48090107810123,1.5392360431240493,38.48090107810123
E15,14.0,7.825911957029907,21.82591195702991,1.558993711216422,21.82591195702991
E12,15.0,6.691879407162086,21.691879407162087,1.4461252938108058,21.691879407162087
E10,18.0,1.6666666666666667,19.666666666666668,1.0925925925925926,19.666666666666668
E13,18.0,13.477991319184028,31.477991319184028,1.7487772955102239,31.477991319184028
E14,13.0,8.83911760301898,21.83911760301898,1.6799321233091524,21.83911760301898
E18,23.0,3.4828149534535995,26.482814953453598,1.1514267371066782,26.482814953453598
E16,15.0,6.325790464439997,21.325790464439997,1.4217193642959998,21.325790464439997
E19,11.0,2.048787657176197,13.048787657176197,1.1862534233796542,13.048787657176197
E20,17.0,1.1401754250991378,18.140175425099137,1.0670691426528904,18.140175425099137
