time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(87, 29)",9,23.0
0,Greedy,T2,"(29, 66)",7,20.0
0,Greedy,T3,"(85, 81)",2,22.0
0,Greedy,T4,"(94, 43)",10,28.0
0,Greedy,T5,"(39, 37)",4,20.0
0,Greedy,T6,"(99, 93)",1,19.0
0,Greedy,T7,"(22, 66)",6,25.0
0,Greedy,T8,"(81, 8)",7,10.0
0,Greedy,T9,"(84, 65)",8,19.0
0,Greedy,T10,"(68, 51)",6,19.0
0,Auction,T1,"(87, 29)",9,23.0
0,Auction,T2,"(29, 66)",7,20.0
0,Auction,T3,"(85, 81)",2,22.0
0,Auction,T4,"(94, 43)",10,28.0
0,Auction,T5,"(39, 37)",4,20.0
0,Auction,T6,"(99, 93)",1,19.0
0,Auction,T7,"(22, 66)",6,25.0
0,Auction,T8,"(81, 8)",7,10.0
0,Auction,T9,"(84, 65)",8,19.0
0,Auction,T10,"(68, 51)",6,19.0
0,Q-Learning,T1,"(87, 29)",9,23.0
0,Q-Learning,T2,"(29, 66)",7,20.0
0,Q-Learning,T3,"(85, 81)",2,22.0
0,Q-Learning,T4,"(94, 43)",10,28.0
0,Q-Learning,T5,"(39, 37)",4,20.0
0,Q-Learning,T6,"(99, 93)",1,19.0
0,Q-Learning,T7,"(22, 66)",6,25.0
0,Q-Learning,T8,"(81, 8)",7,10.0
0,Q-Learning,T9,"(84, 65)",8,19.0
0,Q-Learning,T10,"(68, 51)",6,19.0
1,Q-Learning,T1,"(87, 29)",10,23.0
1,Q-Learning,T3,"(85, 81)",3,22.0
1,Q-Learning,T6,"(99, 93)",2,19.0
1,Q-Learning,T7,"(22, 66)",7,25.0
1,Q-Learning,T8,"(81, 8)",8,10.0
1,Q-Learning,T9,"(84, 65)",9,19.0
1,Q-Learning,T10,"(68, 51)",7,19.0
2,Q-Learning,T3,"(85, 81)",4,22.0
2,Q-Learning,T6,"(99, 93)",3,19.0
2,Q-Learning,T7,"(22, 66)",8,25.0
2,Q-Learning,T8,"(81, 8)",9,10.0
2,Q-Learning,T10,"(68, 51)",8,19.0
3,Greedy,E1,"(56, 91)",10,22.0
3,Auction,E1,"(56, 91)",10,22.0
3,Q-Learning,T3,"(85, 81)",5,22.0
3,Q-Learning,T6,"(99, 93)",4,19.0
3,Q-Learning,T7,"(22, 66)",9,25.0
4,Greedy,E1,"(56, 91)",11,22.0
4,Greedy,E2,"(88, 30)",9,12.0
4,Auction,E1,"(56, 91)",11,22.0
4,Auction,E2,"(88, 30)",9,12.0
4,Q-Learning,T3,"(85, 81)",6,22.0
4,Q-Learning,T6,"(99, 93)",5,19.0
4,Q-Learning,E2,"(88, 30)",9,12.0
5,Greedy,E1,"(56, 91)",12,22.0
5,Greedy,E2,"(88, 30)",10,12.0
5,Auction,E1,"(56, 91)",12,22.0
5,Auction,E2,"(88, 30)",10,12.0
5,Q-Learning,T3,"(85, 81)",7,22.0
5,Q-Learning,T6,"(99, 93)",6,19.0
6,Greedy,E1,"(56, 91)",13,22.0
6,Greedy,E2,"(88, 30)",11,12.0
6,Greedy,E3,"(68, 54)",4,14.0
6,Auction,E1,"(56, 91)",13,22.0
6,Auction,E2,"(88, 30)",11,12.0
6,Auction,E3,"(68, 54)",4,14.0
6,Q-Learning,T3,"(85, 81)",8,22.0
6,Q-Learning,T6,"(99, 93)",7,19.0
6,Q-Learning,E3,"(68, 54)",4,14.0
7,Greedy,E1,"(56, 91)",14,22.0
7,Greedy,E2,"(88, 30)",12,12.0
7,Greedy,E3,"(68, 54)",5,14.0
7,Auction,E1,"(56, 91)",14,22.0
7,Auction,E2,"(88, 30)",12,12.0
7,Auction,E3,"(68, 54)",5,14.0
7,Q-Learning,T3,"(85, 81)",9,22.0
7,Q-Learning,T6,"(99, 93)",8,19.0
7,Q-Learning,E3,"(68, 54)",5,14.0
8,Greedy,E1,"(56, 91)",15,22.0
8,Greedy,E2,"(88, 30)",13,12.0
8,Greedy,E3,"(68, 54)",6,14.0
8,Auction,E1,"(56, 91)",15,22.0
8,Auction,E2,"(88, 30)",13,12.0
8,Auction,E3,"(68, 54)",6,14.0
8,Q-Learning,T3,"(85, 81)",10,22.0
8,Q-Learning,T6,"(99, 93)",9,19.0
8,Q-Learning,E3,"(68, 54)",6,14.0
9,Greedy,E1,"(56, 91)",16,22.0
9,Greedy,E2,"(88, 30)",14,12.0
9,Greedy,E3,"(68, 54)",7,14.0
9,Auction,E1,"(56, 91)",16,22.0
9,Auction,E2,"(88, 30)",14,12.0
9,Auction,E3,"(68, 54)",7,14.0
9,Q-Learning,T3,"(85, 81)",11,22.0
9,Q-Learning,T6,"(99, 93)",10,19.0
9,Q-Learning,E3,"(68, 54)",7,14.0
10,Greedy,E1,"(56, 91)",17,22.0
10,Greedy,E2,"(88, 30)",15,12.0
10,Greedy,E3,"(68, 54)",8,14.0
10,Auction,E1,"(56, 91)",17,22.0
10,Auction,E2,"(88, 30)",15,12.0
10,Auction,E3,"(68, 54)",8,14.0
10,Q-Learning,T3,"(85, 81)",12,22.0
10,Q-Learning,T6,"(99, 93)",11,19.0
