time_step,method,vehicle_id,position,battery,busy,remaining_duration,idle_time
0,Greedy,V1,"(9, 100)",88.0,False,0.0,0.0
0,Greedy,V2,"(44, 89)",84.0,False,0.0,0.0
0,Greedy,V3,"(39, 94)",95.0,False,0.0,0.0
0,Greedy,V4,"(89, 88)",71.0,False,0.0,0.0
0,Greedy,V5,"(48, 18)",90.0,False,0.0,0.0
0,Greedy,V6,"(88, 28)",79.0,False,0.0,0.0
0,Greedy,V7,"(57, 8)",99.0,False,0.0,0.0
0,Greedy,V8,"(11, 64)",70.0,False,0.0,0.0
0,Greedy,V9,"(53, 32)",67.0,False,0.0,0.0
0,Greedy,V10,"(47, 28)",73.0,False,0.0,0.0
0,Auction,V1,"(9, 100)",88.0,False,0.0,0.0
0,Auction,V2,"(44, 89)",84.0,False,0.0,0.0
0,Auction,V3,"(39, 94)",95.0,False,0.0,0.0
0,Auction,V4,"(89, 88)",71.0,False,0.0,0.0
0,Auction,V5,"(48, 18)",90.0,False,0.0,0.0
0,Auction,V6,"(88, 28)",79.0,False,0.0,0.0
0,Auction,V7,"(57, 8)",99.0,False,0.0,0.0
0,Auction,V8,"(11, 64)",70.0,False,0.0,0.0
0,Auction,V9,"(53, 32)",67.0,False,0.0,0.0
0,Auction,V10,"(47, 28)",73.0,False,0.0,0.0
0,Q-Learning,V1,"(9, 100)",88.0,False,0.0,0.0
0,Q-Learning,V2,"(44, 89)",84.0,False,0.0,0.0
0,Q-Learning,V3,"(39, 94)",95.0,False,0.0,0.0
0,Q-Learning,V4,"(89, 88)",71.0,False,0.0,0.0
0,Q-Learning,V5,"(48, 18)",90.0,False,0.0,0.0
0,Q-Learning,V6,"(88, 28)",79.0,False,0.0,0.0
0,Q-Learning,V7,"(57, 8)",99.0,False,0.0,0.0
0,Q-Learning,V8,"(11, 64)",70.0,False,0.0,0.0
0,Q-Learning,V9,"(53, 32)",67.0,False,0.0,0.0
0,Q-Learning,V10,"(47, 28)",73.0,False,0.0,0.0
1,Greedy,V1,"(9, 100)",59.8,True,28.2,1.0
1,Greedy,V2,"(44, 89)",63.7284369179244,True,20.271563082075602,1.0
1,Greedy,V3,"(39, 94)",76.06036438590861,True,18.939635614091387,1.0
1,Greedy,V4,"(89, 88)",47.663462722914105,True,23.336537277085895,1.0
1,Greedy,V5,"(48, 18)",66.0,True,24.0,1.0
1,Greedy,V6,"(88, 28)",48.461408964712035,True,30.53859103528797,1.0
1,Greedy,V7,"(57, 8)",70.41965155946247,True,28.58034844053754,1.0
1,Greedy,V8,"(11, 64)",27.98519249392639,True,42.01480750607361,1.0
1,Greedy,V9,"(53, 32)",55.116116523516816,True,11.883883476483184,1.0
1,Greedy,V10,"(47, 28)",48.4504902432036,True,24.549509756796393,1.0
1,Auction,V1,"(15, 100)",59.8,True,28.2,1.0
1,Auction,V2,"(52, 73)",67.76393202250021,True,16.23606797749979,1.0
1,Auction,V3,"(89, 10)",51.4490409442401,True,43.5509590557599,1.0
1,Auction,V4,"(63, 89)",47.663462722914105,True,23.336537277085895,1.0
1,Auction,V5,"(9, 18)",66.0,True,24.0,1.0
1,Auction,V6,"(81, 31)",48.461408964712035,True,30.53859103528797,1.0
1,Auction,V7,"(61, 7)",79.41098491062604,True,19.58901508937395,1.0
1,Auction,V8,"(42, 53)",37.03541053106765,True,32.96458946893235,1.0
1,Auction,V9,"(58, 27)",55.116116523516816,True,11.883883476483184,1.0
1,Auction,V10,"(62, 70)",51.54017937580445,True,21.45982062419555,1.0
1,Q-Learning,V1,"(15, 100)",59.8,True,28.2,1.0
1,Q-Learning,V2,"(63, 89)",62.625,True,21.375,1.0
1,Q-Learning,V3,"(52, 73)",76.06036438590861,True,18.939635614091387,1.0
1,Q-Learning,V4,"(89, 10)",34.0,True,37.0,1.0
1,Q-Learning,V5,"(9, 18)",66.0,True,24.0,1.0
1,Q-Learning,V6,"(58, 27)",57.99444598679758,True,21.00555401320242,1.0
1,Q-Learning,V7,"(61, 7)",79.41098491062604,True,19.58901508937395,1.0
1,Q-Learning,V8,"(42, 53)",37.03541053106765,True,32.96458946893235,1.0
1,Q-Learning,V9,"(62, 70)",45.11859395255834,True,21.881406047441658,1.0
1,Q-Learning,V10,"(81, 31)",41.5867903668248,True,31.413209633175203,1.0
2,Greedy,V1,"(9, 100)",59.8,True,27.2,1.0
2,Greedy,V2,"(44, 89)",63.7284369179244,True,19.271563082075602,1.0
2,Greedy,V3,"(39, 94)",76.06036438590861,True,17.939635614091387,1.0
2,Greedy,V4,"(89, 88)",47.663462722914105,True,22.336537277085895,1.0
2,Greedy,V5,"(48, 18)",66.0,True,23.0,1.0
2,Greedy,V6,"(88, 28)",48.461408964712035,True,29.53859103528797,1.0
2,Greedy,V7,"(57, 8)",70.41965155946247,True,27.58034844053754,1.0
2,Greedy,V8,"(11, 64)",27.98519249392639,True,41.01480750607361,1.0
2,Greedy,V9,"(53, 32)",55.116116523516816,True,10.883883476483184,1.0
2,Greedy,V10,"(47, 28)",48.4504902432036,True,23.549509756796393,1.0
2,Auction,V1,"(15, 100)",59.8,True,27.2,1.0
2,Auction,V2,"(52, 73)",67.76393202250021,True,15.23606797749979,1.0
2,Auction,V3,"(89, 10)",51.4490409442401,True,42.5509590557599,1.0
2,Auction,V4,"(63, 89)",47.663462722914105,True,22.336537277085895,1.0
2,Auction,V5,"(9, 18)",66.0,True,23.0,1.0
2,Auction,V6,"(81, 31)",48.461408964712035,True,29.53859103528797,1.0
2,Auction,V7,"(61, 7)",79.41098491062604,True,18.58901508937395,1.0
2,Auction,V8,"(42, 53)",37.03541053106765,True,31.964589468932353,1.0
2,Auction,V9,"(58, 27)",55.116116523516816,True,10.883883476483184,1.0
2,Auction,V10,"(62, 70)",51.54017937580445,True,20.45982062419555,1.0
2,Q-Learning,V1,"(15, 100)",59.8,True,27.2,1.0
2,Q-Learning,V2,"(63, 89)",62.625,True,20.375,1.0
2,Q-Learning,V3,"(52, 73)",76.06036438590861,True,17.939635614091387,1.0
2,Q-Learning,V4,"(89, 10)",34.0,True,36.0,1.0
2,Q-Learning,V5,"(9, 18)",66.0,True,23.0,1.0
2,Q-Learning,V6,"(58, 27)",57.99444598679758,True,20.00555401320242,1.0
2,Q-Learning,V7,"(61, 7)",79.41098491062604,True,18.58901508937395,1.0
2,Q-Learning,V8,"(42, 53)",37.03541053106765,True,31.964589468932353,1.0
2,Q-Learning,V9,"(62, 70)",45.11859395255834,True,20.881406047441658,1.0
2,Q-Learning,V10,"(81, 31)",41.5867903668248,True,30.413209633175203,1.0
3,Greedy,V1,"(9, 100)",59.8,True,26.2,1.0
3,Greedy,V2,"(44, 89)",63.7284369179244,True,18.271563082075602,1.0
3,Greedy,V3,"(39, 94)",76.06036438590861,True,16.939635614091387,1.0
3,Greedy,V4,"(89, 88)",47.663462722914105,True,21.336537277085895,1.0
3,Greedy,V5,"(48, 18)",66.0,True,22.0,1.0
3,Greedy,V6,"(88, 28)",48.461408964712035,True,28.53859103528797,1.0
3,Greedy,V7,"(57, 8)",70.41965155946247,True,26.58034844053754,1.0
3,Greedy,V8,"(11, 64)",27.98519249392639,True,40.01480750607361,1.0
3,Greedy,V9,"(53, 32)",55.116116523516816,True,9.883883476483184,1.0
3,Greedy,V10,"(47, 28)",48.4504902432036,True,22.549509756796393,1.0
3,Auction,V1,"(15, 100)",59.8,True,26.2,1.0
3,Auction,V2,"(52, 73)",67.76393202250021,True,14.23606797749979,1.0
3,Auction,V3,"(89, 10)",51.4490409442401,True,41.5509590557599,1.0
3,Auction,V4,"(63, 89)",47.663462722914105,True,21.336537277085895,1.0
3,Auction,V5,"(9, 18)",66.0,True,22.0,1.0
3,Auction,V6,"(81, 31)",48.461408964712035,True,28.53859103528797,1.0
3,Auction,V7,"(61, 7)",79.41098491062604,True,17.58901508937395,1.0
3,Auction,V8,"(42, 53)",37.03541053106765,True,30.964589468932353,1.0
3,Auction,V9,"(58, 27)",55.116116523516816,True,9.883883476483184,1.0
3,Auction,V10,"(62, 70)",51.54017937580445,True,19.45982062419555,1.0
3,Q-Learning,V1,"(15, 100)",59.8,True,26.2,1.0
3,Q-Learning,V2,"(63, 89)",62.625,True,19.375,1.0
3,Q-Learning,V3,"(52, 73)",76.06036438590861,True,16.939635614091387,1.0
3,Q-Learning,V4,"(89, 10)",34.0,True,35.0,1.0
3,Q-Learning,V5,"(9, 18)",66.0,True,22.0,1.0
3,Q-Learning,V6,"(58, 27)",57.99444598679758,True,19.00555401320242,1.0
3,Q-Learning,V7,"(61, 7)",79.41098491062604,True,17.58901508937395,1.0
3,Q-Learning,V8,"(42, 53)",37.03541053106765,True,30.964589468932353,1.0
3,Q-Learning,V9,"(62, 70)",45.11859395255834,True,19.881406047441658,1.0
3,Q-Learning,V10,"(81, 31)",41.5867903668248,True,29.413209633175203,1.0
4,Greedy,V1,"(9, 100)",59.8,True,25.2,1.0
4,Greedy,V2,"(44, 89)",63.7284369179244,True,17.271563082075602,1.0
4,Greedy,V3,"(39, 94)",76.06036438590861,True,15.939635614091387,1.0
4,Greedy,V4,"(89, 88)",47.663462722914105,True,20.336537277085895,1.0
4,Greedy,V5,"(48, 18)",66.0,True,21.0,1.0
4,Greedy,V6,"(88, 28)",48.461408964712035,True,27.53859103528797,1.0
4,Greedy,V7,"(57, 8)",70.41965155946247,True,25.58034844053754,1.0
4,Greedy,V8,"(11, 64)",27.98519249392639,True,39.01480750607361,1.0
4,Greedy,V9,"(53, 32)",55.116116523516816,True,8.883883476483184,1.0
4,Greedy,V10,"(47, 28)",48.4504902432036,True,21.549509756796393,1.0
4,Auction,V1,"(15, 100)",59.8,True,25.2,1.0
