task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T9,16.0,7.941190087134295,23.941190087134295,1.4963243804458934,23.941190087134295
T2,12.0,6.045098003882419,18.04509800388242,1.5037581669902016,18.04509800388242
T10,18.0,1.5112745009706048,19.511274500970604,1.083959694498367,19.511274500970604
T1,25.0,1.4614384931073228,26.461438493107323,1.058457539724293,26.461438493107323
T4,26.0,7.0710678118654755,33.071067811865476,1.2719641466102105,33.071067811865476
T5,23.0,16.006942938057293,39.00694293805729,1.6959540407850997,39.00694293805729
T7,21.0,0.7284313590846835,21.728431359084684,1.0346872075754612,21.728431359084684
T3,18.0,14.06840431605518,32.06840431605518,1.781578017558621,32.06840431605518
D1,19.0,15.060422521649658,34.060422521649656,1.7926538169289292,34.060422521649656
T6,21.0,16.209092938148977,37.20909293814898,1.7718615684832846,37.20909293814898
D13,25.0,1.337954953199144,26.337954953199144,1.0535181981279658,26.337954953199144
D6,28.0,6.146362971528592,34.14636297152859,1.2195129632688781,34.14636297152859
T8,18.0,1.5971914124998499,19.59719141249985,1.0887328562499916,19.59719141249985
D5,13.0,2.1360009363293826,15.136000936329383,1.1643077643330295,15.136000936329383
D4,17.0,1.9876159799998132,18.987615979999813,1.1169185870588125,18.987615979999813
D2,24.0,4.31740662898458,28.31740662898458,1.1798919428743575,28.31740662898458
D17,17.0,0.9428090415820635,17.942809041582063,1.05545935538718,17.942809041582063
D19,12.0,1.1517511068997928,13.151751106899793,1.0959792589083162,13.151751106899793
D3,11.0,9.171829096728299,20.1718290967283,1.833802645157118,20.1718290967283
D14,21.0,19.405039437103845,40.405039437103845,1.924049497004945,40.405039437103845
D11,30.0,1.4577379737113252,31.457737973711325,1.0485912657903775,31.457737973711325
D10,21.0,5.200078492343228,26.200078492343227,1.2476227853496775,26.200078492343227
D24,13.0,5.897268670984711,18.89726867098471,1.4536360516142086,18.89726867098471
D21,14.0,4.479032082388083,18.479032082388084,1.3199308630277202,18.479032082388084
D31,13.0,4.679525529759771,17.679525529759772,1.3599635022892131,17.679525529759772
D33,12.0,4.903060268852505,16.903060268852506,1.4085883557377088,16.903060268852506
D53,13.0,4.257346591481601,17.2573465914816,1.3274881993447385,17.2573465914816
