time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(99, 16)",10,27.0
0,Greedy,T2,"(57, 57)",7,21.0
0,Greedy,T3,"(67, 8)",8,24.0
0,Greedy,T4,"(41, 23)",8,19.0
0,Greedy,T5,"(1, 57)",9,14.0
0,Greedy,T6,"(86, 57)",9,22.0
0,Greedy,T7,"(50, 46)",7,10.0
0,Greedy,T8,"(79, 100)",5,16.0
0,Greedy,T9,"(8, 17)",9,28.0
0,Greedy,T10,"(95, 89)",8,29.0
0,Auction,T1,"(99, 16)",10,27.0
0,Auction,T2,"(57, 57)",7,21.0
0,Auction,T3,"(67, 8)",8,24.0
0,Auction,T4,"(41, 23)",8,19.0
0,Auction,T5,"(1, 57)",9,14.0
0,Auction,T6,"(86, 57)",9,22.0
0,Auction,T7,"(50, 46)",7,10.0
0,Auction,T8,"(79, 100)",5,16.0
0,Auction,T9,"(8, 17)",9,28.0
0,Auction,T10,"(95, 89)",8,29.0
0,Q-Learning,T1,"(99, 16)",10,27.0
0,Q-Learning,T2,"(57, 57)",7,21.0
0,Q-Learning,T3,"(67, 8)",8,24.0
0,Q-Learning,T4,"(41, 23)",8,19.0
0,Q-Learning,T5,"(1, 57)",9,14.0
0,Q-Learning,T6,"(86, 57)",9,22.0
0,Q-Learning,T7,"(50, 46)",7,10.0
0,Q-Learning,T8,"(79, 100)",5,16.0
0,Q-Learning,T9,"(8, 17)",9,28.0
0,Q-Learning,T10,"(95, 89)",8,29.0
1,Greedy,T8,"(79, 100)",6,16.0
1,Auction,T8,"(79, 100)",6,16.0
1,Q-Learning,T8,"(79, 100)",6,16.0
2,Greedy,T8,"(79, 100)",7,16.0
2,Auction,T8,"(79, 100)",7,16.0
2,Q-Learning,T8,"(79, 100)",7,16.0
3,Greedy,T8,"(79, 100)",8,16.0
3,Greedy,D2,"(56, 95)",4,19.0
3,Auction,T8,"(79, 100)",8,16.0
3,Auction,D2,"(56, 95)",4,19.0
3,Q-Learning,T8,"(79, 100)",8,16.0
3,Q-Learning,D2,"(56, 95)",4,19.0
4,Greedy,T8,"(79, 100)",9,16.0
4,Greedy,D2,"(56, 95)",5,19.0
4,Auction,T8,"(79, 100)",9,16.0
4,Auction,D2,"(56, 95)",5,19.0
4,Q-Learning,T8,"(79, 100)",9,16.0
4,Q-Learning,D2,"(56, 95)",5,19.0
5,Greedy,T8,"(79, 100)",10,16.0
5,Greedy,D2,"(56, 95)",6,19.0
5,Greedy,D3,"(85, 35)",10,22.0
5,Auction,T8,"(79, 100)",10,16.0
5,Auction,D2,"(56, 95)",6,19.0
5,Auction,D3,"(85, 35)",10,22.0
5,Q-Learning,T8,"(79, 100)",10,16.0
5,Q-Learning,D2,"(56, 95)",6,19.0
5,Q-Learning,D3,"(85, 35)",10,22.0
6,Greedy,T8,"(79, 100)",11,16.0
6,Greedy,D2,"(56, 95)",7,19.0
6,Greedy,D3,"(85, 35)",11,22.0
6,Greedy,D4,"(93, 62)",10,18.0
6,Auction,T8,"(79, 100)",11,16.0
6,Auction,D2,"(56, 95)",7,19.0
6,Auction,D3,"(85, 35)",11,22.0
6,Auction,D4,"(93, 62)",10,18.0
6,Q-Learning,T8,"(79, 100)",11,16.0
6,Q-Learning,D2,"(56, 95)",7,19.0
6,Q-Learning,D3,"(85, 35)",11,22.0
6,Q-Learning,D4,"(93, 62)",10,18.0
7,Greedy,T8,"(79, 100)",12,16.0
7,Greedy,D2,"(56, 95)",8,19.0
7,Greedy,D3,"(85, 35)",12,22.0
7,Greedy,D4,"(93, 62)",11,18.0
7,Greedy,D5,"(84, 95)",8,10.0
7,Auction,T8,"(79, 100)",12,16.0
7,Auction,D2,"(56, 95)",8,19.0
7,Auction,D3,"(85, 35)",12,22.0
7,Auction,D4,"(93, 62)",11,18.0
7,Auction,D5,"(84, 95)",8,10.0
7,Q-Learning,T8,"(79, 100)",12,16.0
7,Q-Learning,D2,"(56, 95)",8,19.0
7,Q-Learning,D3,"(85, 35)",12,22.0
7,Q-Learning,D4,"(93, 62)",11,18.0
7,Q-Learning,D5,"(84, 95)",8,10.0
8,Greedy,T8,"(79, 100)",13,16.0
8,Greedy,D2,"(56, 95)",9,19.0
8,Greedy,D3,"(85, 35)",13,22.0
8,Greedy,D4,"(93, 62)",12,18.0
8,Greedy,D5,"(84, 95)",9,10.0
8,Auction,T8,"(79, 100)",13,16.0
8,Auction,D2,"(56, 95)",9,19.0
8,Auction,D3,"(85, 35)",13,22.0
8,Auction,D4,"(93, 62)",12,18.0
8,Auction,D5,"(84, 95)",9,10.0
8,Q-Learning,T8,"(79, 100)",13,16.0
8,Q-Learning,D2,"(56, 95)",9,19.0
8,Q-Learning,D3,"(85, 35)",13,22.0
8,Q-Learning,D4,"(93, 62)",12,18.0
8,Q-Learning,D5,"(84, 95)",9,10.0
9,Greedy,T8,"(79, 100)",14,16.0
9,Greedy,D2,"(56, 95)",10,19.0
9,Greedy,D3,"(85, 35)",14,22.0
9,Greedy,D4,"(93, 62)",13,18.0
9,Greedy,D5,"(84, 95)",10,10.0
9,Auction,T8,"(79, 100)",14,16.0
9,Auction,D2,"(56, 95)",10,19.0
9,Auction,D3,"(85, 35)",14,22.0
9,Auction,D4,"(93, 62)",13,18.0
9,Auction,D5,"(84, 95)",10,10.0
9,Q-Learning,T8,"(79, 100)",14,16.0
9,Q-Learning,D2,"(56, 95)",10,19.0
9,Q-Learning,D3,"(85, 35)",14,22.0
9,Q-Learning,D4,"(93, 62)",13,18.0
9,Q-Learning,D5,"(84, 95)",10,10.0
10,Greedy,T8,"(79, 100)",15,16.0
10,Greedy,D2,"(56, 95)",11,19.0
10,Greedy,D3,"(85, 35)",15,22.0
10,Greedy,D4,"(93, 62)",14,18.0
10,Greedy,D5,"(84, 95)",11,10.0
10,Auction,T8,"(79, 100)",15,16.0
10,Auction,D2,"(56, 95)",11,19.0
10,Auction,D3,"(85, 35)",15,22.0
10,Auction,D4,"(93, 62)",14,18.0
10,Auction,D5,"(84, 95)",11,10.0
10,Q-Learning,T8,"(79, 100)",15,16.0
10,Q-Learning,D2,"(56, 95)",11,19.0
10,Q-Learning,D3,"(85, 35)",15,22.0
10,Q-Learning,D4,"(93, 62)",14,18.0
10,Q-Learning,D5,"(84, 95)",11,10.0
11,Greedy,T8,"(79, 100)",16,16.0
11,Greedy,D2,"(56, 95)",12,19.0
11,Greedy,D3,"(85, 35)",16,22.0
11,Greedy,D4,"(93, 62)",15,18.0
11,Greedy,D5,"(84, 95)",12,10.0
11,Greedy,D6,"(37, 13)",5,28.0
11,Auction,T8,"(79, 100)",16,16.0
11,Auction,D2,"(56, 95)",12,19.0
11,Auction,D3,"(85, 35)",16,22.0
11,Auction,D4,"(93, 62)",15,18.0
11,Auction,D5,"(84, 95)",12,10.0
11,Auction,D6,"(37, 13)",5,28.0
11,Q-Learning,T8,"(79, 100)",16,16.0
11,Q-Learning,D2,"(56, 95)",12,19.0
11,Q-Learning,D3,"(85, 35)",16,22.0
11,Q-Learning,D4,"(93, 62)",15,18.0
11,Q-Learning,D5,"(84, 95)",12,10.0
11,Q-Learning,D6,"(37, 13)",5,28.0
12,Greedy,T8,"(79, 100)",17,16.0
12,Greedy,D2,"(56, 95)",13,19.0
12,Greedy,D3,"(85, 35)",17,22.0
12,Greedy,D4,"(93, 62)",16,18.0
12,Greedy,D5,"(84, 95)",13,10.0
12,Greedy,D6,"(37, 13)",6,28.0
12,Greedy,D7,"(78, 56)",3,27.0
12,Auction,T8,"(79, 100)",17,16.0
12,Auction,D2,"(56, 95)",13,19.0
12,Auction,D4,"(93, 62)",16,18.0
12,Auction,D5,"(84, 95)",13,10.0
12,Auction,D6,"(37, 13)",6,28.0
12,Auction,D7,"(78, 56)",3,27.0
12,Q-Learning,T8,"(79, 100)",17,16.0
12,Q-Learning,D2,"(56, 95)",13,19.0
12,Q-Learning,D3,"(85, 35)",17,22.0
12,Q-Learning,D4,"(93, 62)",16,18.0
12,Q-Learning,D5,"(84, 95)",13,10.0
12,Q-Learning,D6,"(37, 13)",6,28.0
13,Greedy,T8,"(79, 100)",18,16.0
13,Greedy,D2,"(56, 95)",14,19.0
13,Greedy,D3,"(85, 35)",18,22.0
13,Greedy,D4,"(93, 62)",17,18.0
13,Greedy,D5,"(84, 95)",14,10.0
13,Greedy,D6,"(37, 13)",7,28.0
13,Greedy,D7,"(78, 56)",4,27.0
13,Greedy,D8,"(11, 90)",8,16.0
13,Auction,T8,"(79, 100)",18,16.0
13,Auction,D2,"(56, 95)",14,19.0
13,Auction,D4,"(93, 62)",17,18.0
13,Auction,D5,"(84, 95)",14,10.0
13,Auction,D6,"(37, 13)",7,28.0
13,Auction,D7,"(78, 56)",4,27.0
13,Auction,D8,"(11, 90)",8,16.0
13,Q-Learning,T8,"(79, 100)",18,16.0
13,Q-Learning,D2,"(56, 95)",14,19.0
13,Q-Learning,D3,"(85, 35)",18,22.0
13,Q-Learning,D4,"(93, 62)",17,18.0
13,Q-Learning,D5,"(84, 95)",14,10.0
13,Q-Learning,D6,"(37, 13)",7,28.0
13,Q-Learning,D8,"(11, 90)",8,16.0
14,Greedy,T8,"(79, 100)",19,16.0
14,Greedy,D2,"(56, 95)",15,19.0
14,Greedy,D3,"(85, 35)",19,22.0
14,Greedy,D4,"(93, 62)",18,18.0
14,Greedy,D5,"(84, 95)",15,10.0
14,Greedy,D6,"(37, 13)",8,28.0
14,Greedy,D7,"(78, 56)",5,27.0
14,Greedy,D8,"(11, 90)",9,16.0
14,Greedy,D9,"(67, 66)",9,21.0
14,Auction,T8,"(79, 100)",19,16.0
14,Auction,D2,"(56, 95)",15,19.0
14,Auction,D4,"(93, 62)",18,18.0
14,Auction,D5,"(84, 95)",15,10.0
14,Auction,D6,"(37, 13)",8,28.0
14,Auction,D7,"(78, 56)",5,27.0
14,Auction,D8,"(11, 90)",9,16.0
14,Auction,D9,"(67, 66)",9,21.0
14,Q-Learning,T8,"(79, 100)",19,16.0
14,Q-Learning,D2,"(56, 95)",15,19.0
14,Q-Learning,D3,"(85, 35)",19,22.0
14,Q-Learning,D4,"(93, 62)",18,18.0
14,Q-Learning,D5,"(84, 95)",15,10.0
14,Q-Learning,D6,"(37, 13)",8,28.0
14,Q-Learning,D8,"(11, 90)",9,16.0
14,Q-Learning,D9,"(67, 66)",9,21.0
15,Greedy,T8,"(79, 100)",20,16.0
15,Greedy,D2,"(56, 95)",16,19.0
15,Greedy,D3,"(85, 35)",20,22.0
15,Greedy,D4,"(93, 62)",19,18.0
15,Greedy,D5,"(84, 95)",16,10.0
15,Greedy,D6,"(37, 13)",9,28.0
15,Greedy,D7,"(78, 56)",6,27.0
15,Greedy,D8,"(11, 90)",10,16.0
15,Greedy,D9,"(67, 66)",10,21.0
15,Greedy,D10,"(12, 6)",7,10.0
15,Auction,T8,"(79, 100)",20,16.0
15,Auction,D2,"(56, 95)",16,19.0
15,Auction,D4,"(93, 62)",19,18.0
15,Auction,D5,"(84, 95)",16,10.0
15,Auction,D6,"(37, 13)",9,28.0
15,Auction,D7,"(78, 56)",6,27.0
15,Auction,D8,"(11, 90)",10,16.0
15,Auction,D9,"(67, 66)",10,21.0
15,Auction,D10,"(12, 6)",7,10.0
15,Q-Learning,T8,"(79, 100)",20,16.0
15,Q-Learning,D2,"(56, 95)",16,19.0
15,Q-Learning,D3,"(85, 35)",20,22.0
15,Q-Learning,D4,"(93, 62)",19,18.0
15,Q-Learning,D5,"(84, 95)",16,10.0
15,Q-Learning,D6,"(37, 13)",9,28.0
15,Q-Learning,D8,"(11, 90)",10,16.0
15,Q-Learning,D9,"(67, 66)",10,21.0
15,Q-Learning,D10,"(12, 6)",7,10.0
16,Greedy,D2,"(56, 95)",17,19.0
16,Greedy,D3,"(85, 35)",21,22.0
16,Greedy,D4,"(93, 62)",20,18.0
16,Greedy,D5,"(84, 95)",17,10.0
16,Greedy,D6,"(37, 13)",10,28.0
16,Greedy,D7,"(78, 56)",7,27.0
16,Greedy,D8,"(11, 90)",11,16.0
16,Greedy,D9,"(67, 66)",11,21.0
16,Greedy,D10,"(12, 6)",8,10.0
16,Auction,T8,"(79, 100)",21,16.0
16,Auction,D2,"(56, 95)",17,19.0
16,Auction,D4,"(93, 62)",20,18.0
16,Auction,D5,"(84, 95)",17,10.0
16,Auction,D6,"(37, 13)",10,28.0
16,Auction,D7,"(78, 56)",7,27.0
16,Auction,D9,"(67, 66)",11,21.0
16,Auction,D10,"(12, 6)",8,10.0
16,Q-Learning,T8,"(79, 100)",21,16.0
