task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T8,14.0,9.51168871558685,23.51168871558685,1.6794063368276322,23.51168871558685
T7,15.0,2.147613768338987,17.147613768338985,1.143174251222599,17.147613768338985
D1,30.0,19.026297590440446,49.02629759044045,1.6342099196813484,49.02629759044045
T10,14.0,2.80178514522438,16.80178514522438,1.20012751037317,16.80178514522438
T4,27.0,4.7745071334481155,31.774507133448115,1.1768335975351154,31.774507133448115
T1,12.0,6.10285981808395,18.10285981808395,1.5085716515069958,18.10285981808395
T6,26.0,21.646304534492717,47.646304534492714,1.832550174403566,47.646304534492714
T5,27.0,18.942346739514615,45.94234673951462,1.7015683977598006,45.94234673951462
T3,19.0,0.125,19.125,1.006578947368421,19.125
T2,11.0,6.2613162859460365,17.261316285946037,1.5692105714496398,17.261316285946037
D3,29.0,2.6832815729997477,31.683281572999746,1.0925269507930948,31.683281572999746
D11,30.0,2.2587697572631282,32.25876975726313,1.0752923252421043,32.25876975726313
T9,13.0,4.2618382543360855,17.261838254336084,1.3278337118720065,17.261838254336084
D2,13.0,8.17786958934955,21.177869589349548,1.6290668914884268,21.177869589349548
D12,20.0,0.5153882032022076,20.515388203202207,1.0257694101601103,20.515388203202207
D6,26.0,4.48454134902457,30.48454134902457,1.1724823595778682,30.48454134902457
D5,29.0,8.399465483479485,37.39946548347949,1.2896367408096376,37.39946548347949
D7,30.0,6.248265065322583,36.248265065322585,1.2082755021774194,36.248265065322585
D9,17.0,0.7071067811865476,17.707106781186546,1.041594516540385,17.707106781186546
D4,24.0,5.315072906367325,29.315072906367327,1.2214613710986386,29.315072906367327
D19,22.0,3.25,25.25,1.1477272727272727,25.25
D23,14.0,2.692582403567252,16.69258240356725,1.192327314540518,16.69258240356725
D27,18.0,2.5495097567963927,20.549509756796393,1.141639430933133,20.549509756796393
D32,13.0,4.955356249106169,17.955356249106167,1.3811812499312437,17.955356249106167
D33,10.0,1.6288220358559113,11.628822035855912,1.1628822035855912,11.628822035855912
D24,19.0,2.0615528128088303,21.06155281280883,1.1085027796215174,21.06155281280883
D38,10.0,4.5069390943299865,14.506939094329987,1.4506939094329987,14.506939094329987
D14,13.0,1.8333333333333333,14.833333333333334,1.141025641025641,14.833333333333334
