time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(31, 78)",5,28.0
0,Greedy,T2,"(82, 11)",1,23.0
0,Greedy,T3,"(21, 65)",6,19.0
0,Greedy,T4,"(27, 42)",8,18.0
0,Greedy,T5,"(76, 11)",7,10.0
0,Greedy,T6,"(65, 7)",8,19.0
0,Greedy,T7,"(71, 74)",7,30.0
0,Greedy,T8,"(13, 9)",10,24.0
0,Greedy,T9,"(69, 28)",2,11.0
0,Greedy,T10,"(93, 29)",5,16.0
0,Auction,T1,"(31, 78)",5,28.0
0,Auction,T2,"(82, 11)",1,23.0
0,Auction,T3,"(21, 65)",6,19.0
0,Auction,T4,"(27, 42)",8,18.0
0,Auction,T5,"(76, 11)",7,10.0
0,Auction,T6,"(65, 7)",8,19.0
0,Auction,T7,"(71, 74)",7,30.0
0,Auction,T8,"(13, 9)",10,24.0
0,Auction,T9,"(69, 28)",2,11.0
0,Auction,T10,"(93, 29)",5,16.0
0,Q-Learning,T1,"(31, 78)",5,28.0
0,Q-Learning,T2,"(82, 11)",1,23.0
0,Q-Learning,T3,"(21, 65)",6,19.0
0,Q-Learning,T4,"(27, 42)",8,18.0
0,Q-Learning,T5,"(76, 11)",7,10.0
0,Q-Learning,T6,"(65, 7)",8,19.0
0,Q-Learning,T7,"(71, 74)",7,30.0
0,Q-Learning,T8,"(13, 9)",10,24.0
0,Q-Learning,T9,"(69, 28)",2,11.0
0,Q-Learning,T10,"(93, 29)",5,16.0
1,Q-Learning,T1,"(31, 78)",6,28.0
1,Q-Learning,T2,"(82, 11)",2,23.0
1,Q-Learning,T3,"(21, 65)",7,19.0
1,Q-Learning,T5,"(76, 11)",8,10.0
1,Q-Learning,T6,"(65, 7)",9,19.0
2,Greedy,E1,"(9, 98)",6,10.0
2,Auction,E1,"(9, 98)",6,10.0
2,Q-Learning,T1,"(31, 78)",7,28.0
2,Q-Learning,T2,"(82, 11)",3,23.0
2,Q-Learning,T3,"(21, 65)",8,19.0
2,Q-Learning,T5,"(76, 11)",9,10.0
2,Q-Learning,E1,"(9, 98)",6,10.0
3,Greedy,E1,"(9, 98)",7,10.0
3,Auction,E1,"(9, 98)",7,10.0
3,Q-Learning,T1,"(31, 78)",8,28.0
3,Q-Learning,T2,"(82, 11)",4,23.0
3,Q-Learning,T3,"(21, 65)",9,19.0
3,Q-Learning,E1,"(9, 98)",7,10.0
4,Greedy,E1,"(9, 98)",8,10.0
4,Auction,E1,"(9, 98)",8,10.0
4,Q-Learning,T1,"(31, 78)",9,28.0
4,Q-Learning,T2,"(82, 11)",5,23.0
4,Q-Learning,E1,"(9, 98)",8,10.0
5,Greedy,E1,"(9, 98)",9,10.0
5,Greedy,E2,"(34, 49)",9,25.0
5,Auction,E1,"(9, 98)",9,10.0
5,Auction,E2,"(34, 49)",9,25.0
5,Q-Learning,T2,"(82, 11)",6,23.0
5,Q-Learning,E1,"(9, 98)",9,10.0
5,Q-Learning,E2,"(34, 49)",9,25.0
6,Greedy,E1,"(9, 98)",10,10.0
6,Greedy,E2,"(34, 49)",10,25.0
6,Greedy,E3,"(59, 63)",6,24.0
6,Auction,E1,"(9, 98)",10,10.0
6,Auction,E2,"(34, 49)",10,25.0
6,Auction,E3,"(59, 63)",6,24.0
6,Q-Learning,T2,"(82, 11)",7,23.0
6,Q-Learning,E1,"(9, 98)",10,10.0
6,Q-Learning,E3,"(59, 63)",6,24.0
7,Greedy,E1,"(9, 98)",11,10.0
7,Greedy,E2,"(34, 49)",11,25.0
7,Greedy,E3,"(59, 63)",7,24.0
7,Greedy,E4,"(55, 78)",3,30.0
7,Auction,E1,"(9, 98)",11,10.0
7,Auction,E2,"(34, 49)",11,25.0
7,Auction,E3,"(59, 63)",7,24.0
7,Auction,E4,"(55, 78)",3,30.0
7,Q-Learning,T2,"(82, 11)",8,23.0
7,Q-Learning,E1,"(9, 98)",11,10.0
7,Q-Learning,E3,"(59, 63)",7,24.0
7,Q-Learning,E4,"(55, 78)",3,30.0
8,Greedy,E1,"(9, 98)",12,10.0
8,Greedy,E2,"(34, 49)",12,25.0
8,Greedy,E3,"(59, 63)",8,24.0
8,Greedy,E4,"(55, 78)",4,30.0
8,Auction,E1,"(9, 98)",12,10.0
8,Auction,E2,"(34, 49)",12,25.0
8,Auction,E3,"(59, 63)",8,24.0
8,Auction,E4,"(55, 78)",4,30.0
8,Q-Learning,T2,"(82, 11)",9,23.0
8,Q-Learning,E1,"(9, 98)",12,10.0
8,Q-Learning,E3,"(59, 63)",8,24.0
8,Q-Learning,E4,"(55, 78)",4,30.0
9,Greedy,E1,"(9, 98)",13,10.0
9,Greedy,E2,"(34, 49)",13,25.0
9,Greedy,E3,"(59, 63)",9,24.0
9,Greedy,E4,"(55, 78)",5,30.0
9,Greedy,E5,"(26, 48)",2,15.0
9,Auction,E1,"(9, 98)",13,10.0
9,Auction,E2,"(34, 49)",13,25.0
9,Auction,E3,"(59, 63)",9,24.0
9,Auction,E4,"(55, 78)",5,30.0
9,Auction,E5,"(26, 48)",2,15.0
9,Q-Learning,T2,"(82, 11)",10,23.0
9,Q-Learning,E1,"(9, 98)",13,10.0
9,Q-Learning,E3,"(59, 63)",9,24.0
9,Q-Learning,E4,"(55, 78)",5,30.0
9,Q-Learning,E5,"(26, 48)",2,15.0
10,Greedy,E1,"(9, 98)",14,10.0
10,Greedy,E2,"(34, 49)",14,25.0
10,Greedy,E3,"(59, 63)",10,24.0
10,Greedy,E4,"(55, 78)",6,30.0
10,Greedy,E5,"(26, 48)",3,15.0
10,Greedy,E6,"(92, 19)",1,20.0
10,Auction,E1,"(9, 98)",14,10.0
10,Auction,E2,"(34, 49)",14,25.0
10,Auction,E3,"(59, 63)",10,24.0
10,Auction,E4,"(55, 78)",6,30.0
10,Auction,E5,"(26, 48)",3,15.0
10,Auction,E6,"(92, 19)",1,20.0
10,Q-Learning,T2,"(82, 11)",11,23.0
10,Q-Learning,E1,"(9, 98)",14,10.0
10,Q-Learning,E3,"(59, 63)",10,24.0
10,Q-Learning,E4,"(55, 78)",6,30.0
10,Q-Learning,E5,"(26, 48)",3,15.0
10,Q-Learning,E6,"(92, 19)",1,20.0
11,Greedy,E1,"(9, 98)",15,10.0
11,Greedy,E2,"(34, 49)",15,25.0
11,Greedy,E3,"(59, 63)",11,24.0
11,Greedy,E4,"(55, 78)",7,30.0
11,Greedy,E5,"(26, 48)",4,15.0
11,Greedy,E6,"(92, 19)",2,20.0
11,Auction,E1,"(9, 98)",15,10.0
11,Auction,E2,"(34, 49)",15,25.0
11,Auction,E3,"(59, 63)",11,24.0
11,Auction,E4,"(55, 78)",7,30.0
11,Auction,E5,"(26, 48)",4,15.0
11,Auction,E6,"(92, 19)",2,20.0
11,Q-Learning,T2,"(82, 11)",12,23.0
11,Q-Learning,E1,"(9, 98)",15,10.0
11,Q-Learning,E3,"(59, 63)",11,24.0
11,Q-Learning,E4,"(55, 78)",7,30.0
11,Q-Learning,E5,"(26, 48)",4,15.0
11,Q-Learning,E6,"(92, 19)",2,20.0
12,Greedy,E1,"(9, 98)",16,10.0
