time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(85, 99)",10,25.0
0,Greedy,T2,"(80, 74)",4,22.0
0,Greedy,T3,"(56, 86)",5,20.0
0,Greedy,T4,"(8, 10)",10,27.0
0,Greedy,T5,"(21, 37)",6,11.0
0,Greedy,T6,"(63, 25)",7,25.0
0,Greedy,T7,"(74, 72)",9,10.0
0,Greedy,T8,"(54, 80)",1,14.0
0,Greedy,T9,"(5, 66)",2,29.0
0,Greedy,T10,"(11, 71)",6,23.0
0,Auction,T1,"(85, 99)",10,25.0
0,Auction,T2,"(80, 74)",4,22.0
0,Auction,T3,"(56, 86)",5,20.0
0,Auction,T4,"(8, 10)",10,27.0
0,Auction,T5,"(21, 37)",6,11.0
0,Auction,T6,"(63, 25)",7,25.0
0,Auction,T7,"(74, 72)",9,10.0
0,Auction,T8,"(54, 80)",1,14.0
0,Auction,T9,"(5, 66)",2,29.0
0,Auction,T10,"(11, 71)",6,23.0
0,Q-Learning,T1,"(85, 99)",10,25.0
0,Q-Learning,T2,"(80, 74)",4,22.0
0,Q-Learning,T3,"(56, 86)",5,20.0
0,Q-Learning,T4,"(8, 10)",10,27.0
0,Q-Learning,T5,"(21, 37)",6,11.0
0,Q-Learning,T6,"(63, 25)",7,25.0
0,Q-Learning,T7,"(74, 72)",9,10.0
0,Q-Learning,T8,"(54, 80)",1,14.0
0,Q-Learning,T9,"(5, 66)",2,29.0
0,Q-Learning,T10,"(11, 71)",6,23.0
1,Greedy,T8,"(54, 80)",2,14.0
1,Auction,T8,"(54, 80)",2,14.0
1,Q-Learning,T2,"(80, 74)",5,22.0
2,Greedy,T8,"(54, 80)",3,14.0
2,Auction,T8,"(54, 80)",3,14.0
2,Q-Learning,T2,"(80, 74)",6,22.0
3,Greedy,T8,"(54, 80)",4,14.0
3,Greedy,D2,"(75, 35)",1,22.0
3,Auction,T8,"(54, 80)",4,14.0
3,Auction,D2,"(75, 35)",1,22.0
3,Q-Learning,T2,"(80, 74)",7,22.0
3,Q-Learning,D2,"(75, 35)",1,22.0
