time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(48, 92)",9,24.0
0,Greedy,T2,"(80, 22)",8,12.0
0,Greedy,T3,"(86, 28)",10,21.0
0,Greedy,T4,"(85, 42)",8,29.0
0,Greedy,T5,"(38, 28)",2,19.0
0,Greedy,T6,"(63, 5)",7,26.0
0,Greedy,T7,"(40, 82)",2,24.0
0,Greedy,T8,"(31, 35)",5,22.0
0,Greedy,T9,"(23, 70)",7,10.0
0,Greedy,T10,"(87, 0)",6,26.0
0,Auction,T1,"(48, 92)",9,24.0
0,Auction,T2,"(80, 22)",8,12.0
0,Auction,T3,"(86, 28)",10,21.0
0,Auction,T4,"(85, 42)",8,29.0
0,Auction,T5,"(38, 28)",2,19.0
0,Auction,T6,"(63, 5)",7,26.0
0,Auction,T7,"(40, 82)",2,24.0
0,Auction,T8,"(31, 35)",5,22.0
0,Auction,T9,"(23, 70)",7,10.0
0,Auction,T10,"(87, 0)",6,26.0
0,Q-Learning,T1,"(48, 92)",9,24.0
0,Q-Learning,T2,"(80, 22)",8,12.0
0,Q-Learning,T3,"(86, 28)",10,21.0
0,Q-Learning,T4,"(85, 42)",8,29.0
0,Q-Learning,T5,"(38, 28)",2,19.0
0,Q-Learning,T6,"(63, 5)",7,26.0
0,Q-Learning,T7,"(40, 82)",2,24.0
0,Q-Learning,T8,"(31, 35)",5,22.0
0,Q-Learning,T9,"(23, 70)",7,10.0
0,Q-Learning,T10,"(87, 0)",6,26.0
1,Greedy,T7,"(40, 82)",3,24.0
1,Auction,T5,"(38, 28)",3,19.0
1,Q-Learning,T10,"(87, 0)",7,26.0
2,Greedy,T7,"(40, 82)",4,24.0
2,Auction,T5,"(38, 28)",4,19.0
2,Q-Learning,T10,"(87, 0)",8,26.0
3,Greedy,T7,"(40, 82)",5,24.0
3,Auction,T5,"(38, 28)",5,19.0
3,Q-Learning,T10,"(87, 0)",9,26.0
4,Greedy,T7,"(40, 82)",6,24.0
4,Greedy,D2,"(86, 97)",9,10.0
4,Auction,T5,"(38, 28)",6,19.0
4,Auction,D2,"(86, 97)",9,10.0
4,Q-Learning,T10,"(87, 0)",10,26.0
4,Q-Learning,D2,"(86, 97)",9,10.0
5,Greedy,T7,"(40, 82)",7,24.0
5,Greedy,D2,"(86, 97)",10,10.0
5,Auction,T5,"(38, 28)",7,19.0
5,Auction,D2,"(86, 97)",10,10.0
5,Q-Learning,T10,"(87, 0)",11,26.0
5,Q-Learning,D2,"(86, 97)",10,10.0
6,Greedy,T7,"(40, 82)",8,24.0
6,Greedy,D2,"(86, 97)",11,10.0
6,Auction,T5,"(38, 28)",8,19.0
6,Auction,D2,"(86, 97)",11,10.0
6,Q-Learning,T10,"(87, 0)",12,26.0
6,Q-Learning,D2,"(86, 97)",11,10.0
7,Greedy,T7,"(40, 82)",9,24.0
7,Greedy,D2,"(86, 97)",12,10.0
7,Auction,T5,"(38, 28)",9,19.0
7,Auction,D2,"(86, 97)",12,10.0
7,Q-Learning,T10,"(87, 0)",13,26.0
7,Q-Learning,D2,"(86, 97)",12,10.0
8,Greedy,T7,"(40, 82)",10,24.0
8,Greedy,D2,"(86, 97)",13,10.0
8,Greedy,D3,"(34, 17)",2,12.0
8,Auction,T5,"(38, 28)",10,19.0
8,Auction,D2,"(86, 97)",13,10.0
8,Auction,D3,"(34, 17)",2,12.0
8,Q-Learning,T10,"(87, 0)",14,26.0
8,Q-Learning,D2,"(86, 97)",13,10.0
8,Q-Learning,D3,"(34, 17)",2,12.0
9,Greedy,T7,"(40, 82)",11,24.0
9,Greedy,D2,"(86, 97)",14,10.0
9,Greedy,D3,"(34, 17)",3,12.0
9,Auction,T5,"(38, 28)",11,19.0
9,Auction,D2,"(86, 97)",14,10.0
9,Auction,D3,"(34, 17)",3,12.0
9,Q-Learning,T10,"(87, 0)",15,26.0
9,Q-Learning,D2,"(86, 97)",14,10.0
9,Q-Learning,D3,"(34, 17)",3,12.0
10,Greedy,T7,"(40, 82)",12,24.0
10,Greedy,D2,"(86, 97)",15,10.0
10,Greedy,D3,"(34, 17)",4,12.0
10,Greedy,D4,"(43, 3)",7,29.0
10,Auction,T5,"(38, 28)",12,19.0
10,Auction,D2,"(86, 97)",15,10.0
10,Auction,D3,"(34, 17)",4,12.0
10,Auction,D4,"(43, 3)",7,29.0
10,Q-Learning,T10,"(87, 0)",16,26.0
10,Q-Learning,D2,"(86, 97)",15,10.0
10,Q-Learning,D3,"(34, 17)",4,12.0
10,Q-Learning,D4,"(43, 3)",7,29.0
11,Greedy,T7,"(40, 82)",13,24.0
11,Greedy,D2,"(86, 97)",16,10.0
11,Greedy,D3,"(34, 17)",5,12.0
11,Greedy,D4,"(43, 3)",8,29.0
11,Greedy,D5,"(56, 96)",6,15.0
11,Auction,T5,"(38, 28)",13,19.0
11,Auction,D2,"(86, 97)",16,10.0
11,Auction,D3,"(34, 17)",5,12.0
11,Auction,D4,"(43, 3)",8,29.0
11,Auction,D5,"(56, 96)",6,15.0
11,Q-Learning,T10,"(87, 0)",17,26.0
11,Q-Learning,D2,"(86, 97)",16,10.0
11,Q-Learning,D3,"(34, 17)",5,12.0
11,Q-Learning,D4,"(43, 3)",8,29.0
11,Q-Learning,D5,"(56, 96)",6,15.0
12,Greedy,T7,"(40, 82)",14,24.0
12,Greedy,D2,"(86, 97)",17,10.0
12,Greedy,D3,"(34, 17)",6,12.0
12,Greedy,D4,"(43, 3)",9,29.0
12,Greedy,D5,"(56, 96)",7,15.0
12,Greedy,D6,"(91, 28)",2,27.0
12,Auction,T5,"(38, 28)",14,19.0
12,Auction,D2,"(86, 97)",17,10.0
12,Auction,D3,"(34, 17)",6,12.0
12,Auction,D4,"(43, 3)",9,29.0
12,Auction,D5,"(56, 96)",7,15.0
12,Auction,D6,"(91, 28)",2,27.0
12,Q-Learning,T10,"(87, 0)",18,26.0
12,Q-Learning,D2,"(86, 97)",17,10.0
12,Q-Learning,D3,"(34, 17)",6,12.0
12,Q-Learning,D4,"(43, 3)",9,29.0
12,Q-Learning,D5,"(56, 96)",7,15.0
12,Q-Learning,D6,"(91, 28)",2,27.0
13,Greedy,T7,"(40, 82)",15,24.0
13,Greedy,D2,"(86, 97)",18,10.0
13,Greedy,D3,"(34, 17)",7,12.0
13,Greedy,D4,"(43, 3)",10,29.0
13,Greedy,D5,"(56, 96)",8,15.0
13,Greedy,D6,"(91, 28)",3,27.0
13,Greedy,D7,"(46, 65)",8,12.0
13,Auction,T5,"(38, 28)",15,19.0
13,Auction,D2,"(86, 97)",18,10.0
13,Auction,D3,"(34, 17)",7,12.0
13,Auction,D4,"(43, 3)",10,29.0
13,Auction,D5,"(56, 96)",8,15.0
13,Auction,D6,"(91, 28)",3,27.0
13,Auction,D7,"(46, 65)",8,12.0
13,Q-Learning,T10,"(87, 0)",19,26.0
13,Q-Learning,D2,"(86, 97)",18,10.0
13,Q-Learning,D3,"(34, 17)",7,12.0
13,Q-Learning,D4,"(43, 3)",10,29.0
13,Q-Learning,D5,"(56, 96)",8,15.0
13,Q-Learning,D6,"(91, 28)",3,27.0
13,Q-Learning,D7,"(46, 65)",8,12.0
14,Greedy,T7,"(40, 82)",16,24.0
14,Greedy,D2,"(86, 97)",19,10.0
14,Greedy,D3,"(34, 17)",8,12.0
14,Greedy,D4,"(43, 3)",11,29.0
14,Greedy,D5,"(56, 96)",9,15.0
14,Greedy,D6,"(91, 28)",4,27.0
14,Greedy,D7,"(46, 65)",9,12.0
14,Greedy,D8,"(6, 34)",2,20.0
14,Auction,T5,"(38, 28)",16,19.0
14,Auction,D2,"(86, 97)",19,10.0
14,Auction,D3,"(34, 17)",8,12.0
14,Auction,D4,"(43, 3)",11,29.0
14,Auction,D5,"(56, 96)",9,15.0
14,Auction,D6,"(91, 28)",4,27.0
14,Auction,D8,"(6, 34)",2,20.0
14,Q-Learning,T10,"(87, 0)",20,26.0
14,Q-Learning,D2,"(86, 97)",19,10.0
14,Q-Learning,D3,"(34, 17)",8,12.0
14,Q-Learning,D4,"(43, 3)",11,29.0
14,Q-Learning,D5,"(56, 96)",9,15.0
14,Q-Learning,D6,"(91, 28)",4,27.0
14,Q-Learning,D7,"(46, 65)",9,12.0
14,Q-Learning,D8,"(6, 34)",2,20.0
15,Greedy,T7,"(40, 82)",17,24.0
15,Greedy,D2,"(86, 97)",20,10.0
15,Greedy,D3,"(34, 17)",9,12.0
15,Greedy,D4,"(43, 3)",12,29.0
15,Greedy,D5,"(56, 96)",10,15.0
15,Greedy,D6,"(91, 28)",5,27.0
15,Greedy,D7,"(46, 65)",10,12.0
15,Greedy,D8,"(6, 34)",3,20.0
15,Auction,T5,"(38, 28)",17,19.0
15,Auction,D2,"(86, 97)",20,10.0
15,Auction,D3,"(34, 17)",9,12.0
15,Auction,D4,"(43, 3)",12,29.0
15,Auction,D5,"(56, 96)",10,15.0
15,Auction,D6,"(91, 28)",5,27.0
15,Auction,D8,"(6, 34)",3,20.0
15,Q-Learning,D3,"(34, 17)",9,12.0
15,Q-Learning,D4,"(43, 3)",12,29.0
15,Q-Learning,D5,"(56, 96)",10,15.0
15,Q-Learning,D6,"(91, 28)",5,27.0
15,Q-Learning,D7,"(46, 65)",10,12.0
15,Q-Learning,D8,"(6, 34)",3,20.0
16,Greedy,T7,"(40, 82)",18,24.0
16,Greedy,D2,"(86, 97)",21,10.0
16,Greedy,D3,"(34, 17)",10,12.0
16,Greedy,D4,"(43, 3)",13,29.0
16,Greedy,D5,"(56, 96)",11,15.0
16,Greedy,D6,"(91, 28)",6,27.0
16,Greedy,D7,"(46, 65)",11,12.0
16,Greedy,D8,"(6, 34)",4,20.0
16,Greedy,D9,"(95, 81)",7,11.0
16,Auction,T5,"(38, 28)",18,19.0
16,Auction,D2,"(86, 97)",21,10.0
16,Auction,D3,"(34, 17)",10,12.0
16,Auction,D4,"(43, 3)",13,29.0
16,Auction,D5,"(56, 96)",11,15.0
16,Auction,D6,"(91, 28)",6,27.0
16,Auction,D8,"(6, 34)",4,20.0
16,Auction,D9,"(95, 81)",7,11.0
16,Q-Learning,D3,"(34, 17)",10,12.0
16,Q-Learning,D4,"(43, 3)",13,29.0
16,Q-Learning,D5,"(56, 96)",11,15.0
16,Q-Learning,D6,"(91, 28)",6,27.0
16,Q-Learning,D7,"(46, 65)",11,12.0
16,Q-Learning,D8,"(6, 34)",4,20.0
16,Q-Learning,D9,"(95, 81)",7,11.0
17,Greedy,T7,"(40, 82)",19,24.0
17,Greedy,D3,"(34, 17)",11,12.0
17,Greedy,D4,"(43, 3)",14,29.0
17,Greedy,D5,"(56, 96)",12,15.0
17,Greedy,D6,"(91, 28)",7,27.0
17,Greedy,D7,"(46, 65)",12,12.0
17,Greedy,D8,"(6, 34)",5,20.0
17,Greedy,D9,"(95, 81)",8,11.0
17,Greedy,D10,"(81, 82)",7,11.0
17,Auction,T5,"(38, 28)",19,19.0
17,Auction,D2,"(86, 97)",22,10.0
17,Auction,D3,"(34, 17)",11,12.0
17,Auction,D4,"(43, 3)",14,29.0
17,Auction,D5,"(56, 96)",12,15.0
17,Auction,D6,"(91, 28)",7,27.0
17,Auction,D8,"(6, 34)",5,20.0
17,Auction,D9,"(95, 81)",8,11.0
17,Auction,D10,"(81, 82)",7,11.0
17,Q-Learning,D3,"(34, 17)",11,12.0
17,Q-Learning,D4,"(43, 3)",14,29.0
17,Q-Learning,D5,"(56, 96)",12,15.0
17,Q-Learning,D6,"(91, 28)",7,27.0
17,Q-Learning,D7,"(46, 65)",12,12.0
17,Q-Learning,D8,"(6, 34)",5,20.0
17,Q-Learning,D9,"(95, 81)",8,11.0
17,Q-Learning,D10,"(81, 82)",7,11.0
18,Greedy,T7,"(40, 82)",20,24.0
18,Greedy,D3,"(34, 17)",12,12.0
18,Greedy,D4,"(43, 3)",15,29.0
18,Greedy,D5,"(56, 96)",13,15.0
18,Greedy,D6,"(91, 28)",8,27.0
18,Greedy,D7,"(46, 65)",13,12.0
18,Greedy,D8,"(6, 34)",6,20.0
18,Greedy,D9,"(95, 81)",9,11.0
18,Greedy,D10,"(81, 82)",8,11.0
18,Auction,T5,"(38, 28)",20,19.0
18,Auction,D2,"(86, 97)",23,10.0
18,Auction,D3,"(34, 17)",12,12.0
18,Auction,D4,"(43, 3)",15,29.0
18,Auction,D5,"(56, 96)",13,15.0
18,Auction,D6,"(91, 28)",8,27.0
