time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(45, 53)",9,13.0
0,Greedy,T2,"(86, 76)",7,29.0
0,Greedy,T3,"(89, 90)",8,10.0
0,Greedy,T4,"(57, 45)",8,26.0
0,Greedy,T5,"(2, 31)",8,21.0
0,Greedy,T6,"(7, 88)",10,14.0
0,Greedy,T7,"(95, 50)",6,19.0
0,Greedy,T8,"(95, 7)",10,15.0
0,Greedy,T9,"(76, 62)",7,12.0
0,Greedy,T10,"(47, 67)",5,21.0
0,Auction,T1,"(45, 53)",9,13.0
0,Auction,T2,"(86, 76)",7,29.0
0,Auction,T3,"(89, 90)",8,10.0
0,Auction,T4,"(57, 45)",8,26.0
0,Auction,T5,"(2, 31)",8,21.0
0,Auction,T6,"(7, 88)",10,14.0
0,Auction,T7,"(95, 50)",6,19.0
0,Auction,T8,"(95, 7)",10,15.0
0,Auction,T9,"(76, 62)",7,12.0
0,Auction,T10,"(47, 67)",5,21.0
0,Q-Learning,T1,"(45, 53)",9,13.0
0,Q-Learning,T2,"(86, 76)",7,29.0
0,Q-Learning,T3,"(89, 90)",8,10.0
0,Q-Learning,T4,"(57, 45)",8,26.0
0,Q-Learning,T5,"(2, 31)",8,21.0
0,Q-Learning,T6,"(7, 88)",10,14.0
0,Q-Learning,T7,"(95, 50)",6,19.0
0,Q-Learning,T8,"(95, 7)",10,15.0
0,Q-Learning,T9,"(76, 62)",7,12.0
0,Q-Learning,T10,"(47, 67)",5,21.0
1,Q-Learning,T1,"(45, 53)",10,13.0
1,Q-Learning,T4,"(57, 45)",9,26.0
1,Q-Learning,T7,"(95, 50)",7,19.0
1,Q-Learning,T9,"(76, 62)",8,12.0
1,Q-Learning,T10,"(47, 67)",6,21.0
2,Q-Learning,T4,"(57, 45)",10,26.0
2,Q-Learning,T7,"(95, 50)",8,19.0
2,Q-Learning,T10,"(47, 67)",7,21.0
3,Greedy,E1,"(54, 45)",5,15.0
3,Auction,E1,"(54, 45)",5,15.0
3,Q-Learning,T7,"(95, 50)",9,19.0
3,Q-Learning,E1,"(54, 45)",5,15.0
4,Greedy,E1,"(54, 45)",6,15.0
4,Greedy,E2,"(64, 85)",5,10.0
4,Auction,E1,"(54, 45)",6,15.0
4,Auction,E2,"(64, 85)",5,10.0
4,Q-Learning,E1,"(54, 45)",6,15.0
4,Q-Learning,E2,"(64, 85)",5,10.0
5,Greedy,E1,"(54, 45)",7,15.0
5,Greedy,E2,"(64, 85)",6,10.0
5,Greedy,E3,"(99, 100)",6,17.0
5,Auction,E1,"(54, 45)",7,15.0
5,Auction,E2,"(64, 85)",6,10.0
5,Auction,E3,"(99, 100)",6,17.0
5,Q-Learning,E1,"(54, 45)",7,15.0
5,Q-Learning,E2,"(64, 85)",6,10.0
5,Q-Learning,E3,"(99, 100)",6,17.0
