task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T2,17.0,2.5385910352879697,19.53859103528797,1.149328884428704,19.53859103528797
D1,28.0,0.7905694150420949,28.790569415042096,1.0282346219657892,28.790569415042096
T9,10.0,2.3333333333333335,12.333333333333334,1.2333333333333334,12.333333333333334
T3,13.0,0.8602325267042626,13.860232526704262,1.0661717328234048,13.860232526704262
T1,20.0,5.66911711723165,25.66911711723165,1.2834558558615825,25.66911711723165
T6,23.0,7.679538309167766,30.679538309167768,1.333892969963816,30.679538309167768
T10,15.0,16.127960537870592,31.127960537870592,2.0751973691913728,31.127960537870592
T5,29.0,8.498365855987975,37.49836585598798,1.2930470984823441,37.49836585598798
T7,14.0,11.393224107141734,25.393224107141734,1.8138017219386953,25.393224107141734
T8,24.0,18.27262676488766,42.27262676488766,1.761359448536986,42.27262676488766
D2,13.0,4.621474298463427,17.621474298463426,1.355498022958725,17.621474298463426
D4,30.0,1.345362404707371,31.34536240470737,1.0448454134902456,31.34536240470737
D9,19.0,5.385164807134504,24.385164807134505,1.2834297266912897,24.385164807134505
D3,17.0,5.2094998693625945,22.209499869362595,1.3064411687860351,22.209499869362595
D11,19.0,4.678556282539399,23.6785562825394,1.246239804344179,23.6785562825394
D5,25.0,1.625,26.625,1.065,26.625
D15,24.0,1.0243938285880985,25.0243938285881,1.0426830761911707,25.0243938285881
D13,12.0,2.723922371584725,14.723922371584726,1.2269935309653939,14.723922371584726
T4,11.0,9.428090415820634,20.428090415820634,1.8570991287109668,20.428090415820634
D16,25.0,5.82141639885766,30.82141639885766,1.2328566559543064,30.82141639885766
D12,15.0,3.073181485764296,18.073181485764295,1.2048787657176196,18.073181485764295
D27,14.0,1.1967032904743342,15.196703290474334,1.0854788064624523,15.196703290474334
D21,18.0,1.9313207915827966,19.931320791582795,1.1072955995323774,19.931320791582795
D7,16.0,7.033649282003064,23.033649282003065,1.4396030801251916,23.033649282003065
D6,23.0,2.885849095153799,25.885849095153798,1.1254716997892955,25.885849095153798
D18,13.0,1.8324913891634047,14.832491389163405,1.1409608760894927,14.832491389163405
D29,27.0,2.6034165586355513,29.60341655863555,1.0964228355050205,29.60341655863555
D31,13.0,2.9917582261858353,15.991758226185835,1.2301352481681411,15.991758226185835
