time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(69, 91)",8,15.0
0,Greedy,T2,"(76, 82)",3,15.0
0,Greedy,T3,"(45, 67)",10,26.0
0,Greedy,T4,"(98, 61)",7,11.0
0,Greedy,T5,"(89, 0)",1,22.0
0,Greedy,T6,"(27, 57)",9,25.0
0,Greedy,T7,"(63, 22)",6,13.0
0,Greedy,T8,"(40, 57)",3,27.0
0,Greedy,T9,"(77, 78)",3,16.0
0,Greedy,T10,"(22, 64)",9,14.0
0,Auction,T1,"(69, 91)",8,15.0
0,Auction,T2,"(76, 82)",3,15.0
0,Auction,T3,"(45, 67)",10,26.0
0,Auction,T4,"(98, 61)",7,11.0
0,Auction,T5,"(89, 0)",1,22.0
0,Auction,T6,"(27, 57)",9,25.0
0,Auction,T7,"(63, 22)",6,13.0
0,Auction,T8,"(40, 57)",3,27.0
0,Auction,T9,"(77, 78)",3,16.0
0,Auction,T10,"(22, 64)",9,14.0
0,Q-Learning,T1,"(69, 91)",8,15.0
0,Q-Learning,T2,"(76, 82)",3,15.0
0,Q-Learning,T3,"(45, 67)",10,26.0
0,Q-Learning,T4,"(98, 61)",7,11.0
0,Q-Learning,T5,"(89, 0)",1,22.0
0,Q-Learning,T6,"(27, 57)",9,25.0
0,Q-Learning,T7,"(63, 22)",6,13.0
0,Q-Learning,T8,"(40, 57)",3,27.0
0,Q-Learning,T9,"(77, 78)",3,16.0
0,Q-Learning,T10,"(22, 64)",9,14.0
1,Greedy,D1,"(45, 88)",1,26.0
1,Auction,D1,"(45, 88)",1,26.0
1,Q-Learning,T5,"(89, 0)",2,22.0
2,Greedy,D1,"(45, 88)",2,26.0
2,Auction,D1,"(45, 88)",2,26.0
2,Q-Learning,T5,"(89, 0)",3,22.0
3,Greedy,D1,"(45, 88)",3,26.0
3,Greedy,D2,"(22, 86)",9,21.0
3,Auction,D1,"(45, 88)",3,26.0
3,Auction,D2,"(22, 86)",9,21.0
3,Q-Learning,T5,"(89, 0)",4,22.0
3,Q-Learning,D2,"(22, 86)",9,21.0
4,Greedy,D1,"(45, 88)",4,26.0
4,Greedy,D2,"(22, 86)",10,21.0
4,Auction,D1,"(45, 88)",4,26.0
4,Auction,D2,"(22, 86)",10,21.0
4,Q-Learning,T5,"(89, 0)",5,22.0
4,Q-Learning,D2,"(22, 86)",10,21.0
5,Greedy,D1,"(45, 88)",5,26.0
5,Greedy,D2,"(22, 86)",11,21.0
5,Greedy,D3,"(15, 95)",6,18.0
5,Auction,D1,"(45, 88)",5,26.0
5,Auction,D2,"(22, 86)",11,21.0
5,Auction,D3,"(15, 95)",6,18.0
5,Q-Learning,T5,"(89, 0)",6,22.0
5,Q-Learning,D2,"(22, 86)",11,21.0
5,Q-Learning,D3,"(15, 95)",6,18.0
6,Greedy,D1,"(45, 88)",6,26.0
6,Greedy,D2,"(22, 86)",12,21.0
6,Greedy,D3,"(15, 95)",7,18.0
6,Auction,D1,"(45, 88)",6,26.0
6,Auction,D2,"(22, 86)",12,21.0
6,Auction,D3,"(15, 95)",7,18.0
6,Q-Learning,T5,"(89, 0)",7,22.0
