time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(22, 35)",3,25.0
0,Greedy,T2,"(89, 100)",9,13.0
0,Greedy,T3,"(8, 59)",7,27.0
0,Greedy,T4,"(11, 61)",6,12.0
0,Greedy,T5,"(14, 13)",4,13.0
0,Greedy,T6,"(22, 2)",3,11.0
0,Greedy,T7,"(70, 64)",4,23.0
0,Greedy,T8,"(93, 75)",5,27.0
0,Greedy,T9,"(64, 10)",8,26.0
0,Greedy,T10,"(85, 73)",8,14.0
0,Auction,T1,"(22, 35)",3,25.0
0,Auction,T2,"(89, 100)",9,13.0
0,Auction,T3,"(8, 59)",7,27.0
0,Auction,T4,"(11, 61)",6,12.0
0,Auction,T5,"(14, 13)",4,13.0
0,Auction,T6,"(22, 2)",3,11.0
0,Auction,T7,"(70, 64)",4,23.0
0,Auction,T8,"(93, 75)",5,27.0
0,Auction,T9,"(64, 10)",8,26.0
0,Auction,T10,"(85, 73)",8,14.0
0,Q-Learning,T1,"(22, 35)",3,25.0
0,Q-Learning,T2,"(89, 100)",9,13.0
0,Q-Learning,T3,"(8, 59)",7,27.0
0,Q-Learning,T4,"(11, 61)",6,12.0
0,Q-Learning,T5,"(14, 13)",4,13.0
0,Q-Learning,T6,"(22, 2)",3,11.0
0,Q-Learning,T7,"(70, 64)",4,23.0
0,Q-Learning,T8,"(93, 75)",5,27.0
0,Q-Learning,T9,"(64, 10)",8,26.0
0,Q-Learning,T10,"(85, 73)",8,14.0
1,Greedy,T6,"(22, 2)",4,11.0
1,Auction,T6,"(22, 2)",4,11.0
1,Q-Learning,T1,"(22, 35)",4,25.0
2,Greedy,T6,"(22, 2)",5,11.0
2,Auction,T6,"(22, 2)",5,11.0
2,Q-Learning,T1,"(22, 35)",5,25.0
3,Greedy,T6,"(22, 2)",6,11.0
3,Greedy,D2,"(53, 34)",3,15.0
3,Auction,T6,"(22, 2)",6,11.0
3,Auction,D2,"(53, 34)",3,15.0
3,Q-Learning,T1,"(22, 35)",6,25.0
3,Q-Learning,D2,"(53, 34)",3,15.0
4,Greedy,T6,"(22, 2)",7,11.0
4,Greedy,D2,"(53, 34)",4,15.0
4,Greedy,D3,"(86, 61)",8,16.0
4,Auction,T6,"(22, 2)",7,11.0
4,Auction,D2,"(53, 34)",4,15.0
4,Auction,D3,"(86, 61)",8,16.0
4,Q-Learning,T1,"(22, 35)",7,25.0
4,Q-Learning,D2,"(53, 34)",4,15.0
4,Q-Learning,D3,"(86, 61)",8,16.0
5,Greedy,T6,"(22, 2)",8,11.0
5,Greedy,D2,"(53, 34)",5,15.0
5,Greedy,D3,"(86, 61)",9,16.0
5,Greedy,D4,"(74, 56)",10,17.0
5,Auction,T6,"(22, 2)",8,11.0
5,Auction,D2,"(53, 34)",5,15.0
5,Auction,D3,"(86, 61)",9,16.0
5,Auction,D4,"(74, 56)",10,17.0
5,Q-Learning,T1,"(22, 35)",8,25.0
5,Q-Learning,D2,"(53, 34)",5,15.0
5,Q-Learning,D3,"(86, 61)",9,16.0
5,Q-Learning,D4,"(74, 56)",10,17.0
6,Greedy,T6,"(22, 2)",9,11.0
6,Greedy,D2,"(53, 34)",6,15.0
6,Greedy,D3,"(86, 61)",10,16.0
6,Greedy,D4,"(74, 56)",11,17.0
6,Auction,T6,"(22, 2)",9,11.0
6,Auction,D2,"(53, 34)",6,15.0
6,Auction,D3,"(86, 61)",10,16.0
6,Auction,D4,"(74, 56)",11,17.0
6,Q-Learning,T1,"(22, 35)",9,25.0
6,Q-Learning,D2,"(53, 34)",6,15.0
6,Q-Learning,D3,"(86, 61)",10,16.0
6,Q-Learning,D4,"(74, 56)",11,17.0
7,Greedy,T6,"(22, 2)",10,11.0
7,Greedy,D2,"(53, 34)",7,15.0
7,Greedy,D3,"(86, 61)",11,16.0
7,Greedy,D4,"(74, 56)",12,17.0
7,Greedy,D5,"(34, 97)",5,24.0
7,Auction,T6,"(22, 2)",10,11.0
7,Auction,D2,"(53, 34)",7,15.0
7,Auction,D3,"(86, 61)",11,16.0
7,Auction,D4,"(74, 56)",12,17.0
7,Auction,D5,"(34, 97)",5,24.0
7,Q-Learning,T1,"(22, 35)",10,25.0
7,Q-Learning,D2,"(53, 34)",7,15.0
7,Q-Learning,D3,"(86, 61)",11,16.0
7,Q-Learning,D4,"(74, 56)",12,17.0
7,Q-Learning,D5,"(34, 97)",5,24.0
8,Greedy,T6,"(22, 2)",11,11.0
8,Greedy,D2,"(53, 34)",8,15.0
8,Greedy,D3,"(86, 61)",12,16.0
8,Greedy,D4,"(74, 56)",13,17.0
8,Greedy,D5,"(34, 97)",6,24.0
8,Greedy,D6,"(46, 37)",4,21.0
8,Auction,T6,"(22, 2)",11,11.0
8,Auction,D2,"(53, 34)",8,15.0
8,Auction,D3,"(86, 61)",12,16.0
8,Auction,D4,"(74, 56)",13,17.0
8,Auction,D5,"(34, 97)",6,24.0
8,Auction,D6,"(46, 37)",4,21.0
8,Q-Learning,T1,"(22, 35)",11,25.0
8,Q-Learning,D2,"(53, 34)",8,15.0
8,Q-Learning,D3,"(86, 61)",12,16.0
8,Q-Learning,D4,"(74, 56)",13,17.0
8,Q-Learning,D5,"(34, 97)",6,24.0
8,Q-Learning,D6,"(46, 37)",4,21.0
9,Greedy,T6,"(22, 2)",12,11.0
9,Greedy,D2,"(53, 34)",9,15.0
9,Greedy,D3,"(86, 61)",13,16.0
9,Greedy,D4,"(74, 56)",14,17.0
9,Greedy,D5,"(34, 97)",7,24.0
9,Greedy,D6,"(46, 37)",5,21.0
9,Auction,T6,"(22, 2)",12,11.0
9,Auction,D2,"(53, 34)",9,15.0
9,Auction,D3,"(86, 61)",13,16.0
9,Auction,D4,"(74, 56)",14,17.0
9,Auction,D5,"(34, 97)",7,24.0
9,Auction,D6,"(46, 37)",5,21.0
9,Q-Learning,T1,"(22, 35)",12,25.0
9,Q-Learning,D2,"(53, 34)",9,15.0
9,Q-Learning,D3,"(86, 61)",13,16.0
9,Q-Learning,D4,"(74, 56)",14,17.0
9,Q-Learning,D5,"(34, 97)",7,24.0
9,Q-Learning,D6,"(46, 37)",5,21.0
10,Greedy,T6,"(22, 2)",13,11.0
10,Greedy,D2,"(53, 34)",10,15.0
10,Greedy,D3,"(86, 61)",14,16.0
10,Greedy,D4,"(74, 56)",15,17.0
10,Greedy,D5,"(34, 97)",8,24.0
10,Greedy,D6,"(46, 37)",6,21.0
10,Auction,T6,"(22, 2)",13,11.0
10,Auction,D2,"(53, 34)",10,15.0
10,Auction,D3,"(86, 61)",14,16.0
10,Auction,D4,"(74, 56)",15,17.0
10,Auction,D5,"(34, 97)",8,24.0
10,Auction,D6,"(46, 37)",6,21.0
10,Q-Learning,T1,"(22, 35)",13,25.0
10,Q-Learning,D2,"(53, 34)",10,15.0
10,Q-Learning,D3,"(86, 61)",14,16.0
10,Q-Learning,D4,"(74, 56)",15,17.0
10,Q-Learning,D5,"(34, 97)",8,24.0
10,Q-Learning,D6,"(46, 37)",6,21.0
11,Greedy,T6,"(22, 2)",14,11.0
11,Greedy,D2,"(53, 34)",11,15.0
11,Greedy,D3,"(86, 61)",15,16.0
11,Greedy,D4,"(74, 56)",16,17.0
11,Greedy,D5,"(34, 97)",9,24.0
11,Greedy,D6,"(46, 37)",7,21.0
11,Auction,T6,"(22, 2)",14,11.0
11,Auction,D2,"(53, 34)",11,15.0
11,Auction,D3,"(86, 61)",15,16.0
11,Auction,D4,"(74, 56)",16,17.0
11,Auction,D5,"(34, 97)",9,24.0
11,Auction,D6,"(46, 37)",7,21.0
11,Q-Learning,T1,"(22, 35)",14,25.0
11,Q-Learning,D2,"(53, 34)",11,15.0
11,Q-Learning,D3,"(86, 61)",15,16.0
11,Q-Learning,D4,"(74, 56)",16,17.0
11,Q-Learning,D5,"(34, 97)",9,24.0
11,Q-Learning,D6,"(46, 37)",7,21.0
12,Greedy,T6,"(22, 2)",15,11.0
12,Greedy,D2,"(53, 34)",12,15.0
12,Greedy,D3,"(86, 61)",16,16.0
12,Greedy,D4,"(74, 56)",17,17.0
12,Greedy,D5,"(34, 97)",10,24.0
12,Greedy,D6,"(46, 37)",8,21.0
12,Auction,T6,"(22, 2)",15,11.0
12,Auction,D2,"(53, 34)",12,15.0
12,Auction,D3,"(86, 61)",16,16.0
12,Auction,D4,"(74, 56)",17,17.0
12,Auction,D5,"(34, 97)",10,24.0
12,Auction,D6,"(46, 37)",8,21.0
12,Q-Learning,T1,"(22, 35)",15,25.0
12,Q-Learning,D2,"(53, 34)",12,15.0
12,Q-Learning,D3,"(86, 61)",16,16.0
12,Q-Learning,D4,"(74, 56)",17,17.0
12,Q-Learning,D5,"(34, 97)",10,24.0
12,Q-Learning,D6,"(46, 37)",8,21.0
13,Greedy,T6,"(22, 2)",16,11.0
13,Greedy,D2,"(53, 34)",13,15.0
13,Greedy,D3,"(86, 61)",17,16.0
13,Greedy,D4,"(74, 56)",18,17.0
13,Greedy,D5,"(34, 97)",11,24.0
13,Greedy,D6,"(46, 37)",9,21.0
13,Greedy,D7,"(22, 1)",3,18.0
13,Auction,T6,"(22, 2)",16,11.0
13,Auction,D2,"(53, 34)",13,15.0
13,Auction,D3,"(86, 61)",17,16.0
13,Auction,D4,"(74, 56)",18,17.0
13,Auction,D5,"(34, 97)",11,24.0
13,Auction,D6,"(46, 37)",9,21.0
13,Auction,D7,"(22, 1)",3,18.0
13,Q-Learning,T1,"(22, 35)",16,25.0
13,Q-Learning,D2,"(53, 34)",13,15.0
13,Q-Learning,D3,"(86, 61)",17,16.0
13,Q-Learning,D4,"(74, 56)",18,17.0
13,Q-Learning,D5,"(34, 97)",11,24.0
13,Q-Learning,D6,"(46, 37)",9,21.0
13,Q-Learning,D7,"(22, 1)",3,18.0
14,Greedy,T6,"(22, 2)",17,11.0
14,Greedy,D2,"(53, 34)",14,15.0
14,Greedy,D3,"(86, 61)",18,16.0
14,Greedy,D4,"(74, 56)",19,17.0
14,Greedy,D5,"(34, 97)",12,24.0
14,Greedy,D6,"(46, 37)",10,21.0
14,Greedy,D7,"(22, 1)",4,18.0
14,Greedy,D8,"(8, 71)",9,14.0
14,Auction,T6,"(22, 2)",17,11.0
14,Auction,D2,"(53, 34)",14,15.0
14,Auction,D3,"(86, 61)",18,16.0
14,Auction,D4,"(74, 56)",19,17.0
14,Auction,D5,"(34, 97)",12,24.0
14,Auction,D6,"(46, 37)",10,21.0
14,Auction,D7,"(22, 1)",4,18.0
14,Auction,D8,"(8, 71)",9,14.0
14,Q-Learning,T1,"(22, 35)",17,25.0
14,Q-Learning,D2,"(53, 34)",14,15.0
14,Q-Learning,D3,"(86, 61)",18,16.0
14,Q-Learning,D4,"(74, 56)",19,17.0
14,Q-Learning,D5,"(34, 97)",12,24.0
14,Q-Learning,D6,"(46, 37)",10,21.0
14,Q-Learning,D7,"(22, 1)",4,18.0
14,Q-Learning,D8,"(8, 71)",9,14.0
15,Greedy,T6,"(22, 2)",18,11.0
15,Greedy,D2,"(53, 34)",15,15.0
15,Greedy,D3,"(86, 61)",19,16.0
15,Greedy,D4,"(74, 56)",20,17.0
15,Greedy,D5,"(34, 97)",13,24.0
15,Greedy,D6,"(46, 37)",11,21.0
15,Greedy,D7,"(22, 1)",5,18.0
15,Greedy,D8,"(8, 71)",10,14.0
