time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(40, 5)",7,22.0
0,Greedy,T2,"(48, 63)",2,21.0
0,Greedy,T3,"(41, 10)",3,10.0
0,Greedy,T4,"(47, 8)",4,20.0
0,Greedy,T5,"(50, 4)",10,12.0
0,Greedy,T6,"(4, 71)",7,18.0
0,Greedy,T7,"(36, 59)",4,20.0
0,Greedy,T8,"(30, 49)",9,14.0
0,Greedy,T9,"(44, 58)",4,13.0
0,Greedy,T10,"(49, 49)",4,23.0
0,Auction,T1,"(40, 5)",7,22.0
0,Auction,T2,"(48, 63)",2,21.0
0,Auction,T3,"(41, 10)",3,10.0
0,Auction,T4,"(47, 8)",4,20.0
0,Auction,T5,"(50, 4)",10,12.0
0,Auction,T6,"(4, 71)",7,18.0
0,Auction,T7,"(36, 59)",4,20.0
0,Auction,T8,"(30, 49)",9,14.0
0,Auction,T9,"(44, 58)",4,13.0
0,Auction,T10,"(49, 49)",4,23.0
0,Q-Learning,T1,"(40, 5)",7,22.0
0,Q-Learning,T2,"(48, 63)",2,21.0
0,Q-Learning,T3,"(41, 10)",3,10.0
0,Q-Learning,T4,"(47, 8)",4,20.0
0,Q-Learning,T5,"(50, 4)",10,12.0
0,Q-Learning,T6,"(4, 71)",7,18.0
0,Q-Learning,T7,"(36, 59)",4,20.0
0,Q-Learning,T8,"(30, 49)",9,14.0
0,Q-Learning,T9,"(44, 58)",4,13.0
0,Q-Learning,T10,"(49, 49)",4,23.0
10,Greedy,D1,"(12, 79)",8,10.0
10,Auction,D1,"(12, 79)",8,10.0
10,Q-Learning,D1,"(12, 79)",8,10.0
11,Greedy,D1,"(12, 79)",9,10.0
11,Auction,D1,"(12, 79)",9,10.0
11,Q-Learning,D1,"(12, 79)",9,10.0
12,Greedy,D1,"(12, 79)",10,10.0
12,Greedy,D2,"(52, 8)",1,22.0
12,Auction,D1,"(12, 79)",10,10.0
12,Auction,D2,"(52, 8)",1,22.0
12,Q-Learning,D1,"(12, 79)",10,10.0
12,Q-Learning,D2,"(52, 8)",1,22.0
13,Greedy,D1,"(12, 79)",11,10.0
13,Greedy,D2,"(52, 8)",2,22.0
13,Auction,D1,"(12, 79)",11,10.0
13,Auction,D2,"(52, 8)",2,22.0
13,Q-Learning,D2,"(52, 8)",2,22.0
14,Greedy,D2,"(52, 8)",3,22.0
14,Greedy,D3,"(97, 80)",1,26.0
14,Auction,D1,"(12, 79)",12,10.0
14,Auction,D2,"(52, 8)",3,22.0
14,Auction,D3,"(97, 80)",1,26.0
14,Q-Learning,D2,"(52, 8)",3,22.0
14,Q-Learning,D3,"(97, 80)",1,26.0
15,Greedy,D2,"(52, 8)",4,22.0
15,Greedy,D3,"(97, 80)",2,26.0
15,Greedy,D4,"(22, 80)",6,29.0
15,Auction,D1,"(12, 79)",13,10.0
15,Auction,D3,"(97, 80)",2,26.0
15,Auction,D4,"(22, 80)",6,29.0
15,Q-Learning,D2,"(52, 8)",4,22.0
15,Q-Learning,D3,"(97, 80)",2,26.0
15,Q-Learning,D4,"(22, 80)",6,29.0
16,Greedy,D2,"(52, 8)",5,22.0
16,Greedy,D3,"(97, 80)",3,26.0
16,Greedy,D4,"(22, 80)",7,29.0
16,Auction,D3,"(97, 80)",3,26.0
16,Auction,D4,"(22, 80)",7,29.0
16,Q-Learning,D2,"(52, 8)",5,22.0
16,Q-Learning,D3,"(97, 80)",3,26.0
16,Q-Learning,D4,"(22, 80)",7,29.0
17,Greedy,D2,"(52, 8)",6,22.0
17,Greedy,D3,"(97, 80)",4,26.0
17,Greedy,D4,"(22, 80)",8,29.0
17,Greedy,D5,"(81, 50)",5,16.0
17,Auction,D3,"(97, 80)",4,26.0
17,Auction,D4,"(22, 80)",8,29.0
17,Auction,D5,"(81, 50)",5,16.0
17,Q-Learning,D3,"(97, 80)",4,26.0
17,Q-Learning,D4,"(22, 80)",8,29.0
17,Q-Learning,D5,"(81, 50)",5,16.0
18,Greedy,D2,"(52, 8)",7,22.0
18,Greedy,D3,"(97, 80)",5,26.0
18,Greedy,D4,"(22, 80)",9,29.0
18,Greedy,D5,"(81, 50)",6,16.0
18,Auction,D3,"(97, 80)",5,26.0
18,Auction,D4,"(22, 80)",9,29.0
18,Auction,D5,"(81, 50)",6,16.0
18,Auction,D6,"(83, 46)",10,22.0
18,Q-Learning,D3,"(97, 80)",5,26.0
18,Q-Learning,D4,"(22, 80)",9,29.0
18,Q-Learning,D5,"(81, 50)",6,16.0
18,Q-Learning,D6,"(83, 46)",10,22.0
19,Greedy,D2,"(52, 8)",8,22.0
19,Greedy,D3,"(97, 80)",6,26.0
19,Greedy,D5,"(81, 50)",7,16.0
19,Greedy,D7,"(97, 27)",8,24.0
19,Auction,D3,"(97, 80)",6,26.0
19,Auction,D4,"(22, 80)",10,29.0
19,Auction,D5,"(81, 50)",7,16.0
19,Auction,D6,"(83, 46)",11,22.0
19,Auction,D7,"(97, 27)",8,24.0
19,Q-Learning,D3,"(97, 80)",6,26.0
19,Q-Learning,D4,"(22, 80)",10,29.0
19,Q-Learning,D5,"(81, 50)",7,16.0
19,Q-Learning,D6,"(83, 46)",11,22.0
19,Q-Learning,D7,"(97, 27)",8,24.0
20,Greedy,D2,"(52, 8)",9,22.0
20,Greedy,D3,"(97, 80)",7,26.0
