time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(5, 90)",8,23.0
0,Greedy,T2,"(42, 67)",6,25.0
0,Greedy,T3,"(78, 77)",3,26.0
0,Greedy,T4,"(88, 75)",10,21.0
0,Greedy,T5,"(61, 96)",9,30.0
0,Greedy,T6,"(67, 50)",1,29.0
0,Greedy,T7,"(15, 92)",9,25.0
0,Greedy,T8,"(41, 25)",6,29.0
0,Greedy,T9,"(29, 8)",9,16.0
0,Greedy,T10,"(27, 55)",4,24.0
0,Auction,T1,"(5, 90)",8,23.0
0,Auction,T2,"(42, 67)",6,25.0
0,Auction,T3,"(78, 77)",3,26.0
0,Auction,T4,"(88, 75)",10,21.0
0,Auction,T5,"(61, 96)",9,30.0
0,Auction,T6,"(67, 50)",1,29.0
0,Auction,T7,"(15, 92)",9,25.0
0,Auction,T8,"(41, 25)",6,29.0
0,Auction,T9,"(29, 8)",9,16.0
0,Auction,T10,"(27, 55)",4,24.0
0,Q-Learning,T1,"(5, 90)",8,23.0
0,Q-Learning,T2,"(42, 67)",6,25.0
0,Q-Learning,T3,"(78, 77)",3,26.0
0,Q-Learning,T4,"(88, 75)",10,21.0
0,Q-Learning,T5,"(61, 96)",9,30.0
0,Q-Learning,T6,"(67, 50)",1,29.0
0,Q-Learning,T7,"(15, 92)",9,25.0
0,Q-Learning,T8,"(41, 25)",6,29.0
0,Q-Learning,T9,"(29, 8)",9,16.0
0,Q-Learning,T10,"(27, 55)",4,24.0
2,Greedy,D1,"(78, 7)",8,22.0
2,Auction,D1,"(78, 7)",8,22.0
2,Q-Learning,D1,"(78, 7)",8,22.0
3,Greedy,D1,"(78, 7)",9,22.0
3,Auction,D1,"(78, 7)",9,22.0
3,Q-Learning,D1,"(78, 7)",9,22.0
4,Greedy,D1,"(78, 7)",10,22.0
4,Greedy,D2,"(23, 63)",9,27.0
4,Auction,D1,"(78, 7)",10,22.0
4,Auction,D2,"(23, 63)",9,27.0
4,Q-Learning,D1,"(78, 7)",10,22.0
4,Q-Learning,D2,"(23, 63)",9,27.0
5,Greedy,D1,"(78, 7)",11,22.0
5,Greedy,D2,"(23, 63)",10,27.0
5,Auction,D1,"(78, 7)",11,22.0
5,Auction,D2,"(23, 63)",10,27.0
5,Q-Learning,D1,"(78, 7)",11,22.0
5,Q-Learning,D2,"(23, 63)",10,27.0
6,Greedy,D1,"(78, 7)",12,22.0
6,Greedy,D2,"(23, 63)",11,27.0
6,Greedy,D3,"(79, 8)",3,20.0
6,Auction,D1,"(78, 7)",12,22.0
6,Auction,D2,"(23, 63)",11,27.0
6,Auction,D3,"(79, 8)",3,20.0
6,Q-Learning,D1,"(78, 7)",12,22.0
6,Q-Learning,D2,"(23, 63)",11,27.0
6,Q-Learning,D3,"(79, 8)",3,20.0
7,Greedy,D1,"(78, 7)",13,22.0
7,Greedy,D2,"(23, 63)",12,27.0
7,Greedy,D3,"(79, 8)",4,20.0
7,Greedy,D4,"(33, 99)",3,11.0
7,Auction,D1,"(78, 7)",13,22.0
7,Auction,D2,"(23, 63)",12,27.0
7,Auction,D3,"(79, 8)",4,20.0
7,Auction,D4,"(33, 99)",3,11.0
7,Q-Learning,D1,"(78, 7)",13,22.0
7,Q-Learning,D2,"(23, 63)",12,27.0
7,Q-Learning,D3,"(79, 8)",4,20.0
7,Q-Learning,D4,"(33, 99)",3,11.0
8,Greedy,D1,"(78, 7)",14,22.0
8,Greedy,D2,"(23, 63)",13,27.0
8,Greedy,D3,"(79, 8)",5,20.0
8,Greedy,D4,"(33, 99)",4,11.0
8,Auction,D1,"(78, 7)",14,22.0
8,Auction,D2,"(23, 63)",13,27.0
8,Auction,D3,"(79, 8)",5,20.0
8,Auction,D4,"(33, 99)",4,11.0
8,Q-Learning,D1,"(78, 7)",14,22.0
8,Q-Learning,D2,"(23, 63)",13,27.0
8,Q-Learning,D3,"(79, 8)",5,20.0
8,Q-Learning,D4,"(33, 99)",4,11.0
9,Greedy,D1,"(78, 7)",15,22.0
9,Greedy,D2,"(23, 63)",14,27.0
9,Greedy,D3,"(79, 8)",6,20.0
9,Greedy,D4,"(33, 99)",5,11.0
9,Auction,D1,"(78, 7)",15,22.0
9,Auction,D2,"(23, 63)",14,27.0
9,Auction,D3,"(79, 8)",6,20.0
9,Auction,D4,"(33, 99)",5,11.0
9,Q-Learning,D1,"(78, 7)",15,22.0
9,Q-Learning,D2,"(23, 63)",14,27.0
9,Q-Learning,D3,"(79, 8)",6,20.0
9,Q-Learning,D4,"(33, 99)",5,11.0
10,Greedy,D1,"(78, 7)",16,22.0
10,Greedy,D2,"(23, 63)",15,27.0
10,Greedy,D3,"(79, 8)",7,20.0
10,Greedy,D4,"(33, 99)",6,11.0
10,Auction,D1,"(78, 7)",16,22.0
10,Auction,D2,"(23, 63)",15,27.0
10,Auction,D3,"(79, 8)",7,20.0
10,Auction,D4,"(33, 99)",6,11.0
10,Q-Learning,D1,"(78, 7)",16,22.0
10,Q-Learning,D2,"(23, 63)",15,27.0
10,Q-Learning,D3,"(79, 8)",7,20.0
10,Q-Learning,D4,"(33, 99)",6,11.0
11,Greedy,D1,"(78, 7)",17,22.0
11,Greedy,D2,"(23, 63)",16,27.0
11,Greedy,D3,"(79, 8)",8,20.0
11,Greedy,D4,"(33, 99)",7,11.0
11,Auction,D1,"(78, 7)",17,22.0
11,Auction,D2,"(23, 63)",16,27.0
11,Auction,D3,"(79, 8)",8,20.0
11,Auction,D4,"(33, 99)",7,11.0
11,Q-Learning,D1,"(78, 7)",17,22.0
11,Q-Learning,D2,"(23, 63)",16,27.0
