time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(6, 78)",6,29.0
0,Greedy,T2,"(34, 34)",1,12.0
0,Greedy,T3,"(96, 3)",9,16.0
0,Greedy,T4,"(87, 14)",1,23.0
0,Greedy,T5,"(11, 67)",6,11.0
0,Greedy,T6,"(18, 76)",1,25.0
0,Greedy,T7,"(94, 73)",8,28.0
0,Greedy,T8,"(42, 55)",4,26.0
0,Greedy,T9,"(47, 32)",8,14.0
0,Greedy,T10,"(55, 91)",4,16.0
0,Auction,T1,"(6, 78)",6,29.0
0,Auction,T2,"(34, 34)",1,12.0
0,Auction,T3,"(96, 3)",9,16.0
0,Auction,T4,"(87, 14)",1,23.0
0,Auction,T5,"(11, 67)",6,11.0
0,Auction,T6,"(18, 76)",1,25.0
0,Auction,T7,"(94, 73)",8,28.0
0,Auction,T8,"(42, 55)",4,26.0
0,Auction,T9,"(47, 32)",8,14.0
0,Auction,T10,"(55, 91)",4,16.0
0,Q-Learning,T1,"(6, 78)",6,29.0
0,Q-Learning,T2,"(34, 34)",1,12.0
0,Q-Learning,T3,"(96, 3)",9,16.0
0,Q-Learning,T4,"(87, 14)",1,23.0
0,Q-Learning,T5,"(11, 67)",6,11.0
0,Q-Learning,T6,"(18, 76)",1,25.0
0,Q-Learning,T7,"(94, 73)",8,28.0
0,Q-Learning,T8,"(42, 55)",4,26.0
0,Q-Learning,T9,"(47, 32)",8,14.0
0,Q-Learning,T10,"(55, 91)",4,16.0
1,Greedy,D1,"(90, 82)",2,25.0
1,Auction,T4,"(87, 14)",2,23.0
1,Q-Learning,T2,"(34, 34)",2,12.0
2,Greedy,D1,"(90, 82)",3,25.0
2,Greedy,D2,"(7, 30)",9,11.0
2,Auction,T4,"(87, 14)",3,23.0
2,Auction,D2,"(7, 30)",9,11.0
2,Q-Learning,T2,"(34, 34)",3,12.0
2,Q-Learning,D2,"(7, 30)",9,11.0
3,Greedy,D1,"(90, 82)",4,25.0
3,Greedy,D2,"(7, 30)",10,11.0
3,Greedy,D3,"(41, 92)",1,13.0
3,Auction,T4,"(87, 14)",4,23.0
3,Auction,D2,"(7, 30)",10,11.0
3,Auction,D3,"(41, 92)",1,13.0
3,Q-Learning,T2,"(34, 34)",4,12.0
3,Q-Learning,D2,"(7, 30)",10,11.0
3,Q-Learning,D3,"(41, 92)",1,13.0
4,Greedy,D1,"(90, 82)",5,25.0
4,Greedy,D2,"(7, 30)",11,11.0
4,Greedy,D3,"(41, 92)",2,13.0
4,Greedy,D4,"(78, 46)",3,30.0
4,Auction,T4,"(87, 14)",5,23.0
4,Auction,D2,"(7, 30)",11,11.0
