task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T3,23.0,2.4595492912420727,25.459549291242073,1.1069369257061772,25.459549291242073
T10,23.0,0.9055385138137417,23.90553851381374,1.0393712397310322,23.90553851381374
T9,15.0,4.47213595499958,19.47213595499958,1.298142396999972,19.47213595499958
T4,20.0,1.406979685970872,21.40697968597087,1.0703489842985436,21.40697968597087
T2,16.0,6.871842709362768,22.871842709362767,1.429490169335173,22.871842709362767
T1,17.0,1.8439088914585775,18.84390889145858,1.1084652289093282,18.84390889145858
T8,26.0,2.8333333333333335,28.833333333333332,1.108974358974359,28.833333333333332
T6,25.0,6.473503688112026,31.473503688112025,1.258940147524481,31.473503688112025
T7,13.0,1.665986255670086,14.665986255670086,1.128152788897699,14.665986255670086
T5,18.0,21.25,39.25,2.1805555555555554,39.25
E1,28.0,10.891861781221083,38.89186178122108,1.3889950636150385,38.89186178122108
E4,15.0,3.162277660168379,18.162277660168378,1.210818510677892,18.162277660168378
E5,20.0,6.576473218982954,26.576473218982954,1.3288236609491477,26.576473218982954
E2,23.0,1.9166296949998198,24.91662969499982,1.0833317258695574,24.91662969499982
E3,16.0,26.84316590038432,42.84316590038432,2.67769786877402,42.84316590038432
E7,26.0,1.9026297590440446,27.902629759044046,1.0731780676555402,27.902629759044046
E10,22.0,3.4516054593353482,25.451605459335347,1.1568911572425158,25.451605459335347
E6,14.0,1.1666666666666667,15.166666666666666,1.0833333333333333,15.166666666666666
E8,23.0,7.609615627612212,30.60961562761221,1.330852853374444,30.60961562761221
E9,30.0,2.3769728648009427,32.37697286480094,1.0792324288266981,32.37697286480094
E11,24.0,16.00781059358212,40.00781059358212,1.6669921080659218,40.00781059358212
E25,11.0,2.242270674512285,13.242270674512286,1.203842788592026,13.242270674512286
E12,30.0,8.08462189042327,38.08462189042327,1.2694873963474425,38.08462189042327
E14,13.0,15.759674709167557,28.759674709167555,2.212282669935966,28.759674709167555
E13,16.0,5.0803543183522155,21.080354318352214,1.3175221448970134,21.080354318352214
E16,18.0,3.7389292366578286,21.738929236657828,1.207718290925435,21.738929236657828
E21,18.0,7.406078584514209,25.40607858451421,1.4114488102507894,25.40607858451421
E44,18.0,0.9428090415820635,18.942809041582063,1.0523782800878925,18.942809041582063
E49,10.0,1.9121323175972944,11.912132317597294,1.1912132317597295,11.912132317597294
