time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(74, 12)",8,13.0
0,Greedy,T2,"(36, 29)",10,13.0
0,Greedy,T3,"(18, 43)",6,13.0
0,Greedy,T4,"(86, 48)",9,14.0
0,Greedy,T5,"(35, 13)",10,25.0
0,Greedy,T6,"(100, 34)",4,30.0
0,Greedy,T7,"(93, 46)",8,17.0
0,Greedy,T8,"(54, 7)",6,12.0
0,Greedy,T9,"(87, 72)",6,17.0
0,Greedy,T10,"(49, 62)",4,30.0
0,Auction,T1,"(74, 12)",8,13.0
0,Auction,T2,"(36, 29)",10,13.0
0,Auction,T3,"(18, 43)",6,13.0
0,Auction,T4,"(86, 48)",9,14.0
0,Auction,T5,"(35, 13)",10,25.0
0,Auction,T6,"(100, 34)",4,30.0
0,Auction,T7,"(93, 46)",8,17.0
0,Auction,T8,"(54, 7)",6,12.0
0,Auction,T9,"(87, 72)",6,17.0
0,Auction,T10,"(49, 62)",4,30.0
0,Q-Learning,T1,"(74, 12)",8,13.0
0,Q-Learning,T2,"(36, 29)",10,13.0
0,Q-Learning,T3,"(18, 43)",6,13.0
0,Q-Learning,T4,"(86, 48)",9,14.0
0,Q-Learning,T5,"(35, 13)",10,25.0
0,Q-Learning,T6,"(100, 34)",4,30.0
0,Q-Learning,T7,"(93, 46)",8,17.0
0,Q-Learning,T8,"(54, 7)",6,12.0
0,Q-Learning,T9,"(87, 72)",6,17.0
0,Q-Learning,T10,"(49, 62)",4,30.0
1,Greedy,T10,"(49, 62)",5,30.0
1,Auction,T6,"(100, 34)",5,30.0
1,Q-Learning,T6,"(100, 34)",5,30.0
2,Greedy,T10,"(49, 62)",6,30.0
2,Greedy,D2,"(43, 49)",3,28.0
2,Auction,T6,"(100, 34)",6,30.0
2,Auction,D2,"(43, 49)",3,28.0
2,Q-Learning,T6,"(100, 34)",6,30.0
2,Q-Learning,D2,"(43, 49)",3,28.0
3,Greedy,T10,"(49, 62)",7,30.0
3,Greedy,D2,"(43, 49)",4,28.0
3,Auction,T6,"(100, 34)",7,30.0
3,Auction,D2,"(43, 49)",4,28.0
3,Q-Learning,T6,"(100, 34)",7,30.0
3,Q-Learning,D2,"(43, 49)",4,28.0
4,Greedy,T10,"(49, 62)",8,30.0
4,Greedy,D2,"(43, 49)",5,28.0
4,Greedy,D3,"(89, 52)",10,24.0
4,Auction,T6,"(100, 34)",8,30.0
4,Auction,D2,"(43, 49)",5,28.0
4,Auction,D3,"(89, 52)",10,24.0
4,Q-Learning,T6,"(100, 34)",8,30.0
4,Q-Learning,D2,"(43, 49)",5,28.0
4,Q-Learning,D3,"(89, 52)",10,24.0
5,Greedy,T10,"(49, 62)",9,30.0
5,Greedy,D2,"(43, 49)",6,28.0
5,Greedy,D3,"(89, 52)",11,24.0
5,Greedy,D4,"(73, 61)",4,22.0
5,Auction,T6,"(100, 34)",9,30.0
5,Auction,D2,"(43, 49)",6,28.0
5,Auction,D3,"(89, 52)",11,24.0
5,Auction,D4,"(73, 61)",4,22.0
5,Q-Learning,T6,"(100, 34)",9,30.0
5,Q-Learning,D2,"(43, 49)",6,28.0
5,Q-Learning,D3,"(89, 52)",11,24.0
5,Q-Learning,D4,"(73, 61)",4,22.0
6,Greedy,T10,"(49, 62)",10,30.0
6,Greedy,D2,"(43, 49)",7,28.0
6,Greedy,D3,"(89, 52)",12,24.0
6,Greedy,D4,"(73, 61)",5,22.0
6,Greedy,D5,"(73, 16)",7,14.0
6,Auction,T6,"(100, 34)",10,30.0
6,Auction,D2,"(43, 49)",7,28.0
6,Auction,D3,"(89, 52)",12,24.0
6,Auction,D4,"(73, 61)",5,22.0
6,Auction,D5,"(73, 16)",7,14.0
6,Q-Learning,T6,"(100, 34)",10,30.0
6,Q-Learning,D2,"(43, 49)",7,28.0
6,Q-Learning,D3,"(89, 52)",12,24.0
6,Q-Learning,D4,"(73, 61)",5,22.0
6,Q-Learning,D5,"(73, 16)",7,14.0
7,Greedy,T10,"(49, 62)",11,30.0
7,Greedy,D2,"(43, 49)",8,28.0
7,Greedy,D3,"(89, 52)",13,24.0
7,Greedy,D4,"(73, 61)",6,22.0
7,Greedy,D5,"(73, 16)",8,14.0
7,Greedy,D6,"(27, 36)",8,21.0
7,Auction,T6,"(100, 34)",11,30.0
7,Auction,D2,"(43, 49)",8,28.0
7,Auction,D3,"(89, 52)",13,24.0
7,Auction,D4,"(73, 61)",6,22.0
7,Auction,D5,"(73, 16)",8,14.0
7,Auction,D6,"(27, 36)",8,21.0
7,Q-Learning,T6,"(100, 34)",11,30.0
7,Q-Learning,D2,"(43, 49)",8,28.0
7,Q-Learning,D3,"(89, 52)",13,24.0
7,Q-Learning,D4,"(73, 61)",6,22.0
7,Q-Learning,D5,"(73, 16)",8,14.0
7,Q-Learning,D6,"(27, 36)",8,21.0
8,Greedy,T10,"(49, 62)",12,30.0
8,Greedy,D2,"(43, 49)",9,28.0
8,Greedy,D3,"(89, 52)",14,24.0
8,Greedy,D4,"(73, 61)",7,22.0
8,Greedy,D5,"(73, 16)",9,14.0
8,Greedy,D6,"(27, 36)",9,21.0
8,Auction,T6,"(100, 34)",12,30.0
8,Auction,D2,"(43, 49)",9,28.0
8,Auction,D3,"(89, 52)",14,24.0
8,Auction,D4,"(73, 61)",7,22.0
8,Auction,D5,"(73, 16)",9,14.0
8,Auction,D6,"(27, 36)",9,21.0
8,Q-Learning,T6,"(100, 34)",12,30.0
8,Q-Learning,D2,"(43, 49)",9,28.0
8,Q-Learning,D3,"(89, 52)",14,24.0
8,Q-Learning,D4,"(73, 61)",7,22.0
8,Q-Learning,D5,"(73, 16)",9,14.0
