time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(91, 37)",5,29.0
0,Greedy,T2,"(14, 8)",8,24.0
0,Greedy,T3,"(42, 75)",3,27.0
0,Greedy,T4,"(82, 19)",4,30.0
0,Greedy,T5,"(67, 88)",6,12.0
0,Greedy,T6,"(7, 60)",7,14.0
0,Greedy,T7,"(72, 64)",1,12.0
0,Greedy,T8,"(12, 56)",3,23.0
0,Greedy,T9,"(85, 16)",2,10.0
0,Greedy,T10,"(92, 85)",6,11.0
0,Auction,T1,"(91, 37)",5,29.0
0,Auction,T2,"(14, 8)",8,24.0
0,Auction,T3,"(42, 75)",3,27.0
0,Auction,T4,"(82, 19)",4,30.0
0,Auction,T5,"(67, 88)",6,12.0
0,Auction,T6,"(7, 60)",7,14.0
0,Auction,T7,"(72, 64)",1,12.0
0,Auction,T8,"(12, 56)",3,23.0
0,Auction,T9,"(85, 16)",2,10.0
0,Auction,T10,"(92, 85)",6,11.0
0,Q-Learning,T1,"(91, 37)",5,29.0
0,Q-Learning,T2,"(14, 8)",8,24.0
0,Q-Learning,T3,"(42, 75)",3,27.0
0,Q-Learning,T4,"(82, 19)",4,30.0
0,Q-Learning,T5,"(67, 88)",6,12.0
0,Q-Learning,T6,"(7, 60)",7,14.0
0,Q-Learning,T7,"(72, 64)",1,12.0
0,Q-Learning,T8,"(12, 56)",3,23.0
0,Q-Learning,T9,"(85, 16)",2,10.0
0,Q-Learning,T10,"(92, 85)",6,11.0
2,Greedy,D1,"(34, 48)",1,22.0
2,Auction,D1,"(34, 48)",1,22.0
2,Q-Learning,D1,"(34, 48)",1,22.0
3,Greedy,D1,"(34, 48)",2,22.0
3,Greedy,D2,"(25, 81)",10,12.0
3,Auction,D1,"(34, 48)",2,22.0
3,Auction,D2,"(25, 81)",10,12.0
3,Q-Learning,D1,"(34, 48)",2,22.0
3,Q-Learning,D2,"(25, 81)",10,12.0
4,Greedy,D1,"(34, 48)",3,22.0
4,Greedy,D2,"(25, 81)",11,12.0
4,Greedy,D3,"(74, 35)",6,17.0
4,Auction,D1,"(34, 48)",3,22.0
4,Auction,D2,"(25, 81)",11,12.0
4,Auction,D3,"(74, 35)",6,17.0
4,Q-Learning,D1,"(34, 48)",3,22.0
4,Q-Learning,D2,"(25, 81)",11,12.0
