task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T3,26.0,3.605551275463989,29.605551275463988,1.1386750490563071,29.605551275463988
T4,19.0,2.048787657176197,21.0487876571762,1.107830929325063,21.0487876571762
T5,20.0,5.044248650140519,25.044248650140517,1.2522124325070259,25.044248650140517
T6,12.0,3.5083674230770985,15.508367423077098,1.2923639519230916,15.508367423077098
T7,11.0,1.7916128329552332,12.791612832955233,1.1628738939050212,12.791612832955233
T8,28.0,3.4118360159890453,31.411836015989046,1.1218512862853232,31.411836015989046
T1,25.0,7.37563556583431,32.37563556583431,1.2950254226333724,32.37563556583431
T10,24.0,8.207381501496753,32.207381501496755,1.3419742292290315,32.207381501496755
T9,20.0,3.6733945010703426,23.67339450107034,1.183669725053517,23.67339450107034
T2,11.0,3.5978388574871505,14.597838857487151,1.327076259771559,14.597838857487151
D1,17.0,1.6814162167135063,18.681416216713508,1.0989068362772652,18.681416216713508
D2,21.0,3.693504475243258,24.69350447524326,1.1758811654877743,24.69350447524326
D5,26.0,4.099457958749615,30.099457958749614,1.1576714599519082,30.099457958749614
D6,26.0,1.1811273125260722,27.181127312526073,1.045427973558695,27.181127312526073
D3,13.0,7.938809190176111,20.938809190176112,1.610677630013547,20.938809190176112
D11,19.0,0.7453559924999299,19.74535599249993,1.0392292627631543,19.74535599249993
D4,28.0,9.340770846134703,37.3407708461347,1.333598958790525,37.3407708461347
D12,25.0,0.4581228472908512,25.458122847290852,1.0183249138916342,25.458122847290852
D8,14.0,10.574881796029684,24.574881796029686,1.755348699716406,24.574881796029686
D14,29.0,1.6996731711975948,30.699673171197595,1.0586094196964688,30.699673171197595
D7,27.0,8.683317338436964,35.683317338436964,1.3216043458680358,35.683317338436964
D9,21.0,3.9078900877931053,24.907890087793106,1.1860900041806242,24.907890087793106
D17,15.0,2.9917582261858353,17.991758226185837,1.1994505484123892,17.991758226185837
D18,21.0,10.918892902772798,31.918892902772797,1.5199472810844188,31.918892902772797
D20,21.0,1.4240006242195884,22.424000624219588,1.067809553534266,22.424000624219588
D13,15.0,5.893080269411609,20.89308026941161,1.3928720179607739,20.89308026941161
D24,24.0,2.4595492912420727,26.459549291242073,1.1024812204684198,26.459549291242073
D15,23.0,7.8545811119654525,30.85458111196545,1.3415035266071935,30.85458111196545
D10,22.0,3.7267799624996494,25.72677996249965,1.1693990892045294,25.72677996249965
D29,16.0,4.257346591481601,20.2573465914816,1.2660841619676,20.2573465914816
D21,11.0,2.266911751455907,13.266911751455908,1.2060828864959916,13.266911751455908
D19,10.0,6.52156915147964,16.52156915147964,1.6521569151479638,16.52156915147964
