task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
D1,15.0,1.4337208778404378,16.433720877840436,1.095581391856029,16.433720877840436
T9,15.0,8.0,23.0,1.5333333333333334,23.0
T2,25.0,4.543195461346562,29.543195461346563,1.1817278184538624,29.543195461346563
T10,11.0,5.292669050584246,16.292669050584244,1.481151731871295,16.292669050584244
T5,12.0,2.5612496949731396,14.561249694973139,1.213437474581095,14.561249694973139
T4,25.0,1.5811388300841895,26.58113883008419,1.0632455532033676,26.58113883008419
T7,24.0,1.1111111111111112,25.11111111111111,1.0462962962962963,25.11111111111111
T3,14.0,3.34995854037363,17.34995854037363,1.2392827528838308,17.34995854037363
T1,16.0,3.7291084725440746,19.729108472544073,1.2330692795340046,19.729108472544073
T6,15.0,4.356604182158393,19.356604182158392,1.2904402788105596,19.356604182158392
D2,15.0,10.198039027185569,25.19803902718557,1.679869268479038,25.19803902718557
D10,17.0,3.8873012632302006,20.8873012632302,1.2286647801900117,20.8873012632302
T8,23.0,3.3793125168323446,26.379312516832343,1.1469266311666235,26.379312516832343
D3,28.0,3.0020569080236212,31.002056908023622,1.1072163181437007,31.002056908023622
D6,15.0,3.321332563896606,18.321332563896604,1.2214221709264403,18.321332563896604
D7,24.0,2.98328677803526,26.98328677803526,1.1243036157514692,26.98328677803526
D4,13.0,8.069145624606803,21.069145624606804,1.6207035095851388,21.069145624606804
D5,18.0,5.435366581615559,23.43536658161556,1.3019648100897534,23.43536658161556
D13,13.0,0.447213595499958,13.447213595499958,1.034401045807689,13.447213595499958
D11,17.0,1.6817030058842137,18.681703005884213,1.0989237062284831,18.681703005884213
D8,27.0,10.865337342004414,37.865337342004416,1.402419901555719,37.865337342004416
D9,21.0,5.69264876836785,26.69264876836785,1.2710785127794213,26.69264876836785
D12,13.0,16.0,29.0,2.230769230769231,29.0
D14,25.0,3.104834939252005,28.104834939252004,1.1241933975700802,28.104834939252004
D16,28.0,5.818075283115542,33.81807528311554,1.207788402968412,33.81807528311554
D18,29.0,6.82023643285187,35.82023643285187,1.2351805666500646,35.82023643285187
D20,18.0,0.5555555555555556,18.555555555555557,1.0308641975308643,18.555555555555557
D30,10.0,3.4889596595794625,13.488959659579463,1.3488959659579463,13.488959659579463
D19,13.0,1.7001838135919305,14.70018381359193,1.1307833702763024,14.70018381359193
D15,23.0,1.8921540406584891,24.89215404065849,1.0822675669851518,24.89215404065849
D17,22.0,1.236931687685298,23.2369316876853,1.056224167622059,23.2369316876853
D26,14.0,4.648775226993784,18.648775226993784,1.3320553733566989,18.648775226993784
D23,10.0,2.462214450449026,12.462214450449025,1.2462214450449025,12.462214450449025
