time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(84, 89)",9,11.0
0,Greedy,T2,"(8, 78)",9,12.0
0,Greedy,T3,"(76, 44)",3,22.0
0,Greedy,T4,"(40, 19)",4,24.0
0,Greedy,T5,"(75, 79)",8,26.0
0,Greedy,T6,"(100, 30)",3,30.0
0,Greedy,T7,"(4, 38)",10,12.0
0,Greedy,T8,"(29, 6)",9,20.0
0,Greedy,T9,"(16, 39)",10,18.0
0,Greedy,T10,"(22, 7)",3,19.0
0,Auction,T1,"(84, 89)",9,11.0
0,Auction,T2,"(8, 78)",9,12.0
0,Auction,T3,"(76, 44)",3,22.0
0,Auction,T4,"(40, 19)",4,24.0
0,Auction,T5,"(75, 79)",8,26.0
0,Auction,T6,"(100, 30)",3,30.0
0,Auction,T7,"(4, 38)",10,12.0
0,Auction,T8,"(29, 6)",9,20.0
0,Auction,T9,"(16, 39)",10,18.0
0,Auction,T10,"(22, 7)",3,19.0
0,Q-Learning,T1,"(84, 89)",9,11.0
0,Q-Learning,T2,"(8, 78)",9,12.0
0,Q-Learning,T3,"(76, 44)",3,22.0
0,Q-Learning,T4,"(40, 19)",4,24.0
0,Q-Learning,T5,"(75, 79)",8,26.0
0,Q-Learning,T6,"(100, 30)",3,30.0
0,Q-Learning,T7,"(4, 38)",10,12.0
0,Q-Learning,T8,"(29, 6)",9,20.0
0,Q-Learning,T9,"(16, 39)",10,18.0
0,Q-Learning,T10,"(22, 7)",3,19.0
1,Q-Learning,T1,"(84, 89)",10,11.0
1,Q-Learning,T2,"(8, 78)",10,12.0
1,Q-Learning,T6,"(100, 30)",4,30.0
1,Q-Learning,T8,"(29, 6)",10,20.0
3,Greedy,E1,"(7, 17)",2,28.0
3,Auction,E1,"(7, 17)",2,28.0
3,Q-Learning,E1,"(7, 17)",2,28.0
4,Greedy,E1,"(7, 17)",3,28.0
4,Auction,E1,"(7, 17)",3,28.0
4,Q-Learning,E1,"(7, 17)",3,28.0
5,Greedy,E1,"(7, 17)",4,28.0
5,Auction,E1,"(7, 17)",4,28.0
5,Q-Learning,E1,"(7, 17)",4,28.0
6,Greedy,E1,"(7, 17)",5,28.0
6,Auction,E1,"(7, 17)",5,28.0
6,Q-Learning,E1,"(7, 17)",5,28.0
7,Greedy,E1,"(7, 17)",6,28.0
7,Auction,E1,"(7, 17)",6,28.0
7,Q-Learning,E1,"(7, 17)",6,28.0
8,Greedy,E1,"(7, 17)",7,28.0
8,Greedy,E2,"(13, 23)",5,15.0
8,Auction,E1,"(7, 17)",7,28.0
8,Auction,E2,"(13, 23)",5,15.0
8,Q-Learning,E1,"(7, 17)",7,28.0
8,Q-Learning,E2,"(13, 23)",5,15.0
9,Greedy,E1,"(7, 17)",8,28.0
9,Greedy,E2,"(13, 23)",6,15.0
9,Auction,E1,"(7, 17)",8,28.0
9,Auction,E2,"(13, 23)",6,15.0
9,Q-Learning,E1,"(7, 17)",8,28.0
9,Q-Learning,E2,"(13, 23)",6,15.0
10,Greedy,E1,"(7, 17)",9,28.0
10,Greedy,E2,"(13, 23)",7,15.0
10,Greedy,E3,"(97, 0)",4,13.0
10,Auction,E1,"(7, 17)",9,28.0
10,Auction,E2,"(13, 23)",7,15.0
10,Auction,E3,"(97, 0)",4,13.0
10,Q-Learning,E1,"(7, 17)",9,28.0
10,Q-Learning,E2,"(13, 23)",7,15.0
10,Q-Learning,E3,"(97, 0)",4,13.0
11,Greedy,E1,"(7, 17)",10,28.0
11,Greedy,E2,"(13, 23)",8,15.0
11,Greedy,E3,"(97, 0)",5,13.0
11,Auction,E1,"(7, 17)",10,28.0
11,Auction,E2,"(13, 23)",8,15.0
11,Auction,E3,"(97, 0)",5,13.0
11,Q-Learning,E1,"(7, 17)",10,28.0
11,Q-Learning,E2,"(13, 23)",8,15.0
11,Q-Learning,E3,"(97, 0)",5,13.0
12,Greedy,E1,"(7, 17)",11,28.0
12,Greedy,E2,"(13, 23)",9,15.0
12,Greedy,E3,"(97, 0)",6,13.0
12,Auction,E1,"(7, 17)",11,28.0
12,Auction,E2,"(13, 23)",9,15.0
12,Auction,E3,"(97, 0)",6,13.0
12,Q-Learning,E1,"(7, 17)",11,28.0
12,Q-Learning,E2,"(13, 23)",9,15.0
12,Q-Learning,E3,"(97, 0)",6,13.0
13,Greedy,E1,"(7, 17)",12,28.0
13,Greedy,E2,"(13, 23)",10,15.0
13,Greedy,E3,"(97, 0)",7,13.0
13,Greedy,E4,"(35, 78)",7,12.0
13,Auction,E1,"(7, 17)",12,28.0
13,Auction,E2,"(13, 23)",10,15.0
13,Auction,E3,"(97, 0)",7,13.0
13,Auction,E4,"(35, 78)",7,12.0
13,Q-Learning,E1,"(7, 17)",12,28.0
13,Q-Learning,E2,"(13, 23)",10,15.0
13,Q-Learning,E3,"(97, 0)",7,13.0
13,Q-Learning,E4,"(35, 78)",7,12.0
14,Greedy,E1,"(7, 17)",13,28.0
14,Greedy,E2,"(13, 23)",11,15.0
14,Greedy,E3,"(97, 0)",8,13.0
14,Greedy,E4,"(35, 78)",8,12.0
14,Auction,E2,"(13, 23)",11,15.0
14,Auction,E3,"(97, 0)",8,13.0
14,Auction,E4,"(35, 78)",8,12.0
14,Q-Learning,E1,"(7, 17)",13,28.0
14,Q-Learning,E2,"(13, 23)",11,15.0
14,Q-Learning,E3,"(97, 0)",8,13.0
14,Q-Learning,E4,"(35, 78)",8,12.0
15,Greedy,E1,"(7, 17)",14,28.0
15,Greedy,E2,"(13, 23)",12,15.0
15,Greedy,E3,"(97, 0)",9,13.0
15,Greedy,E4,"(35, 78)",9,12.0
15,Greedy,E5,"(87, 14)",5,29.0
15,Auction,E2,"(13, 23)",12,15.0
15,Auction,E3,"(97, 0)",9,13.0
15,Auction,E4,"(35, 78)",9,12.0
15,Auction,E5,"(87, 14)",5,29.0
15,Q-Learning,E1,"(7, 17)",14,28.0
15,Q-Learning,E2,"(13, 23)",12,15.0
15,Q-Learning,E3,"(97, 0)",9,13.0
15,Q-Learning,E4,"(35, 78)",9,12.0
15,Q-Learning,E5,"(87, 14)",5,29.0
16,Greedy,E3,"(97, 0)",10,13.0
16,Greedy,E4,"(35, 78)",10,12.0
16,Greedy,E5,"(87, 14)",6,29.0
16,Greedy,E6,"(95, 2)",5,24.0
16,Auction,E4,"(35, 78)",10,12.0
16,Auction,E5,"(87, 14)",6,29.0
16,Auction,E6,"(95, 2)",5,24.0
