time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(18, 85)",5,30.0
0,Greedy,T2,"(13, 34)",3,23.0
0,Greedy,T3,"(96, 18)",2,13.0
0,Greedy,T4,"(85, 3)",3,19.0
0,Greedy,T5,"(61, 14)",5,11.0
0,Greedy,T6,"(96, 32)",4,23.0
0,Greedy,T7,"(35, 66)",2,19.0
0,Greedy,T8,"(19, 43)",7,16.0
0,Greedy,T9,"(47, 76)",7,24.0
0,Greedy,T10,"(10, 72)",3,22.0
0,Auction,T1,"(18, 85)",5,30.0
0,Auction,T2,"(13, 34)",3,23.0
0,Auction,T3,"(96, 18)",2,13.0
0,Auction,T4,"(85, 3)",3,19.0
0,Auction,T5,"(61, 14)",5,11.0
0,Auction,T6,"(96, 32)",4,23.0
0,Auction,T7,"(35, 66)",2,19.0
0,Auction,T8,"(19, 43)",7,16.0
0,Auction,T9,"(47, 76)",7,24.0
0,Auction,T10,"(10, 72)",3,22.0
0,Q-Learning,T1,"(18, 85)",5,30.0
0,Q-Learning,T2,"(13, 34)",3,23.0
0,Q-Learning,T3,"(96, 18)",2,13.0
0,Q-Learning,T4,"(85, 3)",3,19.0
0,Q-Learning,T5,"(61, 14)",5,11.0
0,Q-Learning,T6,"(96, 32)",4,23.0
0,Q-Learning,T7,"(35, 66)",2,19.0
0,Q-Learning,T8,"(19, 43)",7,16.0
0,Q-Learning,T9,"(47, 76)",7,24.0
0,Q-Learning,T10,"(10, 72)",3,22.0
1,Q-Learning,T2,"(13, 34)",4,23.0
1,Q-Learning,T3,"(96, 18)",3,13.0
1,Q-Learning,T4,"(85, 3)",4,19.0
1,Q-Learning,T5,"(61, 14)",6,11.0
1,Q-Learning,T6,"(96, 32)",5,23.0
2,Greedy,E1,"(3, 62)",6,20.0
2,Auction,E1,"(3, 62)",6,20.0
2,Q-Learning,T2,"(13, 34)",5,23.0
2,Q-Learning,T3,"(96, 18)",4,13.0
2,Q-Learning,T4,"(85, 3)",5,19.0
2,Q-Learning,T6,"(96, 32)",6,23.0
3,Greedy,E1,"(3, 62)",7,20.0
3,Greedy,E2,"(64, 9)",6,23.0
3,Auction,E1,"(3, 62)",7,20.0
3,Auction,E2,"(64, 9)",6,23.0
3,Q-Learning,T2,"(13, 34)",6,23.0
3,Q-Learning,T3,"(96, 18)",5,13.0
3,Q-Learning,T4,"(85, 3)",6,19.0
3,Q-Learning,E2,"(64, 9)",6,23.0
4,Greedy,E1,"(3, 62)",8,20.0
4,Greedy,E2,"(64, 9)",7,23.0
4,Auction,E1,"(3, 62)",8,20.0
4,Auction,E2,"(64, 9)",7,23.0
4,Q-Learning,T3,"(96, 18)",6,13.0
4,Q-Learning,T4,"(85, 3)",7,19.0
4,Q-Learning,E2,"(64, 9)",7,23.0
5,Greedy,E1,"(3, 62)",9,20.0
5,Greedy,E2,"(64, 9)",8,23.0
5,Greedy,E3,"(27, 40)",8,13.0
5,Auction,E1,"(3, 62)",9,20.0
5,Auction,E2,"(64, 9)",8,23.0
5,Auction,E3,"(27, 40)",8,13.0
5,Q-Learning,T3,"(96, 18)",7,13.0
5,Q-Learning,T4,"(85, 3)",8,19.0
5,Q-Learning,E2,"(64, 9)",8,23.0
6,Greedy,E1,"(3, 62)",10,20.0
6,Greedy,E2,"(64, 9)",9,23.0
6,Greedy,E3,"(27, 40)",9,13.0
6,Greedy,E4,"(19, 53)",2,24.0
6,Auction,E1,"(3, 62)",10,20.0
6,Auction,E2,"(64, 9)",9,23.0
6,Auction,E3,"(27, 40)",9,13.0
6,Auction,E4,"(19, 53)",2,24.0
6,Q-Learning,T3,"(96, 18)",8,13.0
6,Q-Learning,T4,"(85, 3)",9,19.0
6,Q-Learning,E2,"(64, 9)",9,23.0
6,Q-Learning,E4,"(19, 53)",2,24.0
7,Greedy,E1,"(3, 62)",11,20.0
7,Greedy,E2,"(64, 9)",10,23.0
7,Greedy,E3,"(27, 40)",10,13.0
7,Greedy,E4,"(19, 53)",3,24.0
7,Auction,E1,"(3, 62)",11,20.0
7,Auction,E2,"(64, 9)",10,23.0
7,Auction,E3,"(27, 40)",10,13.0
7,Auction,E4,"(19, 53)",3,24.0
7,Q-Learning,T3,"(96, 18)",9,13.0
7,Q-Learning,T4,"(85, 3)",10,19.0
7,Q-Learning,E2,"(64, 9)",10,23.0
7,Q-Learning,E4,"(19, 53)",3,24.0
8,Greedy,E1,"(3, 62)",12,20.0
8,Greedy,E2,"(64, 9)",11,23.0
8,Greedy,E3,"(27, 40)",11,13.0
8,Greedy,E4,"(19, 53)",4,24.0
8,Greedy,E5,"(52, 37)",4,14.0
8,Auction,E1,"(3, 62)",12,20.0
8,Auction,E2,"(64, 9)",11,23.0
8,Auction,E3,"(27, 40)",11,13.0
8,Auction,E4,"(19, 53)",4,24.0
8,Auction,E5,"(52, 37)",4,14.0
8,Q-Learning,T3,"(96, 18)",10,13.0
8,Q-Learning,T4,"(85, 3)",11,19.0
8,Q-Learning,E2,"(64, 9)",11,23.0
8,Q-Learning,E4,"(19, 53)",4,24.0
8,Q-Learning,E5,"(52, 37)",4,14.0
9,Greedy,E1,"(3, 62)",13,20.0
9,Greedy,E2,"(64, 9)",12,23.0
9,Greedy,E3,"(27, 40)",12,13.0
9,Greedy,E4,"(19, 53)",5,24.0
9,Greedy,E5,"(52, 37)",5,14.0
9,Greedy,E6,"(59, 56)",8,26.0
9,Auction,E1,"(3, 62)",13,20.0
9,Auction,E2,"(64, 9)",12,23.0
9,Auction,E3,"(27, 40)",12,13.0
9,Auction,E4,"(19, 53)",5,24.0
9,Auction,E5,"(52, 37)",5,14.0
9,Auction,E6,"(59, 56)",8,26.0
9,Q-Learning,T3,"(96, 18)",11,13.0
9,Q-Learning,T4,"(85, 3)",12,19.0
9,Q-Learning,E2,"(64, 9)",12,23.0
9,Q-Learning,E4,"(19, 53)",5,24.0
9,Q-Learning,E5,"(52, 37)",5,14.0
9,Q-Learning,E6,"(59, 56)",8,26.0
10,Greedy,E1,"(3, 62)",14,20.0
10,Greedy,E2,"(64, 9)",13,23.0
10,Greedy,E3,"(27, 40)",13,13.0
10,Greedy,E4,"(19, 53)",6,24.0
10,Greedy,E5,"(52, 37)",6,14.0
10,Greedy,E6,"(59, 56)",9,26.0
10,Greedy,E7,"(62, 30)",4,18.0
10,Auction,E1,"(3, 62)",14,20.0
10,Auction,E2,"(64, 9)",13,23.0
10,Auction,E3,"(27, 40)",13,13.0
10,Auction,E4,"(19, 53)",6,24.0
10,Auction,E5,"(52, 37)",6,14.0
10,Auction,E6,"(59, 56)",9,26.0
10,Auction,E7,"(62, 30)",4,18.0
10,Q-Learning,T3,"(96, 18)",12,13.0
10,Q-Learning,T4,"(85, 3)",13,19.0
10,Q-Learning,E2,"(64, 9)",13,23.0
10,Q-Learning,E4,"(19, 53)",6,24.0
10,Q-Learning,E5,"(52, 37)",6,14.0
10,Q-Learning,E6,"(59, 56)",9,26.0
10,Q-Learning,E7,"(62, 30)",4,18.0
11,Greedy,E1,"(3, 62)",15,20.0
11,Greedy,E2,"(64, 9)",14,23.0
11,Greedy,E3,"(27, 40)",14,13.0
11,Greedy,E4,"(19, 53)",7,24.0
11,Greedy,E5,"(52, 37)",7,14.0
11,Greedy,E6,"(59, 56)",10,26.0
11,Greedy,E7,"(62, 30)",5,18.0
11,Auction,E1,"(3, 62)",15,20.0
11,Auction,E2,"(64, 9)",14,23.0
11,Auction,E3,"(27, 40)",14,13.0
11,Auction,E4,"(19, 53)",7,24.0
11,Auction,E5,"(52, 37)",7,14.0
11,Auction,E6,"(59, 56)",10,26.0
11,Auction,E7,"(62, 30)",5,18.0
11,Q-Learning,T3,"(96, 18)",13,13.0
11,Q-Learning,T4,"(85, 3)",14,19.0
11,Q-Learning,E2,"(64, 9)",14,23.0
11,Q-Learning,E4,"(19, 53)",7,24.0
11,Q-Learning,E5,"(52, 37)",7,14.0
11,Q-Learning,E6,"(59, 56)",10,26.0
11,Q-Learning,E7,"(62, 30)",5,18.0
12,Greedy,E1,"(3, 62)",16,20.0
12,Greedy,E2,"(64, 9)",15,23.0
12,Greedy,E3,"(27, 40)",15,13.0
12,Greedy,E4,"(19, 53)",8,24.0
12,Greedy,E5,"(52, 37)",8,14.0
12,Greedy,E6,"(59, 56)",11,26.0
12,Greedy,E7,"(62, 30)",6,18.0
12,Auction,E1,"(3, 62)",16,20.0
12,Auction,E2,"(64, 9)",15,23.0
12,Auction,E3,"(27, 40)",15,13.0
12,Auction,E4,"(19, 53)",8,24.0
12,Auction,E5,"(52, 37)",8,14.0
12,Auction,E6,"(59, 56)",11,26.0
12,Auction,E7,"(62, 30)",6,18.0
12,Q-Learning,T3,"(96, 18)",14,13.0
12,Q-Learning,T4,"(85, 3)",15,19.0
12,Q-Learning,E2,"(64, 9)",15,23.0
12,Q-Learning,E4,"(19, 53)",8,24.0
12,Q-Learning,E5,"(52, 37)",8,14.0
12,Q-Learning,E6,"(59, 56)",11,26.0
12,Q-Learning,E7,"(62, 30)",6,18.0
13,Greedy,E1,"(3, 62)",17,20.0
13,Greedy,E2,"(64, 9)",16,23.0
13,Greedy,E3,"(27, 40)",16,13.0
13,Greedy,E4,"(19, 53)",9,24.0
13,Greedy,E5,"(52, 37)",9,14.0
13,Greedy,E6,"(59, 56)",12,26.0
13,Greedy,E7,"(62, 30)",7,18.0
13,Greedy,E8,"(74, 61)",7,20.0
