task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T1,23.0,1.4907119849998598,24.49071198499986,1.0648135645652113,24.49071198499986
T7,14.0,0.2222222222222222,14.222222222222221,1.0158730158730158,14.222222222222221
T9,25.0,2.6368778887161235,27.636877888716125,1.105475115548645,27.636877888716125
T5,21.0,3.3993463423951895,24.39934634239519,1.161873635352152,24.39934634239519
T8,26.0,3.54400902933387,29.54400902933387,1.1363080395897642,29.54400902933387
T10,11.0,3.1906112267087634,14.190611226708764,1.290055566064433,14.190611226708764
T2,23.0,7.6011695006609195,30.60116950066092,1.3304856304635182,30.60116950066092
T6,23.0,15.293426329272615,38.29342632927261,1.664931579533592,38.29342632927261
T4,10.0,8.65383665716478,18.65383665716478,1.8653836657164782,18.65383665716478
T3,11.0,21.644860821913362,32.64486082191336,2.967714620173942,32.64486082191336
E1,10.0,9.386751893552482,19.386751893552482,1.9386751893552483,19.386751893552482
E8,12.0,1.118033988749895,13.118033988749895,1.0931694990624912,13.118033988749895
E9,27.0,4.714045207910317,31.714045207910317,1.1745942669596414,31.714045207910317
E2,13.0,2.0275875100994067,15.027587510099407,1.1559682700076466,15.027587510099407
E3,25.0,6.482883446258907,31.482883446258906,1.2593153378503563,31.482883446258906
E15,29.0,4.475628447492039,33.47562844749204,1.1543320154307601,33.47562844749204
E14,21.0,1.9026297590440446,22.902629759044046,1.0906014170973355,22.902629759044046
E4,10.0,2.6248809496813377,12.624880949681337,1.2624880949681336,12.624880949681337
E11,12.0,5.174724898753341,17.17472489875334,1.4312270748961116,17.17472489875334
E5,10.0,5.067446333773947,15.067446333773947,1.5067446333773948,15.067446333773947
E13,16.0,6.373774391990981,22.37377439199098,1.3983608994994363,22.37377439199098
E6,27.0,4.111111111111111,31.11111111111111,1.1522633744855968,31.11111111111111
E16,15.0,11.813363431112899,26.813363431112897,1.7875575620741933,26.813363431112897
E18,12.0,0.9055385138137417,12.905538513813742,1.0754615428178118,12.905538513813742
E7,12.0,11.55662388223981,23.556623882239812,1.963051990186651,23.556623882239812
E26,18.0,1.6996731711975948,19.699673171197595,1.0944262872887554,19.699673171197595
E10,13.0,20.483224843759345,33.483224843759345,2.5756326802891802,33.483224843759345
E12,11.0,9.830596370515881,20.83059637051588,1.8936905791378074,20.83059637051588
E19,13.0,3.324154027718932,16.324154027718933,1.2557041559783795,16.324154027718933
E17,18.0,2.446968393949471,20.446968393949472,1.1359426885527484,20.446968393949472
E22,10.0,2.7131367660166177,12.713136766016618,1.2713136766016617,12.713136766016618
