time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(61, 48)",8,11.0
0,Greedy,T2,"(98, 50)",1,30.0
0,Greedy,T3,"(25, 48)",6,13.0
0,Greedy,T4,"(96, 96)",1,13.0
0,Greedy,T5,"(78, 33)",9,19.0
0,Greedy,T6,"(14, 34)",8,21.0
0,Greedy,T7,"(34, 63)",8,15.0
0,Greedy,T8,"(95, 14)",1,19.0
0,Greedy,T9,"(11, 65)",3,27.0
0,Greedy,T10,"(61, 71)",7,17.0
0,Auction,T1,"(61, 48)",8,11.0
0,Auction,T2,"(98, 50)",1,30.0
0,Auction,T3,"(25, 48)",6,13.0
0,Auction,T4,"(96, 96)",1,13.0
0,Auction,T5,"(78, 33)",9,19.0
0,Auction,T6,"(14, 34)",8,21.0
0,Auction,T7,"(34, 63)",8,15.0
0,Auction,T8,"(95, 14)",1,19.0
0,Auction,T9,"(11, 65)",3,27.0
0,Auction,T10,"(61, 71)",7,17.0
0,Q-Learning,T1,"(61, 48)",8,11.0
0,Q-Learning,T2,"(98, 50)",1,30.0
0,Q-Learning,T3,"(25, 48)",6,13.0
0,Q-Learning,T4,"(96, 96)",1,13.0
0,Q-Learning,T5,"(78, 33)",9,19.0
0,Q-Learning,T6,"(14, 34)",8,21.0
0,Q-Learning,T7,"(34, 63)",8,15.0
0,Q-Learning,T8,"(95, 14)",1,19.0
0,Q-Learning,T9,"(11, 65)",3,27.0
0,Q-Learning,T10,"(61, 71)",7,17.0
1,Q-Learning,T2,"(98, 50)",2,30.0
1,Q-Learning,T4,"(96, 96)",2,13.0
1,Q-Learning,T6,"(14, 34)",9,21.0
1,Q-Learning,T10,"(61, 71)",8,17.0
2,Q-Learning,T2,"(98, 50)",3,30.0
2,Q-Learning,T4,"(96, 96)",3,13.0
3,Greedy,E1,"(45, 40)",10,25.0
3,Auction,E1,"(45, 40)",10,25.0
3,Q-Learning,T2,"(98, 50)",4,30.0
3,Q-Learning,T4,"(96, 96)",4,13.0
4,Greedy,E1,"(45, 40)",11,25.0
4,Greedy,E2,"(81, 22)",5,20.0
4,Auction,E1,"(45, 40)",11,25.0
4,Auction,E2,"(81, 22)",5,20.0
4,Q-Learning,T2,"(98, 50)",5,30.0
4,Q-Learning,E2,"(81, 22)",5,20.0
5,Greedy,E1,"(45, 40)",12,25.0
5,Greedy,E2,"(81, 22)",6,20.0
5,Greedy,E3,"(79, 37)",10,10.0
5,Auction,E1,"(45, 40)",12,25.0
5,Auction,E2,"(81, 22)",6,20.0
5,Auction,E3,"(79, 37)",10,10.0
5,Q-Learning,T2,"(98, 50)",6,30.0
5,Q-Learning,E2,"(81, 22)",6,20.0
5,Q-Learning,E3,"(79, 37)",10,10.0
6,Greedy,E1,"(45, 40)",13,25.0
6,Greedy,E2,"(81, 22)",7,20.0
6,Greedy,E3,"(79, 37)",11,10.0
6,Auction,E1,"(45, 40)",13,25.0
6,Auction,E2,"(81, 22)",7,20.0
6,Auction,E3,"(79, 37)",11,10.0
6,Q-Learning,T2,"(98, 50)",7,30.0
6,Q-Learning,E2,"(81, 22)",7,20.0
6,Q-Learning,E3,"(79, 37)",11,10.0
7,Greedy,E1,"(45, 40)",14,25.0
7,Greedy,E2,"(81, 22)",8,20.0
7,Greedy,E3,"(79, 37)",12,10.0
7,Auction,E1,"(45, 40)",14,25.0
7,Auction,E2,"(81, 22)",8,20.0
7,Auction,E3,"(79, 37)",12,10.0
7,Q-Learning,T2,"(98, 50)",8,30.0
7,Q-Learning,E2,"(81, 22)",8,20.0
7,Q-Learning,E3,"(79, 37)",12,10.0
8,Greedy,E1,"(45, 40)",15,25.0
8,Greedy,E2,"(81, 22)",9,20.0
8,Greedy,E3,"(79, 37)",13,10.0
8,Auction,E1,"(45, 40)",15,25.0
8,Auction,E2,"(81, 22)",9,20.0
8,Auction,E3,"(79, 37)",13,10.0
8,Q-Learning,T2,"(98, 50)",9,30.0
8,Q-Learning,E2,"(81, 22)",9,20.0
8,Q-Learning,E3,"(79, 37)",13,10.0
9,Greedy,E1,"(45, 40)",16,25.0
9,Greedy,E2,"(81, 22)",10,20.0
9,Greedy,E3,"(79, 37)",14,10.0
9,Auction,E1,"(45, 40)",16,25.0
9,Auction,E2,"(81, 22)",10,20.0
9,Auction,E3,"(79, 37)",14,10.0
9,Q-Learning,T2,"(98, 50)",10,30.0
9,Q-Learning,E2,"(81, 22)",10,20.0
9,Q-Learning,E3,"(79, 37)",14,10.0
10,Greedy,E1,"(45, 40)",17,25.0
10,Greedy,E2,"(81, 22)",11,20.0
10,Greedy,E3,"(79, 37)",15,10.0
10,Greedy,E4,"(52, 6)",1,12.0
10,Auction,E1,"(45, 40)",17,25.0
10,Auction,E2,"(81, 22)",11,20.0
10,Auction,E3,"(79, 37)",15,10.0
10,Auction,E4,"(52, 6)",1,12.0
10,Q-Learning,T2,"(98, 50)",11,30.0
10,Q-Learning,E2,"(81, 22)",11,20.0
10,Q-Learning,E3,"(79, 37)",15,10.0
10,Q-Learning,E4,"(52, 6)",1,12.0
11,Greedy,E1,"(45, 40)",18,25.0
11,Greedy,E2,"(81, 22)",12,20.0
11,Greedy,E3,"(79, 37)",16,10.0
11,Greedy,E4,"(52, 6)",2,12.0
11,Auction,E1,"(45, 40)",18,25.0
11,Auction,E2,"(81, 22)",12,20.0
11,Auction,E3,"(79, 37)",16,10.0
11,Auction,E4,"(52, 6)",2,12.0
11,Q-Learning,T2,"(98, 50)",12,30.0
