time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(51, 1)",10,10.0
0,Greedy,T2,"(73, 35)",6,19.0
0,Greedy,T3,"(2, 0)",5,29.0
0,Greedy,T4,"(68, 52)",7,21.0
0,Greedy,T5,"(34, 66)",9,24.0
0,Greedy,T6,"(19, 42)",9,25.0
0,Greedy,T7,"(100, 43)",3,23.0
0,Greedy,T8,"(91, 82)",4,18.0
0,Greedy,T9,"(67, 42)",4,18.0
0,Greedy,T10,"(25, 93)",1,12.0
0,Auction,T1,"(51, 1)",10,10.0
0,Auction,T2,"(73, 35)",6,19.0
0,Auction,T3,"(2, 0)",5,29.0
0,Auction,T4,"(68, 52)",7,21.0
0,Auction,T5,"(34, 66)",9,24.0
0,Auction,T6,"(19, 42)",9,25.0
0,Auction,T7,"(100, 43)",3,23.0
0,Auction,T8,"(91, 82)",4,18.0
0,Auction,T9,"(67, 42)",4,18.0
0,Auction,T10,"(25, 93)",1,12.0
0,Q-Learning,T1,"(51, 1)",10,10.0
0,Q-Learning,T2,"(73, 35)",6,19.0
0,Q-Learning,T3,"(2, 0)",5,29.0
0,Q-Learning,T4,"(68, 52)",7,21.0
0,Q-Learning,T5,"(34, 66)",9,24.0
0,Q-Learning,T6,"(19, 42)",9,25.0
0,Q-Learning,T7,"(100, 43)",3,23.0
0,Q-Learning,T8,"(91, 82)",4,18.0
0,Q-Learning,T9,"(67, 42)",4,18.0
0,Q-Learning,T10,"(25, 93)",1,12.0
4,Greedy,D1,"(63, 16)",3,29.0
4,Auction,D1,"(63, 16)",3,29.0
4,Q-Learning,D1,"(63, 16)",3,29.0
5,Greedy,D1,"(63, 16)",4,29.0
5,Auction,D1,"(63, 16)",4,29.0
5,Q-Learning,D1,"(63, 16)",4,29.0
6,Greedy,D1,"(63, 16)",5,29.0
6,Greedy,D2,"(56, 87)",3,29.0
6,Auction,D1,"(63, 16)",5,29.0
6,Auction,D2,"(56, 87)",3,29.0
6,Q-Learning,D1,"(63, 16)",5,29.0
6,Q-Learning,D2,"(56, 87)",3,29.0
7,Greedy,D1,"(63, 16)",6,29.0
7,Greedy,D2,"(56, 87)",4,29.0
7,Auction,D1,"(63, 16)",6,29.0
7,Auction,D2,"(56, 87)",4,29.0
7,Q-Learning,D1,"(63, 16)",6,29.0
7,Q-Learning,D2,"(56, 87)",4,29.0
8,Greedy,D1,"(63, 16)",7,29.0
8,Greedy,D2,"(56, 87)",5,29.0
8,Greedy,D3,"(35, 59)",1,21.0
8,Auction,D1,"(63, 16)",7,29.0
8,Auction,D2,"(56, 87)",5,29.0
8,Auction,D3,"(35, 59)",1,21.0
8,Q-Learning,D1,"(63, 16)",7,29.0
8,Q-Learning,D2,"(56, 87)",5,29.0
8,Q-Learning,D3,"(35, 59)",1,21.0
9,Greedy,D1,"(63, 16)",8,29.0
9,Greedy,D2,"(56, 87)",6,29.0
9,Greedy,D3,"(35, 59)",2,21.0
9,Greedy,D4,"(17, 37)",1,12.0
9,Auction,D1,"(63, 16)",8,29.0
9,Auction,D2,"(56, 87)",6,29.0
9,Auction,D3,"(35, 59)",2,21.0
9,Auction,D4,"(17, 37)",1,12.0
9,Q-Learning,D1,"(63, 16)",8,29.0
9,Q-Learning,D2,"(56, 87)",6,29.0
9,Q-Learning,D3,"(35, 59)",2,21.0
9,Q-Learning,D4,"(17, 37)",1,12.0
10,Greedy,D1,"(63, 16)",9,29.0
10,Greedy,D2,"(56, 87)",7,29.0
10,Greedy,D3,"(35, 59)",3,21.0
10,Greedy,D4,"(17, 37)",2,12.0
10,Greedy,D5,"(15, 82)",6,27.0
10,Auction,D1,"(63, 16)",9,29.0
10,Auction,D2,"(56, 87)",7,29.0
10,Auction,D3,"(35, 59)",3,21.0
10,Auction,D4,"(17, 37)",2,12.0
10,Auction,D5,"(15, 82)",6,27.0
10,Q-Learning,D1,"(63, 16)",9,29.0
10,Q-Learning,D2,"(56, 87)",7,29.0
10,Q-Learning,D3,"(35, 59)",3,21.0
10,Q-Learning,D4,"(17, 37)",2,12.0
10,Q-Learning,D5,"(15, 82)",6,27.0
11,Greedy,D1,"(63, 16)",10,29.0
11,Greedy,D2,"(56, 87)",8,29.0
11,Greedy,D3,"(35, 59)",4,21.0
11,Greedy,D4,"(17, 37)",3,12.0
11,Greedy,D5,"(15, 82)",7,27.0
11,Greedy,D6,"(75, 86)",4,17.0
11,Auction,D1,"(63, 16)",10,29.0
11,Auction,D2,"(56, 87)",8,29.0
11,Auction,D3,"(35, 59)",4,21.0
11,Auction,D4,"(17, 37)",3,12.0
11,Auction,D5,"(15, 82)",7,27.0
11,Auction,D6,"(75, 86)",4,17.0
11,Q-Learning,D1,"(63, 16)",10,29.0
11,Q-Learning,D2,"(56, 87)",8,29.0
11,Q-Learning,D3,"(35, 59)",4,21.0
11,Q-Learning,D4,"(17, 37)",3,12.0
11,Q-Learning,D5,"(15, 82)",7,27.0
11,Q-Learning,D6,"(75, 86)",4,17.0
12,Greedy,D1,"(63, 16)",11,29.0
12,Greedy,D2,"(56, 87)",9,29.0
12,Greedy,D3,"(35, 59)",5,21.0
12,Greedy,D4,"(17, 37)",4,12.0
12,Greedy,D5,"(15, 82)",8,27.0
12,Greedy,D6,"(75, 86)",5,17.0
12,Auction,D1,"(63, 16)",11,29.0
12,Auction,D2,"(56, 87)",9,29.0
12,Auction,D3,"(35, 59)",5,21.0
12,Auction,D4,"(17, 37)",4,12.0
12,Auction,D5,"(15, 82)",8,27.0
12,Auction,D6,"(75, 86)",5,17.0
12,Q-Learning,D1,"(63, 16)",11,29.0
12,Q-Learning,D2,"(56, 87)",9,29.0
12,Q-Learning,D3,"(35, 59)",5,21.0
12,Q-Learning,D4,"(17, 37)",4,12.0
12,Q-Learning,D5,"(15, 82)",8,27.0
12,Q-Learning,D6,"(75, 86)",5,17.0
13,Greedy,D1,"(63, 16)",12,29.0
13,Greedy,D2,"(56, 87)",10,29.0
13,Greedy,D3,"(35, 59)",6,21.0
13,Greedy,D4,"(17, 37)",5,12.0
13,Greedy,D5,"(15, 82)",9,27.0
13,Greedy,D6,"(75, 86)",6,17.0
13,Auction,D2,"(56, 87)",10,29.0
13,Auction,D3,"(35, 59)",6,21.0
13,Auction,D4,"(17, 37)",5,12.0
13,Auction,D5,"(15, 82)",9,27.0
13,Auction,D6,"(75, 86)",6,17.0
13,Q-Learning,D1,"(63, 16)",12,29.0
13,Q-Learning,D2,"(56, 87)",10,29.0
13,Q-Learning,D3,"(35, 59)",6,21.0
13,Q-Learning,D4,"(17, 37)",5,12.0
13,Q-Learning,D5,"(15, 82)",9,27.0
13,Q-Learning,D6,"(75, 86)",6,17.0
14,Greedy,D1,"(63, 16)",13,29.0
14,Greedy,D2,"(56, 87)",11,29.0
14,Greedy,D3,"(35, 59)",7,21.0
14,Greedy,D4,"(17, 37)",6,12.0
14,Greedy,D5,"(15, 82)",10,27.0
14,Greedy,D6,"(75, 86)",7,17.0
14,Auction,D2,"(56, 87)",11,29.0
14,Auction,D3,"(35, 59)",7,21.0
14,Auction,D4,"(17, 37)",6,12.0
14,Auction,D5,"(15, 82)",10,27.0
14,Auction,D6,"(75, 86)",7,17.0
14,Q-Learning,D1,"(63, 16)",13,29.0
14,Q-Learning,D2,"(56, 87)",11,29.0
14,Q-Learning,D3,"(35, 59)",7,21.0
14,Q-Learning,D4,"(17, 37)",6,12.0
14,Q-Learning,D5,"(15, 82)",10,27.0
14,Q-Learning,D6,"(75, 86)",7,17.0
15,Greedy,D1,"(63, 16)",14,29.0
15,Greedy,D2,"(56, 87)",12,29.0
15,Greedy,D3,"(35, 59)",8,21.0
15,Greedy,D4,"(17, 37)",7,12.0
15,Greedy,D5,"(15, 82)",11,27.0
15,Greedy,D6,"(75, 86)",8,17.0
15,Auction,D2,"(56, 87)",12,29.0
15,Auction,D3,"(35, 59)",8,21.0
15,Auction,D4,"(17, 37)",7,12.0
15,Auction,D5,"(15, 82)",11,27.0
15,Auction,D6,"(75, 86)",8,17.0
15,Q-Learning,D1,"(63, 16)",14,29.0
15,Q-Learning,D2,"(56, 87)",12,29.0
15,Q-Learning,D3,"(35, 59)",8,21.0
15,Q-Learning,D4,"(17, 37)",7,12.0
15,Q-Learning,D5,"(15, 82)",11,27.0
15,Q-Learning,D6,"(75, 86)",8,17.0
16,Greedy,D2,"(56, 87)",13,29.0
16,Greedy,D3,"(35, 59)",9,21.0
16,Greedy,D4,"(17, 37)",8,12.0
16,Greedy,D5,"(15, 82)",12,27.0
16,Greedy,D6,"(75, 86)",9,17.0
16,Auction,D2,"(56, 87)",13,29.0
16,Auction,D3,"(35, 59)",9,21.0
16,Auction,D4,"(17, 37)",8,12.0
16,Auction,D5,"(15, 82)",12,27.0
16,Auction,D6,"(75, 86)",9,17.0
16,Q-Learning,D2,"(56, 87)",13,29.0
16,Q-Learning,D3,"(35, 59)",9,21.0
16,Q-Learning,D4,"(17, 37)",8,12.0
16,Q-Learning,D5,"(15, 82)",12,27.0
16,Q-Learning,D6,"(75, 86)",9,17.0
17,Greedy,D2,"(56, 87)",14,29.0
17,Greedy,D3,"(35, 59)",10,21.0
17,Greedy,D4,"(17, 37)",9,12.0
17,Greedy,D5,"(15, 82)",13,27.0
17,Greedy,D6,"(75, 86)",10,17.0
17,Greedy,D7,"(43, 53)",10,22.0
17,Auction,D2,"(56, 87)",14,29.0
17,Auction,D3,"(35, 59)",10,21.0
17,Auction,D4,"(17, 37)",9,12.0
17,Auction,D5,"(15, 82)",13,27.0
17,Auction,D6,"(75, 86)",10,17.0
17,Auction,D7,"(43, 53)",10,22.0
17,Q-Learning,D2,"(56, 87)",14,29.0
17,Q-Learning,D3,"(35, 59)",10,21.0
17,Q-Learning,D4,"(17, 37)",9,12.0
17,Q-Learning,D5,"(15, 82)",13,27.0
17,Q-Learning,D6,"(75, 86)",10,17.0
17,Q-Learning,D7,"(43, 53)",10,22.0
18,Greedy,D2,"(56, 87)",15,29.0
18,Greedy,D3,"(35, 59)",11,21.0
18,Greedy,D4,"(17, 37)",10,12.0
18,Greedy,D5,"(15, 82)",14,27.0
18,Greedy,D6,"(75, 86)",11,17.0
18,Greedy,D7,"(43, 53)",11,22.0
18,Greedy,D8,"(8, 31)",8,27.0
18,Auction,D2,"(56, 87)",15,29.0
18,Auction,D3,"(35, 59)",11,21.0
18,Auction,D4,"(17, 37)",10,12.0
18,Auction,D5,"(15, 82)",14,27.0
18,Auction,D6,"(75, 86)",11,17.0
18,Auction,D7,"(43, 53)",11,22.0
18,Auction,D8,"(8, 31)",8,27.0
18,Q-Learning,D2,"(56, 87)",15,29.0
18,Q-Learning,D3,"(35, 59)",11,21.0
18,Q-Learning,D4,"(17, 37)",10,12.0
18,Q-Learning,D5,"(15, 82)",14,27.0
18,Q-Learning,D6,"(75, 86)",11,17.0
18,Q-Learning,D7,"(43, 53)",11,22.0
18,Q-Learning,D8,"(8, 31)",8,27.0
19,Greedy,D2,"(56, 87)",16,29.0
19,Greedy,D3,"(35, 59)",12,21.0
19,Greedy,D4,"(17, 37)",11,12.0
19,Greedy,D5,"(15, 82)",15,27.0
19,Greedy,D6,"(75, 86)",12,17.0
19,Greedy,D7,"(43, 53)",12,22.0
19,Greedy,D8,"(8, 31)",9,27.0
19,Auction,D2,"(56, 87)",16,29.0
19,Auction,D3,"(35, 59)",12,21.0
19,Auction,D4,"(17, 37)",11,12.0
19,Auction,D5,"(15, 82)",15,27.0
19,Auction,D6,"(75, 86)",12,17.0
19,Auction,D7,"(43, 53)",12,22.0
19,Auction,D8,"(8, 31)",9,27.0
19,Q-Learning,D2,"(56, 87)",16,29.0
19,Q-Learning,D3,"(35, 59)",12,21.0
19,Q-Learning,D4,"(17, 37)",11,12.0
19,Q-Learning,D5,"(15, 82)",15,27.0
19,Q-Learning,D6,"(75, 86)",12,17.0
19,Q-Learning,D7,"(43, 53)",12,22.0
19,Q-Learning,D8,"(8, 31)",9,27.0
20,Greedy,D3,"(35, 59)",13,21.0
20,Greedy,D4,"(17, 37)",12,12.0
20,Greedy,D5,"(15, 82)",16,27.0
20,Greedy,D6,"(75, 86)",13,17.0
20,Greedy,D7,"(43, 53)",13,22.0
20,Greedy,D8,"(8, 31)",10,27.0
20,Greedy,D9,"(75, 24)",5,24.0
20,Auction,D2,"(56, 87)",17,29.0
20,Auction,D3,"(35, 59)",13,21.0
20,Auction,D4,"(17, 37)",12,12.0
20,Auction,D5,"(15, 82)",16,27.0
20,Auction,D7,"(43, 53)",13,22.0
20,Auction,D8,"(8, 31)",10,27.0
20,Auction,D9,"(75, 24)",5,24.0
20,Q-Learning,D2,"(56, 87)",17,29.0
20,Q-Learning,D3,"(35, 59)",13,21.0
20,Q-Learning,D4,"(17, 37)",12,12.0
20,Q-Learning,D5,"(15, 82)",16,27.0
20,Q-Learning,D6,"(75, 86)",13,17.0
20,Q-Learning,D7,"(43, 53)",13,22.0
20,Q-Learning,D8,"(8, 31)",10,27.0
20,Q-Learning,D9,"(75, 24)",5,24.0
21,Greedy,D3,"(35, 59)",14,21.0
21,Greedy,D4,"(17, 37)",13,12.0
21,Greedy,D5,"(15, 82)",17,27.0
21,Greedy,D6,"(75, 86)",14,17.0
21,Greedy,D7,"(43, 53)",14,22.0
21,Greedy,D8,"(8, 31)",11,27.0
21,Greedy,D9,"(75, 24)",6,24.0
21,Auction,D2,"(56, 87)",18,29.0
21,Auction,D3,"(35, 59)",14,21.0
21,Auction,D4,"(17, 37)",13,12.0
21,Auction,D5,"(15, 82)",17,27.0
21,Auction,D7,"(43, 53)",14,22.0
21,Auction,D8,"(8, 31)",11,27.0
21,Auction,D9,"(75, 24)",6,24.0
21,Q-Learning,D3,"(35, 59)",14,21.0
21,Q-Learning,D4,"(17, 37)",13,12.0
21,Q-Learning,D5,"(15, 82)",17,27.0
21,Q-Learning,D6,"(75, 86)",14,17.0
21,Q-Learning,D7,"(43, 53)",14,22.0
21,Q-Learning,D8,"(8, 31)",11,27.0
21,Q-Learning,D9,"(75, 24)",6,24.0
22,Greedy,D3,"(35, 59)",15,21.0
22,Greedy,D4,"(17, 37)",14,12.0
22,Greedy,D5,"(15, 82)",18,27.0
22,Greedy,D6,"(75, 86)",15,17.0
22,Greedy,D7,"(43, 53)",15,22.0
22,Greedy,D8,"(8, 31)",12,27.0
22,Greedy,D9,"(75, 24)",7,24.0
22,Auction,D2,"(56, 87)",19,29.0
22,Auction,D3,"(35, 59)",15,21.0
22,Auction,D4,"(17, 37)",14,12.0
22,Auction,D5,"(15, 82)",18,27.0
22,Auction,D7,"(43, 53)",15,22.0
22,Auction,D8,"(8, 31)",12,27.0
22,Auction,D9,"(75, 24)",7,24.0
22,Q-Learning,D3,"(35, 59)",15,21.0
22,Q-Learning,D4,"(17, 37)",14,12.0
22,Q-Learning,D5,"(15, 82)",18,27.0
22,Q-Learning,D6,"(75, 86)",15,17.0
22,Q-Learning,D7,"(43, 53)",15,22.0
22,Q-Learning,D8,"(8, 31)",12,27.0
22,Q-Learning,D9,"(75, 24)",7,24.0
23,Greedy,D4,"(17, 37)",15,12.0
23,Greedy,D6,"(75, 86)",16,17.0
23,Greedy,D7,"(43, 53)",16,22.0
23,Greedy,D8,"(8, 31)",13,27.0
23,Greedy,D9,"(75, 24)",8,24.0
23,Greedy,D10,"(65, 78)",4,22.0
23,Auction,D2,"(56, 87)",20,29.0
23,Auction,D3,"(35, 59)",16,21.0
23,Auction,D4,"(17, 37)",15,12.0
23,Auction,D5,"(15, 82)",19,27.0
23,Auction,D7,"(43, 53)",16,22.0
23,Auction,D8,"(8, 31)",13,27.0
23,Auction,D9,"(75, 24)",8,24.0
23,Auction,D10,"(65, 78)",4,22.0
23,Q-Learning,D3,"(35, 59)",16,21.0
23,Q-Learning,D4,"(17, 37)",15,12.0
23,Q-Learning,D6,"(75, 86)",16,17.0
23,Q-Learning,D7,"(43, 53)",16,22.0
23,Q-Learning,D8,"(8, 31)",13,27.0
23,Q-Learning,D9,"(75, 24)",8,24.0
23,Q-Learning,D10,"(65, 78)",4,22.0
24,Greedy,D4,"(17, 37)",16,12.0
24,Greedy,D6,"(75, 86)",17,17.0
24,Greedy,D7,"(43, 53)",17,22.0
24,Greedy,D8,"(8, 31)",14,27.0
24,Greedy,D9,"(75, 24)",9,24.0
24,Greedy,D10,"(65, 78)",5,22.0
24,Greedy,D11,"(39, 55)",8,23.0
24,Auction,D2,"(56, 87)",21,29.0
24,Auction,D3,"(35, 59)",17,21.0
24,Auction,D4,"(17, 37)",16,12.0
24,Auction,D5,"(15, 82)",20,27.0
24,Auction,D7,"(43, 53)",17,22.0
24,Auction,D8,"(8, 31)",14,27.0
24,Auction,D9,"(75, 24)",9,24.0
24,Auction,D10,"(65, 78)",5,22.0
24,Auction,D11,"(39, 55)",8,23.0
24,Q-Learning,D3,"(35, 59)",17,21.0
24,Q-Learning,D4,"(17, 37)",16,12.0
24,Q-Learning,D6,"(75, 86)",17,17.0
24,Q-Learning,D8,"(8, 31)",14,27.0
24,Q-Learning,D9,"(75, 24)",9,24.0
24,Q-Learning,D10,"(65, 78)",5,22.0
24,Q-Learning,D11,"(39, 55)",8,23.0
25,Greedy,D4,"(17, 37)",17,12.0
25,Greedy,D6,"(75, 86)",18,17.0
25,Greedy,D7,"(43, 53)",18,22.0
25,Greedy,D8,"(8, 31)",15,27.0
25,Greedy,D9,"(75, 24)",10,24.0
25,Greedy,D10,"(65, 78)",6,22.0
25,Greedy,D11,"(39, 55)",9,23.0
25,Greedy,D12,"(75, 27)",7,19.0
25,Auction,D2,"(56, 87)",22,29.0
25,Auction,D3,"(35, 59)",18,21.0
25,Auction,D4,"(17, 37)",17,12.0
25,Auction,D5,"(15, 82)",21,27.0
25,Auction,D8,"(8, 31)",15,27.0
25,Auction,D9,"(75, 24)",10,24.0
25,Auction,D10,"(65, 78)",6,22.0
25,Auction,D11,"(39, 55)",9,23.0
25,Auction,D12,"(75, 27)",7,19.0
25,Q-Learning,D3,"(35, 59)",18,21.0
25,Q-Learning,D4,"(17, 37)",17,12.0
25,Q-Learning,D8,"(8, 31)",15,27.0
25,Q-Learning,D9,"(75, 24)",10,24.0
25,Q-Learning,D10,"(65, 78)",6,22.0
25,Q-Learning,D11,"(39, 55)",9,23.0
25,Q-Learning,D12,"(75, 27)",7,19.0
26,Greedy,D4,"(17, 37)",18,12.0
26,Greedy,D6,"(75, 86)",19,17.0
26,Greedy,D7,"(43, 53)",19,22.0
26,Greedy,D8,"(8, 31)",16,27.0
26,Greedy,D9,"(75, 24)",11,24.0
26,Greedy,D10,"(65, 78)",7,22.0
26,Greedy,D11,"(39, 55)",10,23.0
26,Greedy,D12,"(75, 27)",8,19.0
26,Auction,D2,"(56, 87)",23,29.0
26,Auction,D3,"(35, 59)",19,21.0
26,Auction,D4,"(17, 37)",18,12.0
26,Auction,D5,"(15, 82)",22,27.0
26,Auction,D8,"(8, 31)",16,27.0
26,Auction,D9,"(75, 24)",11,24.0
26,Auction,D10,"(65, 78)",7,22.0
26,Auction,D11,"(39, 55)",10,23.0
26,Auction,D12,"(75, 27)",8,19.0
26,Q-Learning,D3,"(35, 59)",19,21.0
26,Q-Learning,D4,"(17, 37)",18,12.0
26,Q-Learning,D8,"(8, 31)",16,27.0
26,Q-Learning,D9,"(75, 24)",11,24.0
26,Q-Learning,D10,"(65, 78)",7,22.0
26,Q-Learning,D11,"(39, 55)",10,23.0
26,Q-Learning,D12,"(75, 27)",8,19.0
27,Greedy,D4,"(17, 37)",19,12.0
27,Greedy,D6,"(75, 86)",20,17.0
27,Greedy,D7,"(43, 53)",20,22.0
27,Greedy,D8,"(8, 31)",17,27.0
27,Greedy,D9,"(75, 24)",12,24.0
27,Greedy,D10,"(65, 78)",8,22.0
27,Greedy,D11,"(39, 55)",11,23.0
27,Greedy,D12,"(75, 27)",9,19.0
27,Greedy,D13,"(15, 90)",5,12.0
27,Auction,D2,"(56, 87)",24,29.0
27,Auction,D3,"(35, 59)",20,21.0
27,Auction,D4,"(17, 37)",19,12.0
27,Auction,D5,"(15, 82)",23,27.0
27,Auction,D8,"(8, 31)",17,27.0
27,Auction,D9,"(75, 24)",12,24.0
27,Auction,D10,"(65, 78)",8,22.0
27,Auction,D11,"(39, 55)",11,23.0
27,Auction,D12,"(75, 27)",9,19.0
27,Auction,D13,"(15, 90)",5,12.0
27,Q-Learning,D3,"(35, 59)",20,21.0
27,Q-Learning,D4,"(17, 37)",19,12.0
27,Q-Learning,D8,"(8, 31)",17,27.0
27,Q-Learning,D9,"(75, 24)",12,24.0
27,Q-Learning,D10,"(65, 78)",8,22.0
27,Q-Learning,D11,"(39, 55)",11,23.0
27,Q-Learning,D12,"(75, 27)",9,19.0
27,Q-Learning,D13,"(15, 90)",5,12.0
28,Greedy,D4,"(17, 37)",20,12.0
28,Greedy,D7,"(43, 53)",21,22.0
28,Greedy,D8,"(8, 31)",18,27.0
28,Greedy,D9,"(75, 24)",13,24.0
28,Greedy,D10,"(65, 78)",9,22.0
28,Greedy,D11,"(39, 55)",12,23.0
28,Greedy,D12,"(75, 27)",10,19.0
28,Greedy,D13,"(15, 90)",6,12.0
28,Auction,D2,"(56, 87)",25,29.0
28,Auction,D4,"(17, 37)",20,12.0
28,Auction,D5,"(15, 82)",24,27.0
28,Auction,D8,"(8, 31)",18,27.0
28,Auction,D10,"(65, 78)",9,22.0
28,Auction,D11,"(39, 55)",12,23.0
28,Auction,D12,"(75, 27)",10,19.0
28,Auction,D13,"(15, 90)",6,12.0
28,Q-Learning,D4,"(17, 37)",20,12.0
28,Q-Learning,D8,"(8, 31)",18,27.0
28,Q-Learning,D9,"(75, 24)",13,24.0
28,Q-Learning,D10,"(65, 78)",9,22.0
28,Q-Learning,D11,"(39, 55)",12,23.0
28,Q-Learning,D12,"(75, 27)",10,19.0
28,Q-Learning,D13,"(15, 90)",6,12.0
29,Greedy,D8,"(8, 31)",19,27.0
29,Greedy,D9,"(75, 24)",14,24.0
29,Greedy,D10,"(65, 78)",10,22.0
29,Greedy,D11,"(39, 55)",13,23.0
29,Greedy,D12,"(75, 27)",11,19.0
29,Greedy,D13,"(15, 90)",7,12.0
29,Greedy,D14,"(10, 84)",5,10.0
29,Auction,D2,"(56, 87)",26,29.0
29,Auction,D5,"(15, 82)",25,27.0
29,Auction,D8,"(8, 31)",19,27.0
29,Auction,D10,"(65, 78)",10,22.0
29,Auction,D11,"(39, 55)",13,23.0
29,Auction,D12,"(75, 27)",11,19.0
29,Auction,D13,"(15, 90)",7,12.0
29,Auction,D14,"(10, 84)",5,10.0
29,Q-Learning,D8,"(8, 31)",19,27.0
29,Q-Learning,D10,"(65, 78)",10,22.0
29,Q-Learning,D11,"(39, 55)",13,23.0
29,Q-Learning,D12,"(75, 27)",11,19.0
29,Q-Learning,D13,"(15, 90)",7,12.0
29,Q-Learning,D14,"(10, 84)",5,10.0
30,Greedy,D8,"(8, 31)",20,27.0
30,Greedy,D9,"(75, 24)",15,24.0
30,Greedy,D10,"(65, 78)",11,22.0
30,Greedy,D11,"(39, 55)",14,23.0
30,Greedy,D12,"(75, 27)",12,19.0
30,Greedy,D13,"(15, 90)",8,12.0
30,Greedy,D14,"(10, 84)",6,10.0
30,Greedy,D15,"(4, 34)",9,18.0
30,Auction,D2,"(56, 87)",27,29.0
30,Auction,D5,"(15, 82)",26,27.0
30,Auction,D8,"(8, 31)",20,27.0
30,Auction,D10,"(65, 78)",11,22.0
30,Auction,D11,"(39, 55)",14,23.0
30,Auction,D13,"(15, 90)",8,12.0
30,Auction,D14,"(10, 84)",6,10.0
30,Auction,D15,"(4, 34)",9,18.0
30,Q-Learning,D8,"(8, 31)",20,27.0
30,Q-Learning,D10,"(65, 78)",11,22.0
30,Q-Learning,D11,"(39, 55)",14,23.0
30,Q-Learning,D12,"(75, 27)",12,19.0
30,Q-Learning,D13,"(15, 90)",8,12.0
30,Q-Learning,D14,"(10, 84)",6,10.0
30,Q-Learning,D15,"(4, 34)",9,18.0
31,Greedy,D9,"(75, 24)",16,24.0
31,Greedy,D10,"(65, 78)",12,22.0
31,Greedy,D11,"(39, 55)",15,23.0
31,Greedy,D12,"(75, 27)",13,19.0
31,Greedy,D13,"(15, 90)",9,12.0
31,Greedy,D14,"(10, 84)",7,10.0
31,Greedy,D15,"(4, 34)",10,18.0
31,Auction,D2,"(56, 87)",28,29.0
31,Auction,D8,"(8, 31)",21,27.0
31,Auction,D10,"(65, 78)",12,22.0
31,Auction,D11,"(39, 55)",15,23.0
31,Auction,D13,"(15, 90)",9,12.0
31,Auction,D14,"(10, 84)",7,10.0
31,Auction,D15,"(4, 34)",10,18.0
31,Q-Learning,D8,"(8, 31)",21,27.0
31,Q-Learning,D10,"(65, 78)",12,22.0
