time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(29, 13)",2,11.0
0,Greedy,T2,"(13, 63)",4,15.0
0,Greedy,T3,"(4, 65)",4,11.0
0,Greedy,T4,"(51, 77)",6,14.0
0,Greedy,T5,"(59, 95)",1,22.0
0,Greedy,T6,"(49, 3)",2,10.0
0,Greedy,T7,"(88, 42)",4,14.0
0,Greedy,T8,"(21, 6)",6,29.0
0,Greedy,T9,"(20, 91)",6,27.0
0,Greedy,T10,"(10, 56)",9,13.0
0,Auction,T1,"(29, 13)",2,11.0
0,Auction,T2,"(13, 63)",4,15.0
0,Auction,T3,"(4, 65)",4,11.0
0,Auction,T4,"(51, 77)",6,14.0
0,Auction,T5,"(59, 95)",1,22.0
0,Auction,T6,"(49, 3)",2,10.0
0,Auction,T7,"(88, 42)",4,14.0
0,Auction,T8,"(21, 6)",6,29.0
0,Auction,T9,"(20, 91)",6,27.0
0,Auction,T10,"(10, 56)",9,13.0
0,Q-Learning,T1,"(29, 13)",2,11.0
0,Q-Learning,T2,"(13, 63)",4,15.0
0,Q-Learning,T3,"(4, 65)",4,11.0
0,Q-Learning,T4,"(51, 77)",6,14.0
0,Q-Learning,T5,"(59, 95)",1,22.0
0,Q-Learning,T6,"(49, 3)",2,10.0
0,Q-Learning,T7,"(88, 42)",4,14.0
0,Q-Learning,T8,"(21, 6)",6,29.0
0,Q-Learning,T9,"(20, 91)",6,27.0
0,Q-Learning,T10,"(10, 56)",9,13.0
1,Q-Learning,T1,"(29, 13)",3,11.0
1,Q-Learning,T2,"(13, 63)",5,15.0
1,Q-Learning,T3,"(4, 65)",5,11.0
1,Q-Learning,T4,"(51, 77)",7,14.0
1,Q-Learning,T5,"(59, 95)",2,22.0
1,Q-Learning,T7,"(88, 42)",5,14.0
1,Q-Learning,T9,"(20, 91)",7,27.0
2,Q-Learning,T1,"(29, 13)",4,11.0
2,Q-Learning,T2,"(13, 63)",6,15.0
2,Q-Learning,T3,"(4, 65)",6,11.0
2,Q-Learning,T5,"(59, 95)",3,22.0
3,Q-Learning,T1,"(29, 13)",5,11.0
3,Q-Learning,T3,"(4, 65)",7,11.0
4,Q-Learning,T1,"(29, 13)",6,11.0
8,Greedy,E1,"(99, 95)",8,13.0
8,Auction,E1,"(99, 95)",8,13.0
8,Q-Learning,E1,"(99, 95)",8,13.0
9,Greedy,E1,"(99, 95)",9,13.0
9,Auction,E1,"(99, 95)",9,13.0
9,Q-Learning,E1,"(99, 95)",9,13.0
10,Greedy,E1,"(99, 95)",10,13.0
10,Auction,E1,"(99, 95)",10,13.0
10,Q-Learning,E1,"(99, 95)",10,13.0
11,Greedy,E1,"(99, 95)",11,13.0
11,Auction,E1,"(99, 95)",11,13.0
11,Q-Learning,E1,"(99, 95)",11,13.0
12,Greedy,E1,"(99, 95)",12,13.0
12,Auction,E1,"(99, 95)",12,13.0
