time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(74, 57)",8,27.0
0,Greedy,T2,"(41, 38)",1,22.0
0,Greedy,T3,"(3, 51)",7,24.0
0,Greedy,T4,"(79, 53)",1,23.0
0,Greedy,T5,"(42, 73)",3,24.0
0,Greedy,T6,"(79, 48)",7,15.0
0,Greedy,T7,"(95, 19)",10,19.0
0,Greedy,T8,"(32, 29)",8,19.0
0,Greedy,T9,"(99, 26)",3,18.0
0,Greedy,T10,"(90, 15)",9,10.0
0,Auction,T1,"(74, 57)",8,27.0
0,Auction,T2,"(41, 38)",1,22.0
0,Auction,T3,"(3, 51)",7,24.0
0,Auction,T4,"(79, 53)",1,23.0
0,Auction,T5,"(42, 73)",3,24.0
0,Auction,T6,"(79, 48)",7,15.0
0,Auction,T7,"(95, 19)",10,19.0
0,Auction,T8,"(32, 29)",8,19.0
0,Auction,T9,"(99, 26)",3,18.0
0,Auction,T10,"(90, 15)",9,10.0
0,Q-Learning,T1,"(74, 57)",8,27.0
0,Q-Learning,T2,"(41, 38)",1,22.0
0,Q-Learning,T3,"(3, 51)",7,24.0
0,Q-Learning,T4,"(79, 53)",1,23.0
0,Q-Learning,T5,"(42, 73)",3,24.0
0,Q-Learning,T6,"(79, 48)",7,15.0
0,Q-Learning,T7,"(95, 19)",10,19.0
0,Q-Learning,T8,"(32, 29)",8,19.0
0,Q-Learning,T9,"(99, 26)",3,18.0
0,Q-Learning,T10,"(90, 15)",9,10.0
4,Greedy,D1,"(53, 49)",4,30.0
4,Auction,D1,"(53, 49)",4,30.0
4,Q-Learning,D1,"(53, 49)",4,30.0
5,Greedy,D1,"(53, 49)",5,30.0
5,Auction,D1,"(53, 49)",5,30.0
5,Q-Learning,D1,"(53, 49)",5,30.0
6,Greedy,D1,"(53, 49)",6,30.0
6,Greedy,D2,"(59, 5)",6,26.0
6,Auction,D1,"(53, 49)",6,30.0
6,Auction,D2,"(59, 5)",6,26.0
6,Q-Learning,D1,"(53, 49)",6,30.0
6,Q-Learning,D2,"(59, 5)",6,26.0
7,Greedy,D1,"(53, 49)",7,30.0
7,Greedy,D2,"(59, 5)",7,26.0
7,Auction,D1,"(53, 49)",7,30.0
7,Auction,D2,"(59, 5)",7,26.0
7,Q-Learning,D1,"(53, 49)",7,30.0
7,Q-Learning,D2,"(59, 5)",7,26.0
8,Greedy,D1,"(53, 49)",8,30.0
8,Greedy,D2,"(59, 5)",8,26.0
8,Auction,D1,"(53, 49)",8,30.0
8,Auction,D2,"(59, 5)",8,26.0
8,Q-Learning,D1,"(53, 49)",8,30.0
8,Q-Learning,D2,"(59, 5)",8,26.0
9,Greedy,D1,"(53, 49)",9,30.0
9,Greedy,D2,"(59, 5)",9,26.0
9,Auction,D1,"(53, 49)",9,30.0
9,Auction,D2,"(59, 5)",9,26.0
9,Q-Learning,D1,"(53, 49)",9,30.0
9,Q-Learning,D2,"(59, 5)",9,26.0
10,Greedy,D1,"(53, 49)",10,30.0
10,Greedy,D2,"(59, 5)",10,26.0
10,Greedy,D3,"(9, 99)",5,18.0
10,Auction,D1,"(53, 49)",10,30.0
10,Auction,D2,"(59, 5)",10,26.0
10,Auction,D3,"(9, 99)",5,18.0
10,Q-Learning,D1,"(53, 49)",10,30.0
10,Q-Learning,D2,"(59, 5)",10,26.0
10,Q-Learning,D3,"(9, 99)",5,18.0
11,Greedy,D1,"(53, 49)",11,30.0
11,Greedy,D2,"(59, 5)",11,26.0
11,Greedy,D3,"(9, 99)",6,18.0
11,Auction,D1,"(53, 49)",11,30.0
11,Auction,D2,"(59, 5)",11,26.0
11,Auction,D3,"(9, 99)",6,18.0
11,Q-Learning,D1,"(53, 49)",11,30.0
11,Q-Learning,D2,"(59, 5)",11,26.0
11,Q-Learning,D3,"(9, 99)",6,18.0
12,Greedy,D1,"(53, 49)",12,30.0
12,Greedy,D2,"(59, 5)",12,26.0
12,Greedy,D3,"(9, 99)",7,18.0
12,Auction,D1,"(53, 49)",12,30.0
12,Auction,D2,"(59, 5)",12,26.0
12,Auction,D3,"(9, 99)",7,18.0
12,Q-Learning,D1,"(53, 49)",12,30.0
12,Q-Learning,D2,"(59, 5)",12,26.0
12,Q-Learning,D3,"(9, 99)",7,18.0
13,Greedy,D1,"(53, 49)",13,30.0
13,Greedy,D2,"(59, 5)",13,26.0
13,Greedy,D3,"(9, 99)",8,18.0
13,Greedy,D4,"(9, 12)",6,20.0
13,Auction,D1,"(53, 49)",13,30.0
13,Auction,D2,"(59, 5)",13,26.0
13,Auction,D3,"(9, 99)",8,18.0
13,Auction,D4,"(9, 12)",6,20.0
13,Q-Learning,D1,"(53, 49)",13,30.0
13,Q-Learning,D2,"(59, 5)",13,26.0
13,Q-Learning,D3,"(9, 99)",8,18.0
13,Q-Learning,D4,"(9, 12)",6,20.0
14,Greedy,D1,"(53, 49)",14,30.0
14,Greedy,D2,"(59, 5)",14,26.0
14,Greedy,D3,"(9, 99)",9,18.0
14,Greedy,D4,"(9, 12)",7,20.0
14,Greedy,D5,"(100, 20)",4,18.0
14,Auction,D1,"(53, 49)",14,30.0
14,Auction,D2,"(59, 5)",14,26.0
14,Auction,D3,"(9, 99)",9,18.0
14,Auction,D4,"(9, 12)",7,20.0
14,Auction,D5,"(100, 20)",4,18.0
14,Q-Learning,D1,"(53, 49)",14,30.0
14,Q-Learning,D2,"(59, 5)",14,26.0
14,Q-Learning,D3,"(9, 99)",9,18.0
14,Q-Learning,D4,"(9, 12)",7,20.0
14,Q-Learning,D5,"(100, 20)",4,18.0
15,Greedy,D1,"(53, 49)",15,30.0
15,Greedy,D2,"(59, 5)",15,26.0
15,Greedy,D3,"(9, 99)",10,18.0
15,Greedy,D4,"(9, 12)",8,20.0
15,Greedy,D5,"(100, 20)",5,18.0
15,Auction,D1,"(53, 49)",15,30.0
15,Auction,D2,"(59, 5)",15,26.0
15,Auction,D3,"(9, 99)",10,18.0
