task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T6,14.0,0.7114582486036498,14.71145824860365,1.0508184463288321,14.71145824860365
E1,19.0,1.2,20.2,1.063157894736842,20.2
T7,28.0,1.405456737852613,29.405456737852614,1.050194883494736,29.405456737852614
T10,20.0,1.8110770276274835,21.811077027627483,1.0905538513813742,21.811077027627483
T3,20.0,1.3437096247164249,21.343709624716425,1.0671854812358212,21.343709624716425
T2,15.0,1.6298006013006623,16.629800601300662,1.108653373420044,16.629800601300662
T9,27.0,6.324555320336758,33.324555320336756,1.234242789642102,33.324555320336756
T1,27.0,7.57099729229908,34.57099729229908,1.2804073071221882,34.57099729229908
T4,19.0,2.4083189157584592,21.40831891575846,1.1267536271451821,21.40831891575846
T5,23.0,7.988272654335229,30.98827265433523,1.3473162023624012,30.98827265433523
E6,11.0,0.15713484026367724,11.157134840263677,1.014284985478516,11.157134840263677
E4,24.0,5.482928049865327,29.48292804986533,1.2284553354110554,29.48292804986533
E2,28.0,8.099382692526635,36.09938269252663,1.289263667590237,36.09938269252663
E10,19.0,0.8498365855987974,19.849836585598798,1.0447282413473051,19.849836585598798
E3,11.0,5.059644256269407,16.059644256269408,1.4599676596608553,16.059644256269408
E5,23.0,14.1718029904455,37.1718029904455,1.6161653474106739,37.1718029904455
T8,14.0,5.778846055087041,19.77884605508704,1.4127747182205028,19.77884605508704
E9,26.0,0.5555555555555556,26.555555555555557,1.0213675213675215,26.555555555555557
E8,27.0,7.0400639201643616,34.040063920164364,1.2607431081542357,34.040063920164364
E7,12.0,0.6,12.6,1.05,12.6
E11,19.0,2.1540659228538015,21.154065922853803,1.113371890676516,21.154065922853803
E14,14.0,4.560701700396551,18.56070170039655,1.325764407171182,18.56070170039655
E16,17.0,0.5,17.5,1.0294117647058822,17.5
E17,15.0,3.2068599310359582,18.206859931035957,1.2137906620690637,18.206859931035957
E13,13.0,7.443117626371358,20.443117626371357,1.5725475097208736,20.443117626371357
E15,30.0,0.5665577237325317,30.566557723732533,1.0188852574577512,30.566557723732533
E20,12.0,6.161168720299745,18.161168720299745,1.5134307266916454,18.161168720299745
E18,17.0,5.011985634456667,22.011985634456668,1.294822684379804,22.011985634456668
E12,30.0,9.775479527879948,39.77547952787995,1.3258493175959984,39.77547952787995
E29,30.0,1.5092308563562362,31.509230856356236,1.0503076952118746,31.509230856356236
E24,15.0,5.141984052872976,20.141984052872978,1.3427989368581985,20.141984052872978
E21,10.0,0.8958064164776166,10.895806416477617,1.0895806416477618,10.895806416477617
E34,10.0,4.866210024238575,14.866210024238576,1.4866210024238575,14.866210024238576
E25,17.0,1.1661903789690602,18.16619037896906,1.0685994340570035,18.16619037896906
E32,10.0,4.604345773288535,14.604345773288536,1.4604345773288536,14.604345773288536
