time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(29, 14)",6,15.0
0,Greedy,T2,"(11, 5)",9,27.0
0,Greedy,T3,"(19, 86)",8,20.0
0,Greedy,T4,"(37, 41)",10,26.0
0,Greedy,T5,"(37, 7)",8,27.0
0,Greedy,T6,"(75, 89)",6,14.0
0,Greedy,T7,"(11, 17)",10,21.0
0,Greedy,T8,"(5, 38)",8,22.0
0,Greedy,T9,"(66, 81)",4,22.0
0,Greedy,T10,"(86, 13)",2,13.0
0,Auction,T1,"(29, 14)",6,15.0
0,Auction,T2,"(11, 5)",9,27.0
0,Auction,T3,"(19, 86)",8,20.0
0,Auction,T4,"(37, 41)",10,26.0
0,Auction,T5,"(37, 7)",8,27.0
0,Auction,T6,"(75, 89)",6,14.0
0,Auction,T7,"(11, 17)",10,21.0
0,Auction,T8,"(5, 38)",8,22.0
0,Auction,T9,"(66, 81)",4,22.0
0,Auction,T10,"(86, 13)",2,13.0
0,Q-Learning,T1,"(29, 14)",6,15.0
0,Q-Learning,T2,"(11, 5)",9,27.0
0,Q-Learning,T3,"(19, 86)",8,20.0
0,Q-Learning,T4,"(37, 41)",10,26.0
0,Q-Learning,T5,"(37, 7)",8,27.0
0,Q-Learning,T6,"(75, 89)",6,14.0
0,Q-Learning,T7,"(11, 17)",10,21.0
0,Q-Learning,T8,"(5, 38)",8,22.0
0,Q-Learning,T9,"(66, 81)",4,22.0
0,Q-Learning,T10,"(86, 13)",2,13.0
2,Greedy,D1,"(35, 6)",6,25.0
2,Auction,D1,"(35, 6)",6,25.0
2,Q-Learning,D1,"(35, 6)",6,25.0
3,Greedy,D1,"(35, 6)",7,25.0
3,Greedy,D2,"(25, 66)",4,10.0
3,Auction,D1,"(35, 6)",7,25.0
3,Auction,D2,"(25, 66)",4,10.0
3,Q-Learning,D1,"(35, 6)",7,25.0
3,Q-Learning,D2,"(25, 66)",4,10.0
4,Greedy,D1,"(35, 6)",8,25.0
4,Greedy,D2,"(25, 66)",5,10.0
4,Auction,D1,"(35, 6)",8,25.0
4,Auction,D2,"(25, 66)",5,10.0
4,Q-Learning,D1,"(35, 6)",8,25.0
