time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(91, 88)",7,28.0
0,Greedy,T2,"(15, 6)",8,30.0
0,Greedy,T3,"(54, 93)",5,15.0
0,Greedy,T4,"(4, 30)",5,14.0
0,Greedy,T5,"(30, 61)",9,14.0
0,Greedy,T6,"(42, 35)",2,15.0
0,Greedy,T7,"(36, 10)",4,30.0
0,Greedy,T8,"(22, 51)",1,25.0
0,Greedy,T9,"(10, 15)",3,18.0
0,Greedy,T10,"(66, 29)",1,24.0
0,Auction,T1,"(91, 88)",7,28.0
0,Auction,T2,"(15, 6)",8,30.0
0,Auction,T3,"(54, 93)",5,15.0
0,Auction,T4,"(4, 30)",5,14.0
0,Auction,T5,"(30, 61)",9,14.0
0,Auction,T6,"(42, 35)",2,15.0
0,Auction,T7,"(36, 10)",4,30.0
0,Auction,T8,"(22, 51)",1,25.0
0,Auction,T9,"(10, 15)",3,18.0
0,Auction,T10,"(66, 29)",1,24.0
0,Q-Learning,T1,"(91, 88)",7,28.0
0,Q-Learning,T2,"(15, 6)",8,30.0
0,Q-Learning,T3,"(54, 93)",5,15.0
0,Q-Learning,T4,"(4, 30)",5,14.0
0,Q-Learning,T5,"(30, 61)",9,14.0
0,Q-Learning,T6,"(42, 35)",2,15.0
0,Q-Learning,T7,"(36, 10)",4,30.0
0,Q-Learning,T8,"(22, 51)",1,25.0
0,Q-Learning,T9,"(10, 15)",3,18.0
0,Q-Learning,T10,"(66, 29)",1,24.0
1,Greedy,T10,"(66, 29)",2,24.0
1,Auction,T8,"(22, 51)",2,25.0
1,Q-Learning,T3,"(54, 93)",6,15.0
2,Greedy,T10,"(66, 29)",3,24.0
2,Auction,T8,"(22, 51)",3,25.0
2,Q-Learning,T3,"(54, 93)",7,15.0
3,Greedy,T10,"(66, 29)",4,24.0
3,Greedy,D2,"(77, 65)",2,18.0
3,Auction,T8,"(22, 51)",4,25.0
3,Auction,D2,"(77, 65)",2,18.0
3,Q-Learning,T3,"(54, 93)",8,15.0
3,Q-Learning,D2,"(77, 65)",2,18.0
