time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(1, 16)",1,15.0
0,Greedy,T2,"(78, 14)",1,23.0
0,Greedy,T3,"(56, 45)",3,28.0
0,Greedy,T4,"(12, 94)",6,16.0
0,Greedy,T5,"(92, 15)",6,21.0
0,Greedy,T6,"(74, 8)",8,23.0
0,Greedy,T7,"(77, 70)",8,17.0
0,Greedy,T8,"(26, 2)",4,17.0
0,Greedy,T9,"(90, 32)",8,14.0
0,Greedy,T10,"(66, 84)",10,17.0
0,Auction,T1,"(1, 16)",1,15.0
0,Auction,T2,"(78, 14)",1,23.0
0,Auction,T3,"(56, 45)",3,28.0
0,Auction,T4,"(12, 94)",6,16.0
0,Auction,T5,"(92, 15)",6,21.0
0,Auction,T6,"(74, 8)",8,23.0
0,Auction,T7,"(77, 70)",8,17.0
0,Auction,T8,"(26, 2)",4,17.0
0,Auction,T9,"(90, 32)",8,14.0
0,Auction,T10,"(66, 84)",10,17.0
0,Q-Learning,T1,"(1, 16)",1,15.0
0,Q-Learning,T2,"(78, 14)",1,23.0
0,Q-Learning,T3,"(56, 45)",3,28.0
0,Q-Learning,T4,"(12, 94)",6,16.0
0,Q-Learning,T5,"(92, 15)",6,21.0
0,Q-Learning,T6,"(74, 8)",8,23.0
0,Q-Learning,T7,"(77, 70)",8,17.0
0,Q-Learning,T8,"(26, 2)",4,17.0
0,Q-Learning,T9,"(90, 32)",8,14.0
0,Q-Learning,T10,"(66, 84)",10,17.0
1,Greedy,T2,"(78, 14)",2,23.0
1,Auction,T1,"(1, 16)",2,15.0
1,Q-Learning,T4,"(12, 94)",7,16.0
2,Greedy,T2,"(78, 14)",3,23.0
2,Auction,T1,"(1, 16)",3,15.0
2,Q-Learning,T4,"(12, 94)",8,16.0
3,Greedy,T2,"(78, 14)",4,23.0
3,Greedy,D2,"(24, 83)",6,22.0
3,Auction,T1,"(1, 16)",4,15.0
3,Auction,D2,"(24, 83)",6,22.0
3,Q-Learning,T4,"(12, 94)",9,16.0
3,Q-Learning,D2,"(24, 83)",6,22.0
4,Greedy,T2,"(78, 14)",5,23.0
4,Greedy,D2,"(24, 83)",7,22.0
4,Auction,T1,"(1, 16)",5,15.0
4,Auction,D2,"(24, 83)",7,22.0
4,Q-Learning,T4,"(12, 94)",10,16.0
4,Q-Learning,D2,"(24, 83)",7,22.0
5,Greedy,T2,"(78, 14)",6,23.0
5,Greedy,D2,"(24, 83)",8,22.0
5,Auction,T1,"(1, 16)",6,15.0
5,Auction,D2,"(24, 83)",8,22.0
5,Q-Learning,T4,"(12, 94)",11,16.0
5,Q-Learning,D2,"(24, 83)",8,22.0
6,Greedy,T2,"(78, 14)",7,23.0
6,Greedy,D2,"(24, 83)",9,22.0
6,Greedy,D3,"(91, 30)",1,16.0
6,Auction,T1,"(1, 16)",7,15.0
6,Auction,D2,"(24, 83)",9,22.0
6,Auction,D3,"(91, 30)",1,16.0
6,Q-Learning,T4,"(12, 94)",12,16.0
6,Q-Learning,D2,"(24, 83)",9,22.0
6,Q-Learning,D3,"(91, 30)",1,16.0
7,Greedy,T2,"(78, 14)",8,23.0
7,Greedy,D2,"(24, 83)",10,22.0
7,Greedy,D3,"(91, 30)",2,16.0
7,Greedy,D4,"(2, 70)",10,19.0
7,Auction,T1,"(1, 16)",8,15.0
7,Auction,D2,"(24, 83)",10,22.0
7,Auction,D3,"(91, 30)",2,16.0
7,Auction,D4,"(2, 70)",10,19.0
7,Q-Learning,T4,"(12, 94)",13,16.0
7,Q-Learning,D2,"(24, 83)",10,22.0
7,Q-Learning,D3,"(91, 30)",2,16.0
7,Q-Learning,D4,"(2, 70)",10,19.0
8,Greedy,T2,"(78, 14)",9,23.0
8,Greedy,D2,"(24, 83)",11,22.0
8,Greedy,D3,"(91, 30)",3,16.0
8,Greedy,D4,"(2, 70)",11,19.0
8,Auction,T1,"(1, 16)",9,15.0
8,Auction,D2,"(24, 83)",11,22.0
8,Auction,D3,"(91, 30)",3,16.0
8,Auction,D4,"(2, 70)",11,19.0
8,Q-Learning,T4,"(12, 94)",14,16.0
8,Q-Learning,D2,"(24, 83)",11,22.0
8,Q-Learning,D3,"(91, 30)",3,16.0
8,Q-Learning,D4,"(2, 70)",11,19.0
9,Greedy,T2,"(78, 14)",10,23.0
9,Greedy,D2,"(24, 83)",12,22.0
9,Greedy,D3,"(91, 30)",4,16.0
9,Greedy,D4,"(2, 70)",12,19.0
9,Auction,T1,"(1, 16)",10,15.0
9,Auction,D2,"(24, 83)",12,22.0
9,Auction,D3,"(91, 30)",4,16.0
9,Auction,D4,"(2, 70)",12,19.0
9,Q-Learning,T4,"(12, 94)",15,16.0
9,Q-Learning,D2,"(24, 83)",12,22.0
9,Q-Learning,D3,"(91, 30)",4,16.0
9,Q-Learning,D4,"(2, 70)",12,19.0
10,Greedy,T2,"(78, 14)",11,23.0
10,Greedy,D2,"(24, 83)",13,22.0
10,Greedy,D3,"(91, 30)",5,16.0
10,Greedy,D4,"(2, 70)",13,19.0
10,Auction,T1,"(1, 16)",11,15.0
10,Auction,D2,"(24, 83)",13,22.0
10,Auction,D3,"(91, 30)",5,16.0
10,Auction,D4,"(2, 70)",13,19.0
10,Q-Learning,T4,"(12, 94)",16,16.0
10,Q-Learning,D2,"(24, 83)",13,22.0
10,Q-Learning,D3,"(91, 30)",5,16.0
10,Q-Learning,D4,"(2, 70)",13,19.0
11,Greedy,T2,"(78, 14)",12,23.0
11,Greedy,D2,"(24, 83)",14,22.0
11,Greedy,D3,"(91, 30)",6,16.0
11,Greedy,D4,"(2, 70)",14,19.0
11,Auction,T1,"(1, 16)",12,15.0
11,Auction,D2,"(24, 83)",14,22.0
11,Auction,D3,"(91, 30)",6,16.0
11,Auction,D4,"(2, 70)",14,19.0
11,Q-Learning,T4,"(12, 94)",17,16.0
11,Q-Learning,D2,"(24, 83)",14,22.0
11,Q-Learning,D3,"(91, 30)",6,16.0
11,Q-Learning,D4,"(2, 70)",14,19.0
12,Greedy,T2,"(78, 14)",13,23.0
12,Greedy,D2,"(24, 83)",15,22.0
12,Greedy,D3,"(91, 30)",7,16.0
12,Greedy,D4,"(2, 70)",15,19.0
12,Auction,T1,"(1, 16)",13,15.0
12,Auction,D2,"(24, 83)",15,22.0
12,Auction,D3,"(91, 30)",7,16.0
12,Auction,D4,"(2, 70)",15,19.0
12,Q-Learning,T4,"(12, 94)",18,16.0
12,Q-Learning,D2,"(24, 83)",15,22.0
12,Q-Learning,D3,"(91, 30)",7,16.0
12,Q-Learning,D4,"(2, 70)",15,19.0
13,Greedy,T2,"(78, 14)",14,23.0
13,Greedy,D2,"(24, 83)",16,22.0
13,Greedy,D3,"(91, 30)",8,16.0
13,Greedy,D4,"(2, 70)",16,19.0
13,Auction,T1,"(1, 16)",14,15.0
13,Auction,D2,"(24, 83)",16,22.0
13,Auction,D3,"(91, 30)",8,16.0
13,Auction,D4,"(2, 70)",16,19.0
13,Q-Learning,T4,"(12, 94)",19,16.0
13,Q-Learning,D2,"(24, 83)",16,22.0
13,Q-Learning,D3,"(91, 30)",8,16.0
13,Q-Learning,D4,"(2, 70)",16,19.0
14,Greedy,T2,"(78, 14)",15,23.0
14,Greedy,D2,"(24, 83)",17,22.0
14,Greedy,D3,"(91, 30)",9,16.0
14,Greedy,D4,"(2, 70)",17,19.0
14,Greedy,D5,"(10, 76)",2,29.0
14,Auction,T1,"(1, 16)",15,15.0
14,Auction,D2,"(24, 83)",17,22.0
14,Auction,D3,"(91, 30)",9,16.0
14,Auction,D4,"(2, 70)",17,19.0
14,Auction,D5,"(10, 76)",2,29.0
14,Q-Learning,T4,"(12, 94)",20,16.0
14,Q-Learning,D2,"(24, 83)",17,22.0
14,Q-Learning,D3,"(91, 30)",9,16.0
14,Q-Learning,D4,"(2, 70)",17,19.0
14,Q-Learning,D5,"(10, 76)",2,29.0
15,Greedy,T2,"(78, 14)",16,23.0
15,Greedy,D2,"(24, 83)",18,22.0
15,Greedy,D3,"(91, 30)",10,16.0
15,Greedy,D4,"(2, 70)",18,19.0
15,Greedy,D5,"(10, 76)",3,29.0
15,Auction,T1,"(1, 16)",16,15.0
15,Auction,D2,"(24, 83)",18,22.0
15,Auction,D3,"(91, 30)",10,16.0
15,Auction,D4,"(2, 70)",18,19.0
15,Auction,D5,"(10, 76)",3,29.0
15,Q-Learning,T4,"(12, 94)",21,16.0
15,Q-Learning,D2,"(24, 83)",18,22.0
15,Q-Learning,D3,"(91, 30)",10,16.0
15,Q-Learning,D4,"(2, 70)",18,19.0
15,Q-Learning,D5,"(10, 76)",3,29.0
16,Greedy,T2,"(78, 14)",17,23.0
16,Greedy,D2,"(24, 83)",19,22.0
16,Greedy,D3,"(91, 30)",11,16.0
16,Greedy,D4,"(2, 70)",19,19.0
16,Greedy,D5,"(10, 76)",4,29.0
16,Auction,T1,"(1, 16)",17,15.0
16,Auction,D2,"(24, 83)",19,22.0
16,Auction,D3,"(91, 30)",11,16.0
16,Auction,D4,"(2, 70)",19,19.0
16,Auction,D5,"(10, 76)",4,29.0
16,Q-Learning,T4,"(12, 94)",22,16.0
16,Q-Learning,D2,"(24, 83)",19,22.0
16,Q-Learning,D3,"(91, 30)",11,16.0
16,Q-Learning,D4,"(2, 70)",19,19.0
16,Q-Learning,D5,"(10, 76)",4,29.0
17,Greedy,T2,"(78, 14)",18,23.0
17,Greedy,D2,"(24, 83)",20,22.0
17,Greedy,D3,"(91, 30)",12,16.0
17,Greedy,D4,"(2, 70)",20,19.0
17,Greedy,D5,"(10, 76)",5,29.0
17,Greedy,D6,"(6, 47)",9,21.0
