task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T1,14.0,2.6034165586355513,16.60341655863555,1.1859583256168251,16.60341655863555
T5,29.0,2.1286732957408003,31.1286732957408,1.073402527439338,31.1286732957408
T9,10.0,5.239177377397786,15.239177377397786,1.5239177377397786,15.239177377397786
T3,20.0,3.881043674065006,23.881043674065005,1.1940521837032503,23.881043674065005
T7,10.0,3.1016124838541645,13.101612483854165,1.3101612483854166,13.101612483854165
T10,17.0,2.12602916254693,19.12602916254693,1.125060538973349,19.12602916254693
T2,29.0,5.746979883188889,34.746979883188885,1.1981717201099615,34.746979883188885
T6,16.0,4.365775990588615,20.365775990588617,1.2728609994117885,20.365775990588617
T4,12.0,18.25171224844398,30.25171224844398,2.520976020703665,30.25171224844398
T8,28.0,10.043903623591776,38.043903623591774,1.3587108436997062,38.043903623591774
D1,17.0,6.723094525588644,23.723094525588643,1.395476148564038,23.723094525588643
D2,10.0,3.440455593940656,13.440455593940655,1.3440455593940654,13.440455593940655
D5,21.0,9.7182531580755,30.7182531580755,1.4627739599083571,30.7182531580755
D4,15.0,12.58729518204765,27.58729518204765,1.83915301213651,27.58729518204765
D3,20.0,4.750789408087881,24.750789408087883,1.237539470404394,24.750789408087883
D9,11.0,17.48034610641334,28.48034610641334,2.5891223733103037,28.48034610641334
D7,25.0,10.122716421746786,35.12271642174679,1.4049086568698714,35.12271642174679
D6,30.0,9.39747306460625,39.39747306460625,1.3132491021535417,39.39747306460625
D10,20.0,2.2810359488618324,22.28103594886183,1.1140517974430915,22.28103594886183
D8,22.0,7.546154281781181,29.54615428178118,1.3430070128082354,29.54615428178118
D13,12.0,4.123105625617661,16.12310562561766,1.3435921354681384,16.12310562561766
D11,26.0,5.243090691567332,31.243090691567332,1.2016573342910513,31.243090691567332
D20,12.0,4.013864859597432,16.013864859597433,1.334488738299786,16.013864859597433
D36,15.0,0.5,15.5,1.0333333333333334,15.5
D40,10.0,2.7856776554368237,12.785677655436825,1.2785677655436825,12.785677655436825
