time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(84, 79)",2,29.0
0,Greedy,T2,"(60, 24)",6,20.0
0,Greedy,T3,"(64, 72)",5,19.0
0,Greedy,T4,"(12, 47)",7,10.0
0,Greedy,T5,"(64, 29)",8,11.0
0,Greedy,T6,"(92, 24)",4,26.0
0,Greedy,T7,"(61, 83)",1,11.0
0,Greedy,T8,"(3, 92)",9,21.0
0,Greedy,T9,"(30, 14)",6,17.0
0,Greedy,T10,"(57, 89)",3,19.0
0,Auction,T1,"(84, 79)",2,29.0
0,Auction,T2,"(60, 24)",6,20.0
0,Auction,T3,"(64, 72)",5,19.0
0,Auction,T4,"(12, 47)",7,10.0
0,Auction,T5,"(64, 29)",8,11.0
0,Auction,T6,"(92, 24)",4,26.0
0,Auction,T7,"(61, 83)",1,11.0
0,Auction,T8,"(3, 92)",9,21.0
0,Auction,T9,"(30, 14)",6,17.0
0,Auction,T10,"(57, 89)",3,19.0
0,Q-Learning,T1,"(84, 79)",2,29.0
0,Q-Learning,T2,"(60, 24)",6,20.0
0,Q-Learning,T3,"(64, 72)",5,19.0
0,Q-Learning,T4,"(12, 47)",7,10.0
0,Q-Learning,T5,"(64, 29)",8,11.0
0,Q-Learning,T6,"(92, 24)",4,26.0
0,Q-Learning,T7,"(61, 83)",1,11.0
0,Q-Learning,T8,"(3, 92)",9,21.0
0,Q-Learning,T9,"(30, 14)",6,17.0
0,Q-Learning,T10,"(57, 89)",3,19.0
1,Q-Learning,T1,"(84, 79)",3,29.0
1,Q-Learning,T3,"(64, 72)",6,19.0
1,Q-Learning,T6,"(92, 24)",5,26.0
1,Q-Learning,T7,"(61, 83)",2,11.0
1,Q-Learning,T9,"(30, 14)",7,17.0
2,Q-Learning,T6,"(92, 24)",6,26.0
2,Q-Learning,T7,"(61, 83)",3,11.0
3,Q-Learning,T7,"(61, 83)",4,11.0
8,Greedy,E1,"(52, 19)",1,30.0
8,Auction,E1,"(52, 19)",1,30.0
8,Q-Learning,E1,"(52, 19)",1,30.0
9,Greedy,E1,"(52, 19)",2,30.0
9,Auction,E1,"(52, 19)",2,30.0
9,Q-Learning,E1,"(52, 19)",2,30.0
10,Greedy,E1,"(52, 19)",3,30.0
10,Greedy,E2,"(24, 63)",2,21.0
10,Auction,E1,"(52, 19)",3,30.0
10,Auction,E2,"(24, 63)",2,21.0
10,Q-Learning,E1,"(52, 19)",3,30.0
10,Q-Learning,E2,"(24, 63)",2,21.0
11,Greedy,E1,"(52, 19)",4,30.0
11,Greedy,E2,"(24, 63)",3,21.0
11,Auction,E1,"(52, 19)",4,30.0
11,Auction,E2,"(24, 63)",3,21.0
11,Q-Learning,E1,"(52, 19)",4,30.0
11,Q-Learning,E2,"(24, 63)",3,21.0
12,Greedy,E1,"(52, 19)",5,30.0
12,Greedy,E2,"(24, 63)",4,21.0
12,Auction,E1,"(52, 19)",5,30.0
12,Auction,E2,"(24, 63)",4,21.0
12,Q-Learning,E1,"(52, 19)",5,30.0
12,Q-Learning,E2,"(24, 63)",4,21.0
13,Greedy,E2,"(24, 63)",5,21.0
13,Auction,E1,"(52, 19)",6,30.0
13,Q-Learning,E1,"(52, 19)",6,30.0
14,Greedy,E2,"(24, 63)",6,21.0
14,Auction,E1,"(52, 19)",7,30.0
14,Q-Learning,E1,"(52, 19)",7,30.0
15,Greedy,E2,"(24, 63)",7,21.0
15,Auction,E1,"(52, 19)",8,30.0
