time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(29, 83)",3,16.0
0,Greedy,T2,"(51, 89)",4,14.0
0,Greedy,T3,"(92, 59)",10,14.0
0,Greedy,T4,"(50, 100)",2,18.0
0,Greedy,T5,"(74, 38)",5,21.0
0,Greedy,T6,"(30, 55)",5,18.0
0,Greedy,T7,"(21, 82)",9,13.0
0,Greedy,T8,"(62, 67)",9,14.0
0,Greedy,T9,"(67, 86)",7,16.0
0,Greedy,T10,"(64, 37)",1,14.0
0,Auction,T1,"(29, 83)",3,16.0
0,Auction,T2,"(51, 89)",4,14.0
0,Auction,T3,"(92, 59)",10,14.0
0,Auction,T4,"(50, 100)",2,18.0
0,Auction,T5,"(74, 38)",5,21.0
0,Auction,T6,"(30, 55)",5,18.0
0,Auction,T7,"(21, 82)",9,13.0
0,Auction,T8,"(62, 67)",9,14.0
0,Auction,T9,"(67, 86)",7,16.0
0,Auction,T10,"(64, 37)",1,14.0
0,Q-Learning,T1,"(29, 83)",3,16.0
0,Q-Learning,T2,"(51, 89)",4,14.0
0,Q-Learning,T3,"(92, 59)",10,14.0
0,Q-Learning,T4,"(50, 100)",2,18.0
0,Q-Learning,T5,"(74, 38)",5,21.0
0,Q-Learning,T6,"(30, 55)",5,18.0
0,Q-Learning,T7,"(21, 82)",9,13.0
0,Q-Learning,T8,"(62, 67)",9,14.0
0,Q-Learning,T9,"(67, 86)",7,16.0
0,Q-Learning,T10,"(64, 37)",1,14.0
1,Greedy,T10,"(64, 37)",2,14.0
1,Auction,T4,"(50, 100)",3,18.0
1,Q-Learning,T10,"(64, 37)",2,14.0
2,Greedy,T10,"(64, 37)",3,14.0
2,Auction,T4,"(50, 100)",4,18.0
2,Q-Learning,T10,"(64, 37)",3,14.0
3,Greedy,T10,"(64, 37)",4,14.0
3,Auction,T4,"(50, 100)",5,18.0
3,Q-Learning,T10,"(64, 37)",4,14.0
4,Greedy,T10,"(64, 37)",5,14.0
4,Greedy,D2,"(90, 13)",3,17.0
4,Auction,T4,"(50, 100)",6,18.0
4,Auction,D2,"(90, 13)",3,17.0
4,Q-Learning,T10,"(64, 37)",5,14.0
4,Q-Learning,D2,"(90, 13)",3,17.0
5,Greedy,T10,"(64, 37)",6,14.0
5,Greedy,D2,"(90, 13)",4,17.0
5,Greedy,D3,"(77, 46)",6,14.0
5,Auction,T4,"(50, 100)",7,18.0
5,Auction,D2,"(90, 13)",4,17.0
5,Auction,D3,"(77, 46)",6,14.0
5,Q-Learning,T10,"(64, 37)",6,14.0
5,Q-Learning,D2,"(90, 13)",4,17.0
5,Q-Learning,D3,"(77, 46)",6,14.0
6,Greedy,T10,"(64, 37)",7,14.0
6,Greedy,D2,"(90, 13)",5,17.0
6,Greedy,D3,"(77, 46)",7,14.0
6,Greedy,D4,"(50, 50)",5,14.0
6,Auction,T4,"(50, 100)",8,18.0
6,Auction,D2,"(90, 13)",5,17.0
6,Auction,D3,"(77, 46)",7,14.0
6,Auction,D4,"(50, 50)",5,14.0
6,Q-Learning,T10,"(64, 37)",7,14.0
6,Q-Learning,D2,"(90, 13)",5,17.0
6,Q-Learning,D3,"(77, 46)",7,14.0
6,Q-Learning,D4,"(50, 50)",5,14.0
7,Greedy,T10,"(64, 37)",8,14.0
7,Greedy,D2,"(90, 13)",6,17.0
7,Greedy,D3,"(77, 46)",8,14.0
7,Greedy,D4,"(50, 50)",6,14.0
7,Auction,T4,"(50, 100)",9,18.0
7,Auction,D2,"(90, 13)",6,17.0
7,Auction,D3,"(77, 46)",8,14.0
7,Auction,D4,"(50, 50)",6,14.0
7,Q-Learning,T10,"(64, 37)",8,14.0
7,Q-Learning,D2,"(90, 13)",6,17.0
7,Q-Learning,D3,"(77, 46)",8,14.0
7,Q-Learning,D4,"(50, 50)",6,14.0
8,Greedy,T10,"(64, 37)",9,14.0
8,Greedy,D2,"(90, 13)",7,17.0
8,Greedy,D3,"(77, 46)",9,14.0
8,Greedy,D4,"(50, 50)",7,14.0
8,Greedy,D5,"(32, 39)",2,26.0
8,Auction,T4,"(50, 100)",10,18.0
8,Auction,D2,"(90, 13)",7,17.0
8,Auction,D3,"(77, 46)",9,14.0
8,Auction,D4,"(50, 50)",7,14.0
8,Auction,D5,"(32, 39)",2,26.0
