task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T4,28.0,1.0,29.0,1.0357142857142858,29.0
T9,26.0,1.0680004681646913,27.06800046816469,1.0410769410832574,27.06800046816469
T3,30.0,0.5,30.5,1.0166666666666666,30.5
T5,22.0,1.4252192813739224,23.425219281373924,1.0647826946079055,23.425219281373924
T10,19.0,1.8027756377319946,20.802775637731994,1.0948829283016839,20.802775637731994
T1,16.0,1.505199322349037,17.505199322349036,1.0940749576468147,17.505199322349036
T6,27.0,10.373041983911952,37.37304198391195,1.384186740144887,37.37304198391195
T7,11.0,2.4413111231467406,13.44131112314674,1.2219373748315219,13.44131112314674
T2,18.0,11.44825314185531,29.44825314185531,1.6360140634364062,29.44825314185531
T8,21.0,12.512216252748972,33.51221625274897,1.5958198215594748,33.51221625274897
D5,26.0,1.788854381999832,27.788854381999833,1.0688020916153782,27.788854381999833
D6,17.0,3.225871975140985,20.225871975140986,1.1897571750082934,20.225871975140986
D4,12.0,2.2847319317591728,14.284731931759172,1.1903943276465976,14.284731931759172
D3,30.0,4.508672199217858,34.508672199217855,1.150289073307262,34.508672199217855
D7,10.0,2.019436802675439,12.01943680267544,1.201943680267544,12.01943680267544
D9,24.0,2.0030840419244385,26.00308404192444,1.083461835080185,26.00308404192444
D2,15.0,13.174312126255398,28.174312126255398,1.878287475083693,28.174312126255398
D18,10.0,1.536590742882148,11.536590742882147,1.1536590742882147,11.536590742882147
D17,12.0,0.5385164807134504,12.53851648071345,1.0448763733927875,12.53851648071345
D14,11.0,4.669047011971501,15.6690470119715,1.4244588192701364,15.6690470119715
D20,18.0,1.940521837032503,19.940521837032502,1.1078067687240278,19.940521837032502
D1,11.0,9.825031806564292,20.82503180656429,1.8931847096876628,20.82503180656429
D24,12.0,2.4267032964268394,14.42670329642684,1.2022252747022366,14.42670329642684
D19,23.0,1.9313207915827966,24.931320791582795,1.083970469199252,24.931320791582795
D16,15.0,4.386342439892262,19.38634243989226,1.2924228293261506,19.38634243989226
D13,21.0,5.9181662158159,26.9181662158159,1.2818174388483763,26.9181662158159
D21,17.0,2.850438562747845,19.850438562747843,1.167672856632226,19.850438562747843
