time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(11, 24)",5,15.0
0,Greedy,T2,"(67, 41)",5,25.0
0,Greedy,T3,"(36, 19)",5,12.0
0,Greedy,T4,"(69, 36)",3,26.0
0,Greedy,T5,"(99, 20)",10,21.0
0,Greedy,T6,"(20, 31)",3,24.0
0,Greedy,T7,"(49, 40)",6,23.0
0,Greedy,T8,"(86, 37)",9,22.0
0,Greedy,T9,"(43, 1)",3,23.0
0,Greedy,T10,"(97, 95)",7,29.0
0,Auction,T1,"(11, 24)",5,15.0
0,Auction,T2,"(67, 41)",5,25.0
0,Auction,T3,"(36, 19)",5,12.0
0,Auction,T4,"(69, 36)",3,26.0
0,Auction,T5,"(99, 20)",10,21.0
0,Auction,T6,"(20, 31)",3,24.0
0,Auction,T7,"(49, 40)",6,23.0
0,Auction,T8,"(86, 37)",9,22.0
0,Auction,T9,"(43, 1)",3,23.0
0,Auction,T10,"(97, 95)",7,29.0
0,Q-Learning,T1,"(11, 24)",5,15.0
0,Q-Learning,T2,"(67, 41)",5,25.0
0,Q-Learning,T3,"(36, 19)",5,12.0
0,Q-Learning,T4,"(69, 36)",3,26.0
0,Q-Learning,T5,"(99, 20)",10,21.0
0,Q-Learning,T6,"(20, 31)",3,24.0
0,Q-Learning,T7,"(49, 40)",6,23.0
0,Q-Learning,T8,"(86, 37)",9,22.0
0,Q-Learning,T9,"(43, 1)",3,23.0
0,Q-Learning,T10,"(97, 95)",7,29.0
1,Greedy,E1,"(5, 41)",2,13.0
1,Auction,T4,"(69, 36)",4,26.0
1,Q-Learning,T1,"(11, 24)",6,15.0
1,Q-Learning,T2,"(67, 41)",6,25.0
1,Q-Learning,T3,"(36, 19)",6,12.0
1,Q-Learning,T4,"(69, 36)",4,26.0
1,Q-Learning,T7,"(49, 40)",7,23.0
1,Q-Learning,T9,"(43, 1)",4,23.0
1,Q-Learning,T10,"(97, 95)",8,29.0
1,Q-Learning,E1,"(5, 41)",2,13.0
2,Greedy,E1,"(5, 41)",3,13.0
2,Greedy,E2,"(35, 2)",10,20.0
2,Auction,T4,"(69, 36)",5,26.0
2,Auction,E2,"(35, 2)",10,20.0
2,Q-Learning,T2,"(67, 41)",7,25.0
2,Q-Learning,T3,"(36, 19)",7,12.0
2,Q-Learning,T7,"(49, 40)",8,23.0
2,Q-Learning,T9,"(43, 1)",5,23.0
2,Q-Learning,T10,"(97, 95)",9,29.0
2,Q-Learning,E1,"(5, 41)",3,13.0
3,Greedy,E1,"(5, 41)",4,13.0
3,Greedy,E2,"(35, 2)",11,20.0
3,Auction,T4,"(69, 36)",6,26.0
3,Auction,E2,"(35, 2)",11,20.0
3,Q-Learning,T2,"(67, 41)",8,25.0
3,Q-Learning,T3,"(36, 19)",8,12.0
3,Q-Learning,T7,"(49, 40)",9,23.0
3,Q-Learning,T9,"(43, 1)",6,23.0
3,Q-Learning,E1,"(5, 41)",4,13.0
4,Greedy,E1,"(5, 41)",5,13.0
4,Greedy,E2,"(35, 2)",12,20.0
4,Greedy,E3,"(69, 76)",5,18.0
4,Auction,T4,"(69, 36)",7,26.0
4,Auction,E2,"(35, 2)",12,20.0
4,Auction,E3,"(69, 76)",5,18.0
4,Q-Learning,T2,"(67, 41)",9,25.0
4,Q-Learning,T3,"(36, 19)",9,12.0
4,Q-Learning,T9,"(43, 1)",7,23.0
4,Q-Learning,E1,"(5, 41)",5,13.0
4,Q-Learning,E3,"(69, 76)",5,18.0
5,Greedy,E1,"(5, 41)",6,13.0
5,Greedy,E2,"(35, 2)",13,20.0
5,Greedy,E3,"(69, 76)",6,18.0
5,Auction,T4,"(69, 36)",8,26.0
5,Auction,E2,"(35, 2)",13,20.0
5,Auction,E3,"(69, 76)",6,18.0
5,Q-Learning,T3,"(36, 19)",10,12.0
5,Q-Learning,T9,"(43, 1)",8,23.0
5,Q-Learning,E1,"(5, 41)",6,13.0
5,Q-Learning,E3,"(69, 76)",6,18.0
6,Greedy,E1,"(5, 41)",7,13.0
6,Greedy,E2,"(35, 2)",14,20.0
6,Greedy,E3,"(69, 76)",7,18.0
6,Greedy,E4,"(66, 87)",4,11.0
6,Auction,T4,"(69, 36)",9,26.0
6,Auction,E2,"(35, 2)",14,20.0
6,Auction,E3,"(69, 76)",7,18.0
6,Auction,E4,"(66, 87)",4,11.0
6,Q-Learning,T9,"(43, 1)",9,23.0
6,Q-Learning,E1,"(5, 41)",7,13.0
6,Q-Learning,E3,"(69, 76)",7,18.0
6,Q-Learning,E4,"(66, 87)",4,11.0
7,Greedy,E1,"(5, 41)",8,13.0
7,Greedy,E2,"(35, 2)",15,20.0
7,Greedy,E3,"(69, 76)",8,18.0
7,Greedy,E4,"(66, 87)",5,11.0
7,Greedy,E5,"(88, 76)",2,22.0
7,Auction,T4,"(69, 36)",10,26.0
7,Auction,E2,"(35, 2)",15,20.0
7,Auction,E3,"(69, 76)",8,18.0
7,Auction,E4,"(66, 87)",5,11.0
7,Auction,E5,"(88, 76)",2,22.0
7,Q-Learning,T9,"(43, 1)",10,23.0
7,Q-Learning,E1,"(5, 41)",8,13.0
7,Q-Learning,E3,"(69, 76)",8,18.0
7,Q-Learning,E4,"(66, 87)",5,11.0
7,Q-Learning,E5,"(88, 76)",2,22.0
8,Greedy,E1,"(5, 41)",9,13.0
8,Greedy,E2,"(35, 2)",16,20.0
8,Greedy,E3,"(69, 76)",9,18.0
8,Greedy,E4,"(66, 87)",6,11.0
8,Greedy,E5,"(88, 76)",3,22.0
8,Greedy,E6,"(45, 27)",4,27.0
8,Auction,T4,"(69, 36)",11,26.0
8,Auction,E2,"(35, 2)",16,20.0
8,Auction,E3,"(69, 76)",9,18.0
8,Auction,E4,"(66, 87)",6,11.0
8,Auction,E5,"(88, 76)",3,22.0
8,Auction,E6,"(45, 27)",4,27.0
8,Q-Learning,T9,"(43, 1)",11,23.0
8,Q-Learning,E1,"(5, 41)",9,13.0
8,Q-Learning,E3,"(69, 76)",9,18.0
8,Q-Learning,E4,"(66, 87)",6,11.0
8,Q-Learning,E5,"(88, 76)",3,22.0
8,Q-Learning,E6,"(45, 27)",4,27.0
9,Greedy,E1,"(5, 41)",10,13.0
9,Greedy,E2,"(35, 2)",17,20.0
9,Greedy,E3,"(69, 76)",10,18.0
9,Greedy,E4,"(66, 87)",7,11.0
9,Greedy,E5,"(88, 76)",4,22.0
9,Greedy,E6,"(45, 27)",5,27.0
9,Greedy,E7,"(19, 94)",7,13.0
9,Auction,T4,"(69, 36)",12,26.0
9,Auction,E2,"(35, 2)",17,20.0
9,Auction,E3,"(69, 76)",10,18.0
9,Auction,E4,"(66, 87)",7,11.0
9,Auction,E5,"(88, 76)",4,22.0
9,Auction,E6,"(45, 27)",5,27.0
9,Auction,E7,"(19, 94)",7,13.0
9,Q-Learning,T9,"(43, 1)",12,23.0
9,Q-Learning,E1,"(5, 41)",10,13.0
9,Q-Learning,E3,"(69, 76)",10,18.0
9,Q-Learning,E4,"(66, 87)",7,11.0
9,Q-Learning,E5,"(88, 76)",4,22.0
9,Q-Learning,E6,"(45, 27)",5,27.0
9,Q-Learning,E7,"(19, 94)",7,13.0
10,Greedy,E1,"(5, 41)",11,13.0
10,Greedy,E2,"(35, 2)",18,20.0
10,Greedy,E3,"(69, 76)",11,18.0
10,Greedy,E4,"(66, 87)",8,11.0
10,Greedy,E5,"(88, 76)",5,22.0
10,Greedy,E6,"(45, 27)",6,27.0
10,Greedy,E7,"(19, 94)",8,13.0
10,Greedy,E8,"(98, 16)",2,13.0
10,Auction,T4,"(69, 36)",13,26.0
10,Auction,E2,"(35, 2)",18,20.0
10,Auction,E3,"(69, 76)",11,18.0
10,Auction,E4,"(66, 87)",8,11.0
10,Auction,E5,"(88, 76)",5,22.0
10,Auction,E6,"(45, 27)",6,27.0
10,Auction,E7,"(19, 94)",8,13.0
10,Auction,E8,"(98, 16)",2,13.0
10,Q-Learning,T9,"(43, 1)",13,23.0
10,Q-Learning,E1,"(5, 41)",11,13.0
10,Q-Learning,E3,"(69, 76)",11,18.0
10,Q-Learning,E4,"(66, 87)",8,11.0
10,Q-Learning,E5,"(88, 76)",5,22.0
10,Q-Learning,E6,"(45, 27)",6,27.0
10,Q-Learning,E7,"(19, 94)",8,13.0
10,Q-Learning,E8,"(98, 16)",2,13.0
11,Greedy,E1,"(5, 41)",12,13.0
11,Greedy,E2,"(35, 2)",19,20.0
11,Greedy,E3,"(69, 76)",12,18.0
11,Greedy,E4,"(66, 87)",9,11.0
11,Greedy,E5,"(88, 76)",6,22.0
11,Greedy,E6,"(45, 27)",7,27.0
11,Greedy,E7,"(19, 94)",9,13.0
11,Greedy,E8,"(98, 16)",3,13.0
11,Auction,T4,"(69, 36)",14,26.0
11,Auction,E2,"(35, 2)",19,20.0
11,Auction,E3,"(69, 76)",12,18.0
11,Auction,E4,"(66, 87)",9,11.0
11,Auction,E5,"(88, 76)",6,22.0
11,Auction,E6,"(45, 27)",7,27.0
11,Auction,E7,"(19, 94)",9,13.0
11,Auction,E8,"(98, 16)",3,13.0
11,Q-Learning,T9,"(43, 1)",14,23.0
11,Q-Learning,E1,"(5, 41)",12,13.0
11,Q-Learning,E3,"(69, 76)",12,18.0
11,Q-Learning,E4,"(66, 87)",9,11.0
11,Q-Learning,E5,"(88, 76)",6,22.0
11,Q-Learning,E6,"(45, 27)",7,27.0
11,Q-Learning,E7,"(19, 94)",9,13.0
11,Q-Learning,E8,"(98, 16)",3,13.0
12,Greedy,E1,"(5, 41)",13,13.0
12,Greedy,E2,"(35, 2)",20,20.0
12,Greedy,E3,"(69, 76)",13,18.0
12,Greedy,E4,"(66, 87)",10,11.0
12,Greedy,E5,"(88, 76)",7,22.0
12,Greedy,E6,"(45, 27)",8,27.0
12,Greedy,E7,"(19, 94)",10,13.0
12,Greedy,E8,"(98, 16)",4,13.0
12,Greedy,E9,"(11, 60)",6,29.0
12,Auction,T4,"(69, 36)",15,26.0
12,Auction,E2,"(35, 2)",20,20.0
12,Auction,E3,"(69, 76)",13,18.0
12,Auction,E4,"(66, 87)",10,11.0
12,Auction,E5,"(88, 76)",7,22.0
12,Auction,E6,"(45, 27)",8,27.0
12,Auction,E7,"(19, 94)",10,13.0
12,Auction,E8,"(98, 16)",4,13.0
12,Auction,E9,"(11, 60)",6,29.0
12,Q-Learning,T9,"(43, 1)",15,23.0
12,Q-Learning,E1,"(5, 41)",13,13.0
12,Q-Learning,E3,"(69, 76)",13,18.0
12,Q-Learning,E4,"(66, 87)",10,11.0
12,Q-Learning,E5,"(88, 76)",7,22.0
12,Q-Learning,E6,"(45, 27)",8,27.0
12,Q-Learning,E7,"(19, 94)",10,13.0
12,Q-Learning,E8,"(98, 16)",4,13.0
12,Q-Learning,E9,"(11, 60)",6,29.0
13,Greedy,E1,"(5, 41)",14,13.0
13,Greedy,E2,"(35, 2)",21,20.0
13,Greedy,E3,"(69, 76)",14,18.0
13,Greedy,E4,"(66, 87)",11,11.0
13,Greedy,E5,"(88, 76)",8,22.0
