time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(84, 11)",1,22.0
0,Greedy,T2,"(28, 0)",2,20.0
0,Greedy,T3,"(21, 68)",1,16.0
0,Greedy,T4,"(64, 83)",10,18.0
0,Greedy,T5,"(56, 57)",6,11.0
0,Greedy,T6,"(10, 5)",1,28.0
0,Greedy,T7,"(27, 66)",1,11.0
0,Greedy,T8,"(43, 62)",1,15.0
0,Greedy,T9,"(71, 81)",5,23.0
0,Greedy,T10,"(38, 57)",2,11.0
0,Auction,T1,"(84, 11)",1,22.0
0,Auction,T2,"(28, 0)",2,20.0
0,Auction,T3,"(21, 68)",1,16.0
0,Auction,T4,"(64, 83)",10,18.0
0,Auction,T5,"(56, 57)",6,11.0
0,Auction,T6,"(10, 5)",1,28.0
0,Auction,T7,"(27, 66)",1,11.0
0,Auction,T8,"(43, 62)",1,15.0
0,Auction,T9,"(71, 81)",5,23.0
0,Auction,T10,"(38, 57)",2,11.0
0,Q-Learning,T1,"(84, 11)",1,22.0
0,Q-Learning,T2,"(28, 0)",2,20.0
0,Q-Learning,T3,"(21, 68)",1,16.0
0,Q-Learning,T4,"(64, 83)",10,18.0
0,Q-Learning,T5,"(56, 57)",6,11.0
0,Q-Learning,T6,"(10, 5)",1,28.0
0,Q-Learning,T7,"(27, 66)",1,11.0
0,Q-Learning,T8,"(43, 62)",1,15.0
0,Q-Learning,T9,"(71, 81)",5,23.0
0,Q-Learning,T10,"(38, 57)",2,11.0
1,Greedy,T8,"(43, 62)",2,15.0
1,Auction,T3,"(21, 68)",2,16.0
1,Q-Learning,T1,"(84, 11)",2,22.0
1,Q-Learning,T2,"(28, 0)",3,20.0
1,Q-Learning,T3,"(21, 68)",2,16.0
1,Q-Learning,T5,"(56, 57)",7,11.0
1,Q-Learning,T6,"(10, 5)",2,28.0
1,Q-Learning,T7,"(27, 66)",2,11.0
1,Q-Learning,T8,"(43, 62)",2,15.0
1,Q-Learning,T10,"(38, 57)",3,11.0
1,Q-Learning,E1,"(58, 84)",3,29.0
2,Greedy,T8,"(43, 62)",3,15.0
2,Auction,T3,"(21, 68)",3,16.0
2,Q-Learning,T1,"(84, 11)",3,22.0
2,Q-Learning,T2,"(28, 0)",4,20.0
2,Q-Learning,T3,"(21, 68)",3,16.0
2,Q-Learning,T6,"(10, 5)",3,28.0
2,Q-Learning,T7,"(27, 66)",3,11.0
2,Q-Learning,T8,"(43, 62)",3,15.0
2,Q-Learning,T10,"(38, 57)",4,11.0
2,Q-Learning,E1,"(58, 84)",4,29.0
3,Greedy,T8,"(43, 62)",4,15.0
3,Auction,T3,"(21, 68)",4,16.0
3,Q-Learning,T1,"(84, 11)",4,22.0
3,Q-Learning,T3,"(21, 68)",4,16.0
3,Q-Learning,T6,"(10, 5)",4,28.0
3,Q-Learning,T7,"(27, 66)",4,11.0
3,Q-Learning,T8,"(43, 62)",4,15.0
4,Greedy,T8,"(43, 62)",5,15.0
4,Greedy,E2,"(12, 82)",4,27.0
4,Auction,T3,"(21, 68)",5,16.0
4,Auction,E2,"(12, 82)",4,27.0
4,Q-Learning,T3,"(21, 68)",5,16.0
4,Q-Learning,T6,"(10, 5)",5,28.0
4,Q-Learning,T8,"(43, 62)",5,15.0
4,Q-Learning,E2,"(12, 82)",4,27.0
5,Greedy,T8,"(43, 62)",6,15.0
5,Greedy,E2,"(12, 82)",5,27.0
5,Greedy,E3,"(44, 83)",9,18.0
5,Auction,T3,"(21, 68)",6,16.0
5,Auction,E2,"(12, 82)",5,27.0
5,Auction,E3,"(44, 83)",9,18.0
5,Q-Learning,T3,"(21, 68)",6,16.0
5,Q-Learning,T6,"(10, 5)",6,28.0
5,Q-Learning,T8,"(43, 62)",6,15.0
5,Q-Learning,E2,"(12, 82)",5,27.0
6,Greedy,T8,"(43, 62)",7,15.0
6,Greedy,E2,"(12, 82)",6,27.0
6,Greedy,E3,"(44, 83)",10,18.0
6,Auction,T3,"(21, 68)",7,16.0
6,Auction,E2,"(12, 82)",6,27.0
6,Auction,E3,"(44, 83)",10,18.0
6,Q-Learning,T3,"(21, 68)",7,16.0
6,Q-Learning,T6,"(10, 5)",7,28.0
6,Q-Learning,E2,"(12, 82)",6,27.0
7,Greedy,T8,"(43, 62)",8,15.0
7,Greedy,E2,"(12, 82)",7,27.0
7,Greedy,E3,"(44, 83)",11,18.0
7,Auction,T3,"(21, 68)",8,16.0
7,Auction,E2,"(12, 82)",7,27.0
7,Auction,E3,"(44, 83)",11,18.0
7,Q-Learning,T3,"(21, 68)",8,16.0
7,Q-Learning,T6,"(10, 5)",8,28.0
7,Q-Learning,E2,"(12, 82)",7,27.0
8,Greedy,T8,"(43, 62)",9,15.0
8,Greedy,E2,"(12, 82)",8,27.0
8,Greedy,E3,"(44, 83)",12,18.0
8,Greedy,E4,"(66, 68)",7,29.0
8,Auction,T3,"(21, 68)",9,16.0
8,Auction,E2,"(12, 82)",8,27.0
8,Auction,E3,"(44, 83)",12,18.0
8,Auction,E4,"(66, 68)",7,29.0
8,Q-Learning,T3,"(21, 68)",9,16.0
8,Q-Learning,T6,"(10, 5)",9,28.0
8,Q-Learning,E2,"(12, 82)",8,27.0
8,Q-Learning,E4,"(66, 68)",7,29.0
9,Greedy,T8,"(43, 62)",10,15.0
9,Greedy,E2,"(12, 82)",9,27.0
9,Greedy,E3,"(44, 83)",13,18.0
