task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T9,13.0,4.844813951249544,17.844813951249545,1.3726779962499651,17.844813951249545
T5,18.0,16.924669699714805,34.924669699714805,1.9402594277619336,34.924669699714805
E1,22.0,4.6173585522460785,26.617358552246078,1.2098799341930035,26.617358552246078
T2,12.0,1.1785113019775793,13.17851130197758,1.0982092751647983,13.17851130197758
T3,14.0,13.420548092798263,27.420548092798263,1.9586105780570189,27.420548092798263
T10,11.0,1.0101525445522108,12.010152544552211,1.0918320495047464,12.010152544552211
T8,26.0,1.9688939051854832,27.96889390518548,1.07572668866098,27.96889390518548
T4,18.0,5.08811250749125,23.08811250749125,1.2826729170828473,23.08811250749125
T7,14.0,25.827553116778212,39.82755311677821,2.844825222627015,39.82755311677821
T1,22.0,19.068953825524883,41.068953825524886,1.8667706284329493,41.068953825524886
E2,15.0,3.0572763655760995,18.0572763655761,1.20381842437174,18.0572763655761
T6,16.0,7.882822393590312,23.882822393590313,1.4926763995993946,23.882822393590313
E3,24.0,5.600099205470481,29.60009920547048,1.2333374668946033,29.60009920547048
E5,14.0,5.223404121574737,19.223404121574738,1.3731002943981956,19.223404121574738
E4,20.0,7.8434686204510315,27.84346862045103,1.3921734310225515,27.84346862045103
E7,16.0,29.23088169119167,45.23088169119167,2.8269301056994793,45.23088169119167
E6,14.0,2.4969116726938037,16.496911672693805,1.1783508337638433,16.496911672693805
E8,27.0,3.6421567954234177,30.642156795423418,1.1348946961267932,30.642156795423418
E17,13.0,7.340905181848413,20.340905181848413,1.5646850139883395,20.340905181848413
E9,23.0,1.5811388300841898,24.58113883008419,1.0687451665253995,24.58113883008419
E21,12.0,3.5355339059327378,15.535533905932738,1.2946278254943948,15.535533905932738
E11,26.0,9.8212417811322,35.8212417811322,1.3777400685050847,35.8212417811322
E18,10.0,2.343891456636554,12.343891456636554,1.2343891456636553,12.343891456636554
E16,19.0,6.5,25.5,1.3421052631578947,25.5
E22,12.0,11.462983904725679,23.46298390472568,1.9552486587271398,23.46298390472568
E12,27.0,5.213796454541331,32.21379645454133,1.1931035723904198,32.21379645454133
E25,13.0,8.333333333333334,21.333333333333336,1.6410256410256412,21.333333333333336
