time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(71, 88)",8,15.0
0,Greedy,T2,"(85, 35)",5,19.0
0,Greedy,T3,"(8, 95)",4,17.0
0,Greedy,T4,"(53, 33)",4,19.0
0,Greedy,T5,"(12, 14)",7,10.0
0,Greedy,T6,"(36, 12)",6,10.0
0,Greedy,T7,"(48, 53)",1,20.0
0,Greedy,T8,"(0, 68)",6,30.0
0,Greedy,T9,"(49, 29)",9,19.0
0,Greedy,T10,"(59, 93)",2,25.0
0,Auction,T1,"(71, 88)",8,15.0
0,Auction,T2,"(85, 35)",5,19.0
0,Auction,T3,"(8, 95)",4,17.0
0,Auction,T4,"(53, 33)",4,19.0
0,Auction,T5,"(12, 14)",7,10.0
0,Auction,T6,"(36, 12)",6,10.0
0,Auction,T7,"(48, 53)",1,20.0
0,Auction,T8,"(0, 68)",6,30.0
0,Auction,T9,"(49, 29)",9,19.0
0,Auction,T10,"(59, 93)",2,25.0
0,Q-Learning,T1,"(71, 88)",8,15.0
0,Q-Learning,T2,"(85, 35)",5,19.0
0,Q-Learning,T3,"(8, 95)",4,17.0
0,Q-Learning,T4,"(53, 33)",4,19.0
0,Q-Learning,T5,"(12, 14)",7,10.0
0,Q-Learning,T6,"(36, 12)",6,10.0
0,Q-Learning,T7,"(48, 53)",1,20.0
0,Q-Learning,T8,"(0, 68)",6,30.0
0,Q-Learning,T9,"(49, 29)",9,19.0
0,Q-Learning,T10,"(59, 93)",2,25.0
3,Greedy,D1,"(24, 11)",4,20.0
3,Auction,D1,"(24, 11)",4,20.0
3,Q-Learning,D1,"(24, 11)",4,20.0
4,Greedy,D1,"(24, 11)",5,20.0
4,Auction,D1,"(24, 11)",5,20.0
4,Q-Learning,D1,"(24, 11)",5,20.0
5,Greedy,D1,"(24, 11)",6,20.0
5,Greedy,D2,"(13, 67)",9,14.0
5,Auction,D1,"(24, 11)",6,20.0
5,Auction,D2,"(13, 67)",9,14.0
5,Q-Learning,D1,"(24, 11)",6,20.0
5,Q-Learning,D2,"(13, 67)",9,14.0
6,Greedy,D1,"(24, 11)",7,20.0
6,Greedy,D2,"(13, 67)",10,14.0
6,Auction,D1,"(24, 11)",7,20.0
6,Auction,D2,"(13, 67)",10,14.0
6,Q-Learning,D1,"(24, 11)",7,20.0
6,Q-Learning,D2,"(13, 67)",10,14.0
7,Greedy,D1,"(24, 11)",8,20.0
7,Greedy,D2,"(13, 67)",11,14.0
7,Greedy,D3,"(17, 92)",8,25.0
7,Auction,D1,"(24, 11)",8,20.0
7,Auction,D2,"(13, 67)",11,14.0
7,Auction,D3,"(17, 92)",8,25.0
7,Q-Learning,D1,"(24, 11)",8,20.0
7,Q-Learning,D2,"(13, 67)",11,14.0
7,Q-Learning,D3,"(17, 92)",8,25.0
8,Greedy,D1,"(24, 11)",9,20.0
8,Greedy,D2,"(13, 67)",12,14.0
8,Greedy,D3,"(17, 92)",9,25.0
8,Auction,D1,"(24, 11)",9,20.0
8,Auction,D2,"(13, 67)",12,14.0
8,Auction,D3,"(17, 92)",9,25.0
8,Q-Learning,D1,"(24, 11)",9,20.0
8,Q-Learning,D2,"(13, 67)",12,14.0
8,Q-Learning,D3,"(17, 92)",9,25.0
9,Greedy,D1,"(24, 11)",10,20.0
9,Greedy,D2,"(13, 67)",13,14.0
9,Greedy,D3,"(17, 92)",10,25.0
9,Greedy,D4,"(48, 42)",6,18.0
9,Auction,D1,"(24, 11)",10,20.0
9,Auction,D2,"(13, 67)",13,14.0
9,Auction,D3,"(17, 92)",10,25.0
9,Auction,D4,"(48, 42)",6,18.0
9,Q-Learning,D1,"(24, 11)",10,20.0
9,Q-Learning,D2,"(13, 67)",13,14.0
9,Q-Learning,D3,"(17, 92)",10,25.0
9,Q-Learning,D4,"(48, 42)",6,18.0
10,Greedy,D1,"(24, 11)",11,20.0
10,Greedy,D2,"(13, 67)",14,14.0
10,Greedy,D3,"(17, 92)",11,25.0
10,Greedy,D4,"(48, 42)",7,18.0
10,Auction,D1,"(24, 11)",11,20.0
10,Auction,D2,"(13, 67)",14,14.0
10,Auction,D3,"(17, 92)",11,25.0
10,Auction,D4,"(48, 42)",7,18.0
10,Q-Learning,D1,"(24, 11)",11,20.0
10,Q-Learning,D2,"(13, 67)",14,14.0
10,Q-Learning,D3,"(17, 92)",11,25.0
10,Q-Learning,D4,"(48, 42)",7,18.0
11,Greedy,D1,"(24, 11)",12,20.0
11,Greedy,D2,"(13, 67)",15,14.0
11,Greedy,D3,"(17, 92)",12,25.0
11,Greedy,D4,"(48, 42)",8,18.0
11,Greedy,D5,"(22, 55)",5,15.0
11,Auction,D1,"(24, 11)",12,20.0
11,Auction,D2,"(13, 67)",15,14.0
11,Auction,D3,"(17, 92)",12,25.0
11,Auction,D4,"(48, 42)",8,18.0
11,Auction,D5,"(22, 55)",5,15.0
11,Q-Learning,D1,"(24, 11)",12,20.0
11,Q-Learning,D2,"(13, 67)",15,14.0
11,Q-Learning,D3,"(17, 92)",12,25.0
11,Q-Learning,D4,"(48, 42)",8,18.0
11,Q-Learning,D5,"(22, 55)",5,15.0
12,Greedy,D3,"(17, 92)",13,25.0
12,Greedy,D4,"(48, 42)",9,18.0
12,Greedy,D5,"(22, 55)",6,15.0
12,Auction,D3,"(17, 92)",13,25.0
12,Auction,D4,"(48, 42)",9,18.0
12,Auction,D5,"(22, 55)",6,15.0
12,Q-Learning,D2,"(13, 67)",16,14.0
12,Q-Learning,D3,"(17, 92)",13,25.0
